,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
516,2013,1,Titans,0,1,1,Steelers,163,9,16.0,DST,31,5.0,0,194,0,1
553,2013,2,Titans,0,0,2,Texans,280,30,12.0,DST,172,2.0,0,452,1,1
592,2013,3,Titans,1,1,0,Chargers,175,17,10.0,DST,102,2.0,0,277,0,0
609,2013,4,Titans,0,2,2,Jets,239,13,26.0,DST,91,5.0,0,330,1,0
655,2013,5,Titans,0,1,1,Chiefs,233,26,7.0,DST,120,2.0,0,353,0,0
670,2013,6,Titans,0,2,0,Seahawks,253,20,16.0,DST,151,2.0,0,404,1,1
724,2013,7,Titans,0,0,0,49ers,196,31,2.0,DST,153,2.0,0,349,0,0
765,2013,9,Titans,0,2,0,Rams,203,21,7.0,DST,160,2.0,0,363,0,1
796,2013,10,Titans,0,0,2,Jaguars,160,29,7.0,DST,54,3.0,0,214,0,0
835,2013,11,Titans,0,0,0,Colts,229,30,1.0,DST,137,1.0,0,366,0,0
852,2013,12,Titans,0,1,1,Raiders,260,19,8.0,DST,93,0.0,0,353,0,1
881,2013,13,Titans,0,0,1,Colts,160,22,8.0,DST,104,5.0,0,264,0,1
927,2013,14,Titans,0,0,0,Broncos,397,51,0.0,DST,154,0.0,0,551,0,1
958,2013,15,Titans,0,0,0,Cardinals,215,37,2.0,DST,145,2.0,0,360,0,0
976,2013,16,Titans,1,0,1,Jaguars,226,16,10.0,DST,63,2.0,0,289,0,1
996,2013,17,Titans,0,2,2,Texans,223,10,16.0,DST,65,1.0,0,288,0,0
