,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
123,123,123,0,0,Chris Johnson,Colts,0,0,0,0,0,0,4.0,RB,0,0,0,0,0,11,0,44,2,2017
242,242,242,0,0,Chris Johnson,Cardinals,0,0,0,0,0,0,1.0,RB,0,0,4,1,0,12,0,17,3,2017
294,294,294,0,0,Chris Johnson,Cardinals,0,0,0,0,0,0,6.0,RB,0,0,31,3,0,13,0,32,4,2017
409,409,409,0,0,Chris Johnson,Eagles,0,0,0,0,0,0,2.0,RB,0,0,8,1,0,9,0,21,5,2017
