,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,0,Marcedes Lewis,Broncos,0,0,0,0,0,0,15.0,TE,0,2,31,2,0,0,0,0,1,2010,0
1,1,0,0,Dallas Clark,Texans,0,0,0,0,0,0,14.0,TE,0,1,80,11,0,0,0,0,1,2010,1
2,2,0,0,Visanthe Shiancoe,Saints,0,0,0,0,0,0,13.0,TE,0,1,76,4,0,0,0,0,1,2010,1
3,3,0,0,Antonio Gates,Chiefs,0,0,0,0,0,0,13.0,TE,0,1,76,5,0,0,0,0,1,2010,1
4,4,0,0,Bo Scaife,Raiders,0,0,0,0,0,0,9.0,TE,0,1,37,3,0,0,0,0,1,2010,0
5,5,0,0,Evan Moore,Buccaneers,0,0,0,0,0,0,8.0,TE,0,0,87,3,0,0,0,0,1,2010,1
6,6,0,0,Tony Moeaki,Chargers,0,0,0,0,0,0,8.0,TE,0,1,21,3,0,0,0,0,1,2010,0
7,7,0,0,Jermaine Gresham,Patriots,0,0,0,0,0,0,8.0,TE,0,1,25,6,0,0,0,0,1,2010,1
8,8,0,0,Chris Cooley,Cowboys,0,0,0,0,0,0,8.0,TE,0,0,80,6,0,0,0,0,1,2010,0
9,9,0,0,Todd Heap,Jets,0,0,0,0,0,0,7.0,TE,0,0,72,6,0,0,0,0,1,2010,1
10,10,0,0,Vernon Davis,Seahawks,0,0,0,0,0,0,7.0,TE,0,0,73,8,0,0,0,0,1,2010,1
11,11,0,0,Rob Gronkowski,Bengals,0,0,0,0,0,0,6.0,TE,0,1,1,1,0,0,0,0,1,2010,0
12,12,0,0,Tony Scheffler,Bears,0,0,0,0,0,0,4.0,TE,0,0,43,6,0,0,0,0,1,2010,1
13,13,0,0,Zach Miller,Titans,0,0,0,0,0,0,4.0,TE,0,0,43,4,0,0,0,0,1,2010,1
14,14,0,0,Heath Miller,Falcons,0,0,0,0,0,0,4.0,TE,0,0,40,4,0,0,0,0,1,2010,0
15,15,0,0,Aaron Hernandez,Bengals,0,0,0,0,0,0,4.0,TE,0,0,45,1,0,0,0,0,1,2010,0
