,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,1,Jared Cook,Cardinals,0,0,0,0,0,0,25.0,TE,0,2,141,7,0,0,0,0,1,2013,0
1,1,0,0,Julius Thomas,Ravens,0,0,0,0,0,0,23.0,TE,0,2,110,5,0,0,0,0,1,2013,0
2,2,0,0,Vernon Davis,Packers,0,0,0,0,0,0,21.0,TE,0,2,98,6,0,0,0,0,1,2013,0
3,3,0,0,Jason Witten,Giants,0,0,0,0,0,0,19.0,TE,0,2,70,8,0,0,0,0,1,2013,0
4,4,0,0,Owen Daniels,Chargers,0,0,0,0,0,0,18.0,TE,0,2,67,5,0,0,0,0,1,2013,1
5,5,0,0,Jordan Cameron,Dolphins,0,0,0,0,0,0,16.0,TE,0,1,108,9,0,0,0,0,1,2013,0
6,6,0,0,Kellen Winslow,Buccaneers,0,0,0,0,0,0,13.0,TE,0,1,79,7,0,0,0,0,1,2013,0
7,7,0,0,Brandon Myers,Cowboys,0,0,0,0,0,0,12.0,TE,0,1,66,7,0,0,0,0,1,2013,1
8,8,0,0,Jermichael Finley,49ers,0,0,0,0,0,0,11.0,TE,0,1,56,5,0,0,0,0,1,2013,1
9,9,0,0,Brent Celek,Redskins,0,0,0,0,0,0,11.0,TE,0,1,56,2,0,0,0,0,1,2013,1
10,10,0,0,Jimmy Graham,Falcons,0,0,0,0,0,0,10.0,TE,0,1,45,4,0,0,0,0,1,2013,0
11,11,0,0,Martellus Bennett,Bengals,0,0,0,0,0,0,10.0,TE,0,1,49,3,0,0,0,0,1,2013,0
12,12,0,0,Tony Gonzalez,Saints,0,0,0,0,0,0,9.0,TE,0,1,36,3,0,0,0,0,1,2013,1
13,13,0,0,Garrett Graham,Chargers,0,0,0,0,0,0,8.0,TE,0,1,27,4,0,0,0,0,1,2013,1
14,14,0,0,Joseph Fauria,Min,0,0,0,0,0,0,8.0,TE,0,1,27,3,0,0,0,0,1,2013,0
15,15,0,0,Dallas Clark,Broncos,0,0,0,0,0,0,8.0,TE,0,0,87,7,0,0,0,0,1,2013,1
16,16,0,0,Dwayne Allen,Raiders,0,0,0,0,0,0,8.0,TE,0,1,20,1,0,0,0,0,1,2013,0
17,17,0,0,Greg Olsen,Seahawks,0,0,0,0,0,0,5.0,TE,0,0,56,5,0,0,0,0,1,2013,0
18,18,0,0,Charles Clay,Browns,0,0,0,0,0,0,5.0,TE,0,0,54,5,0,0,0,0,1,2013,1
19,19,0,0,Delanie Walker,Steelers,0,0,0,0,0,0,4.0,TE,0,0,40,3,0,0,0,0,1,2013,1
20,20,0,0,Zach Miller,Panthers,0,0,0,0,0,0,4.0,TE,0,0,42,3,0,0,0,0,1,2013,1
21,21,0,0,Jeron Mastrud,Colts,0,0,0,0,0,0,4.0,TE,0,0,41,1,0,0,0,0,1,2013,1
22,22,0,0,Antonio Gates,Texans,0,0,0,0,0,0,4.0,TE,0,0,49,2,0,0,0,0,1,2013,0
23,23,0,0,Tyler Eifert,Bears,0,0,0,0,0,0,4.0,TE,0,0,47,5,0,0,0,0,1,2013,1
