,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1831,2016,5,Aaron Ripkowski,0,0,Giants,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,2,0,17,0
1926,2016,6,Aaron Ripkowski,0,0,Cowboys,0,0,0,0,0,0,0.0,RB,0,0,2,1,0,1,0,0,0
2002,2016,7,Aaron Ripkowski,0,0,Bears,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,3,0,8,0
2064,2016,8,Aaron Ripkowski,0,0,Falcons,0,0,0,0,0,0,3.0,RB,0,0,-1,1,0,6,0,34,1
2153,2016,9,Aaron Ripkowski,0,0,Colts,0,0,0,0,0,0,0.0,RB,0,0,3,1,0,2,0,4,0
2295,2016,11,Aaron Ripkowski,0,0,Redskins,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,9,1
2332,2016,12,Aaron Ripkowski,0,0,Eagles,0,0,0,0,0,0,7.0,RB,0,0,15,2,0,3,1,1,1
2421,2016,13,Aaron Ripkowski,0,0,Texans,0,0,0,0,0,0,7.0,RB,0,0,4,1,0,3,1,14,0
2550,2016,14,Aaron Ripkowski,0,0,Seahawks,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,2,0
2745,2016,17,Aaron Ripkowski,0,0,Lions,0,0,0,0,0,0,13.0,RB,0,1,15,2,0,9,0,61,1
