,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
17,2016,1,Chargers,0,0,1,Chiefs,330,33,5.0,DST,83,3.0,0,413,0,1
42,2016,2,Chargers,0,1,2,Jaguars,319,14,12.0,DST,69,2.0,0,388,0,0
72,2016,3,Chargers,0,1,1,Colts,317,26,13.0,DST,93,2.0,0,410,1,1
114,2016,4,Chargers,0,0,2,Saints,192,35,6.0,DST,83,2.0,0,275,0,0
146,2016,5,Chargers,0,0,1,Raiders,300,34,5.0,DST,89,3.0,0,389,0,1
156,2016,6,Chargers,0,2,0,Broncos,220,13,15.0,DST,84,2.0,1,304,0,0
207,2016,7,Chargers,0,0,1,Falcons,256,30,5.0,DST,130,3.0,0,386,0,1
217,2016,8,Chargers,0,2,1,Broncos,267,27,14.0,DST,57,1.0,0,324,1,1
240,2016,9,Chargers,0,1,2,Titans,313,35,18.0,DST,80,0.0,0,393,2,0
290,2016,10,Chargers,0,1,0,Dolphins,231,31,3.0,DST,106,1.0,0,337,0,0
325,2016,12,Chargers,0,1,3,Texans,239,13,16.0,DST,114,1.0,0,353,0,1
379,2016,13,Chargers,0,0,1,Buccaneers,268,28,3.0,DST,81,1.0,0,349,0,0
412,2016,14,Chargers,0,0,1,Panthers,146,28,4.0,DST,126,2.0,0,272,0,1
431,2016,15,Chargers,0,1,1,Raiders,200,19,10.0,DST,145,2.0,0,345,0,0
454,2016,16,Chargers,0,0,0,Browns,127,20,13.0,DST,124,9.0,0,251,0,1
495,2016,17,Chargers,0,0,1,Chiefs,262,37,9.0,DST,103,1.0,0,365,1,0
541,2013,1,Chargers,0,0,1,Texans,329,31,4.0,DST,120,2.0,0,449,0,0
574,2013,2,Chargers,0,0,0,Eagles,411,30,2.0,DST,100,2.0,0,511,0,1
597,2013,3,Chargers,0,0,0,Titans,282,20,6.0,DST,170,2.0,0,452,0,1
629,2013,4,Chargers,0,1,0,Cowboys,227,21,6.0,DST,92,3.0,0,319,0,0
657,2013,5,Chargers,0,0,0,Raiders,195,27,5.0,DST,104,4.0,0,299,0,1
680,2013,6,Chargers,0,0,1,Colts,193,9,10.0,DST,74,1.0,0,267,0,0
698,2013,7,Chargers,0,0,1,Jaguars,275,6,18.0,DST,78,6.0,0,353,0,1
757,2013,9,Chargers,2,0,1,Redskins,291,30,12.0,DST,209,0.0,0,500,1,1
801,2013,10,Chargers,0,1,0,Broncos,313,28,4.0,DST,84,2.0,0,397,0,0
816,2013,11,Chargers,0,0,1,Dolphins,239,20,10.0,DST,104,4.0,0,343,0,1
854,2013,12,Chargers,0,1,1,Chiefs,281,38,7.0,DST,114,3.0,0,395,0,1
880,2013,13,Chargers,0,1,1,Bengals,190,17,8.0,DST,164,0.0,0,354,0,0
904,2013,14,Chargers,0,1,2,Giants,241,14,12.0,DST,92,2.0,0,333,0,0
947,2013,15,Chargers,0,0,1,Broncos,277,20,7.0,DST,18,1.0,0,295,0,1
973,2013,16,Chargers,0,1,1,Raiders,206,13,12.0,DST,59,1.0,0,265,0,0
1021,2013,17,Chargers,0,0,0,Chiefs,189,24,3.0,DST,143,2.0,0,332,0,0
1032,2014,1,Chargers,1,2,0,Cardinals,294,18,12.0,DST,109,2.0,0,403,0,1
1076,2014,2,Chargers,0,1,0,Seahawks,180,21,5.0,DST,108,2.0,0,288,0,0
1098,2014,3,Chargers,0,0,0,Bills,205,10,12.0,DST,87,3.0,1,292,0,1
1126,2014,4,Chargers,0,1,2,Jaguars,235,14,13.0,DST,85,3.0,0,320,0,0
1152,2014,5,Chargers,0,1,1,Jets,60,0,16.0,DST,91,2.0,0,151,0,0
1202,2014,6,Chargers,0,0,1,Raiders,282,28,2.0,DST,114,0.0,0,396,0,1
1231,2014,7,Chargers,0,0,0,Chiefs,211,23,4.0,DST,154,3.0,0,365,0,0
1265,2014,8,Chargers,0,0,0,Broncos,286,35,0.0,DST,139,0.0,0,425,0,1
1291,2014,9,Chargers,0,0,0,Dolphins,309,37,0.0,DST,132,0.0,0,441,0,1
1323,2014,11,Chargers,0,1,0,Raiders,162,6,14.0,DST,71,2.0,0,233,0,0
1351,2014,12,Chargers,1,1,2,Rams,210,24,16.0,DST,107,1.0,0,317,1,0
1407,2014,13,Chargers,0,0,0,Ravens,225,33,0.0,DST,125,0.0,0,350,0,1
1420,2014,14,Chargers,0,1,1,Patriots,310,23,12.0,DST,87,1.0,0,397,1,0
1471,2014,15,Chargers,0,0,0,Broncos,226,22,2.0,DST,111,1.0,0,337,0,0
1480,2014,16,Chargers,0,3,0,49ers,92,35,14.0,DST,355,2.0,0,447,1,1
1526,2014,17,Chargers,0,0,0,Chiefs,140,19,8.0,DST,111,4.0,0,251,0,1
1556,2011,1,Chargers,0,0,1,Min,28,17,8.0,DST,159,2.0,0,187,0,0
1599,2011,2,Chargers,0,0,0,Patriots,410,35,2.0,DST,94,2.0,0,504,0,1
1621,2011,3,Chargers,0,0,1,Chiefs,171,17,7.0,DST,81,1.0,0,252,0,0
1642,2011,4,Chargers,0,0,2,Dolphins,176,16,11.0,DST,72,3.0,0,248,0,0
1686,2011,5,Chargers,0,0,1,Broncos,113,24,3.0,DST,162,0.0,0,275,0,1
1725,2011,7,Chargers,0,1,1,Jets,156,27,13.0,DST,162,2.0,0,318,1,1
1752,2011,8,Chargers,0,2,2,Chiefs,247,23,12.0,DST,94,3.0,0,341,0,1
1789,2011,9,Chargers,0,0,0,Packers,232,45,4.0,DST,136,4.0,0,368,0,0
1816,2011,10,Chargers,0,1,1,Raiders,298,24,6.0,DST,191,1.0,0,489,0,0
1855,2011,11,Chargers,0,0,1,Bears,286,31,2.0,DST,92,0.0,0,378,0,1
1881,2011,12,Chargers,0,0,0,Broncos,141,16,5.0,DST,208,1.0,0,349,0,0
1906,2011,13,Chargers,0,0,1,Jaguars,177,14,8.0,DST,129,2.0,0,306,0,1
1924,2011,14,Chargers,0,0,3,Bills,185,10,20.0,DST,96,1.0,0,281,1,0
1959,2011,15,Chargers,0,0,2,Ravens,201,14,15.0,DST,89,7.0,0,290,0,0
2011,2011,16,Chargers,0,0,0,Lions,353,38,3.0,DST,87,3.0,0,440,0,1
2035,2011,17,Chargers,0,0,1,Raiders,417,26,9.0,DST,103,0.0,0,520,1,1
2059,2012,1,Chargers,1,1,0,Raiders,276,14,11.0,DST,45,3.0,0,321,0,1
2096,2012,2,Chargers,0,0,1,Titans,174,10,9.0,DST,38,0.0,0,212,0,0
2133,2012,3,Chargers,0,0,1,Falcons,265,27,5.0,DST,119,2.0,0,384,0,0
2148,2012,4,Chargers,0,3,3,Chiefs,234,20,24.0,DST,115,2.0,0,349,1,1
2196,2012,5,Chargers,0,0,1,Saints,351,31,5.0,DST,53,3.0,0,404,0,1
2211,2012,6,Chargers,0,2,1,Broncos,309,35,12.0,DST,56,0.0,0,365,1,0
2269,2012,8,Chargers,0,0,0,Browns,117,7,9.0,DST,133,2.0,0,250,0,1
2285,2012,9,Chargers,0,3,1,Chiefs,176,13,28.0,DST,113,1.0,0,289,2,0
2339,2012,10,Chargers,0,0,0,Buccaneers,205,34,1.0,DST,74,1.0,0,279,0,1
2349,2012,11,Chargers,0,1,1,Broncos,253,30,15.0,DST,133,3.0,1,386,1,1
2383,2012,12,Chargers,0,0,0,Ravens,316,16,9.0,DST,127,5.0,0,443,0,0
2404,2012,13,Chargers,0,1,2,Bengals,211,20,17.0,DST,128,1.0,0,339,1,0
2441,2012,14,Chargers,0,1,1,Steelers,271,24,13.0,DST,69,2.0,0,340,1,1
2489,2012,15,Chargers,0,1,0,Panthers,217,31,4.0,DST,155,2.0,0,372,0,0
2498,2012,16,Chargers,0,1,1,Jets,156,17,25.0,DST,69,11.0,0,225,1,1
2542,2012,17,Chargers,0,0,1,Raiders,150,21,9.0,DST,115,0.0,0,265,1,0
2590,2010,1,Chargers,0,0,0,Chiefs,62,21,2.0,DST,135,1.0,0,197,0,1
2594,2010,2,Chargers,0,2,4,Jaguars,279,13,21.0,DST,71,2.0,0,350,0,0
2642,2010,3,Chargers,0,0,1,Seahawks,203,27,8.0,DST,68,3.0,1,271,0,1
2657,2010,4,Chargers,0,1,2,Cardinals,87,10,28.0,DST,47,9.0,0,134,1,0
2708,2010,5,Chargers,0,0,0,Raiders,168,35,3.0,DST,111,3.0,0,279,0,1
2729,2010,6,Chargers,0,0,0,Rams,183,20,7.0,DST,117,3.0,0,300,0,1
2763,2010,7,Chargers,0,0,0,Patriots,128,23,5.0,DST,51,4.0,0,179,0,0
2792,2010,8,Chargers,0,0,0,Titans,305,25,1.0,DST,65,0.0,0,370,0,0
2813,2010,9,Chargers,0,0,1,Texans,252,23,5.0,DST,140,2.0,0,392,0,1
2860,2010,11,Chargers,0,0,1,Broncos,172,14,11.0,DST,63,5.0,0,235,0,0
2880,2010,12,Chargers,0,1,4,Colts,279,14,27.0,DST,24,1.0,0,303,2,1
2942,2010,13,Chargers,0,1,0,Raiders,117,28,3.0,DST,251,1.0,0,368,0,0
2956,2010,14,Chargers,0,0,0,Chiefs,19,0,14.0,DST,48,4.0,0,67,0,0
2980,2010,15,Chargers,0,0,1,49ers,131,7,15.0,DST,61,6.0,0,192,0,0
3038,2010,16,Chargers,0,1,0,Bengals,269,34,2.0,DST,102,0.0,0,371,0,1
3062,2010,17,Chargers,0,0,2,Broncos,191,28,7.0,DST,146,3.0,0,337,0,1
3094,2015,1,Chargers,0,0,2,Lions,233,28,5.0,DST,69,1.0,0,302,0,0
3125,2015,2,Chargers,0,2,0,Bengals,214,24,5.0,DST,175,0.0,0,389,0,1
3164,2015,3,Chargers,0,0,1,Min,121,31,2.0,DST,163,0.0,0,284,0,1
3186,2015,4,Chargers,0,1,0,Browns,332,27,7.0,DST,100,4.0,0,432,0,0
3216,2015,5,Chargers,0,0,1,Steelers,194,24,6.0,DST,155,3.0,0,349,0,0
3248,2015,6,Chargers,0,0,0,Packers,237,27,4.0,DST,133,3.0,0,370,0,1
3281,2015,7,Chargers,0,0,0,Raiders,282,37,1.0,DST,130,1.0,0,412,0,0
3306,2015,8,Chargers,0,0,0,Ravens,293,29,3.0,DST,72,3.0,0,365,0,1
3314,2015,9,Chargers,0,1,1,Bears,337,22,12.0,DST,109,1.0,0,446,1,0
3390,2015,11,Chargers,0,0,0,Chiefs,232,33,3.0,DST,153,3.0,0,385,0,0
3413,2015,12,Chargers,0,0,1,Jaguars,318,25,5.0,DST,102,2.0,0,420,0,1
3446,2015,13,Chargers,0,0,1,Broncos,159,17,7.0,DST,134,1.0,0,293,0,0
3468,2015,14,Chargers,0,1,1,Chiefs,179,10,13.0,DST,150,2.0,0,329,0,1
3498,2015,15,Chargers,0,1,0,Dolphins,187,14,9.0,DST,44,3.0,0,231,0,0
3543,2015,16,Chargers,0,0,1,Raiders,175,23,6.0,DST,106,3.0,0,281,0,1
3560,2015,17,Chargers,0,3,2,Broncos,293,27,13.0,DST,210,2.0,0,503,0,1
