,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
75,75,75,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,4,0,1,1,2017
289,289,289,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,2,0,76,4,2017
419,419,419,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,2,0,10,5,2017
569,569,569,0,0,Alfred Morris,49ers,0,0,0,0,0,0,1.0,RB,0,0,9,1,0,2,0,15,7,2017
654,654,654,0,0,Alfred Morris,Redskins,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,3,8,2017
714,714,714,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,1,0,11,9,2017
766,766,766,0,0,Alfred Morris,Falcons,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,11,0,53,10,2017
838,838,838,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,9.0,RB,0,0,0,0,0,17,0,91,11,2017
935,935,935,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,4.0,RB,0,0,13,1,0,9,0,36,12,2017
982,982,982,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,18.0,RB,0,0,0,0,0,27,1,127,13,2017
