,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,75,75,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,4,0,1,1,2017,7,7,0,0,1,Giants,198,3,15.0,DST,35,3.0,0,Cowboys,233,0
1,289,289,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,2,0,76,4,2017,124,124,0,0,0,Rams,244,35,1.0,DST,168,1.0,0,Cowboys,412,0
2,419,419,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,2,0,10,5,2017,145,145,0,1,0,Packers,182,35,6.0,DST,160,4.0,0,Cowboys,342,0
3,569,569,0,0,Alfred Morris,49ers,0,0,0,0,0,0,1.0,RB,0,0,9,1,0,2,0,15,7,2017,211,211,0,0,0,Cowboys,236,40,0.0,DST,265,0.0,0,49ers,501,0
4,654,654,0,0,Alfred Morris,Redskins,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,3,8,2017,235,235,0,1,0,Cowboys,138,33,4.0,DST,169,2.0,0,Redskins,307,0
5,714,714,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,1,0,11,9,2017,251,251,0,0,1,Chiefs,255,17,8.0,DST,68,2.0,0,Cowboys,323,0
6,766,766,0,0,Alfred Morris,Falcons,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,11,0,53,10,2017,264,264,0,2,0,Cowboys,126,7,19.0,DST,107,8.0,0,Falcons,233,0
7,838,838,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,9.0,RB,0,0,0,0,0,17,0,91,11,2017,319,319,0,0,0,Eagles,168,37,0.0,DST,215,0.0,0,Cowboys,383,0
8,935,935,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,4.0,RB,0,0,13,1,0,9,0,36,12,2017,351,351,0,0,0,Chargers,434,28,0.0,DST,81,0.0,0,Cowboys,515,0
9,982,982,0,0,Alfred Morris,Cowboys,0,0,0,0,0,0,18.0,RB,0,0,0,0,0,27,1,127,13,2017,354,354,0,2,2,Redskins,224,14,22.0,DST,56,4.0,0,Cowboys,280,1
