,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,3,3,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,16.0,RB,0,1,47,8,0,5,0,66,1,2017,25,25,0,0,0,Falcons,308,23,3.0,DST,64,2.0,0,Bears,372,0
1,119,119,0,1,Tarik Cohen,Buccaneers,0,0,0,0,0,0,5.0,RB,0,0,55,8,0,7,0,13,2,2017,30,30,0,2,2,Bears,290,7,22.0,DST,20,1.0,0,Buccaneers,310,1
2,193,193,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,9.0,RB,0,0,24,4,0,12,0,78,3,2017,69,69,1,2,0,Steelers,212,17,13.0,DST,70,3.0,0,Bears,282,0
3,304,304,0,0,Tarik Cohen,Packers,0,0,0,0,0,0,4.0,RB,0,0,24,4,0,6,0,24,4,2017,101,101,0,2,2,Bears,205,14,13.0,DST,103,1.0,0,Packers,308,0
4,424,424,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,1.0,RB,0,0,-6,1,0,6,0,13,5,2017,138,138,0,0,0,Vikings,141,20,10.0,DST,159,4.0,1,Bears,300,0
5,456,456,0,1,Tarik Cohen,Ravens,0,1,1,0,1,21,9.0,RB,0,0,14,1,0,14,0,32,6,2017,158,158,0,2,0,Bears,111,27,21.0,DST,231,4.0,0,Ravens,342,2
6,532,532,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,7.0,RB,0,0,70,1,0,0,0,0,7,2017,182,182,0,1,2,Panthers,185,3,33.0,DST,108,5.0,0,Bears,293,2
7,623,623,0,0,Tarik Cohen,Saints,0,0,0,0,0,0,6.0,RB,0,0,6,1,0,4,1,2,8,2017,222,222,0,0,1,Bears,150,12,11.0,DST,157,2.0,0,Saints,307,0
8,804,804,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,1.0,RB,0,0,10,1,0,1,0,1,10,2017,282,282,0,0,0,Packers,182,23,4.0,DST,160,3.0,0,Bears,342,0
9,834,834,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,11.0,RB,0,0,15,4,0,9,1,44,11,2017,308,308,0,1,0,Lions,287,27,6.0,DST,65,3.0,0,Bears,352,0
10,972,972,0,0,Tarik Cohen,Eagles,0,0,0,0,0,0,0.0,RB,0,0,8,2,0,2,0,-11,12,2017,324,324,0,0,2,Bears,134,3,16.0,DST,6,2.0,0,Eagles,140,0
11,1030,1030,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,3.0,RB,0,0,39,4,0,2,0,5,13,2017,359,359,0,0,1,49ers,278,15,14.0,DST,110,2.0,0,Bears,388,1
