Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
2016,1,Stefon Diggs,0,0,Titans,0,0,0,0,0,0,10.0,WR,0,0,103,7,0,1,0,-1,1
2016,1,Michael Crabtree,0,0,Saints,0,0,0,0,0,0,10.0,WR,1,0,87,7,0,0,0,0,1
2016,1,Jordy Nelson,0,0,Jaguars,0,0,0,0,0,0,9.0,WR,0,1,32,6,0,0,0,0,1
2016,1,Brandon LaFell,0,0,Jets,0,0,0,0,0,0,9.0,WR,0,0,91,4,0,0,0,0,1
2016,1,Phillip Dorsett,0,0,Lions,0,0,0,0,0,0,9.0,WR,0,0,94,4,0,0,0,0,0
2016,1,Eric Decker,0,0,Bengals,0,0,0,0,0,0,9.0,WR,0,1,37,2,0,0,0,0,0
2016,1,Victor Cruz,0,0,Cowboys,0,0,0,0,0,0,9.0,WR,0,1,34,4,0,0,0,0,1
2016,1,Marvin Jones,0,0,Colts,0,0,0,0,0,0,8.0,WR,0,0,85,4,0,0,0,0,1
2016,1,Tyrell Williams,0,0,Chiefs,0,0,0,0,0,0,7.0,WR,0,0,71,2,0,0,0,0,1
2016,1,Tajae Sharpe,0,0,Min,0,0,0,0,0,0,7.0,WR,0,0,76,7,0,0,0,0,0
2016,1,Allen Robinson,0,0,Packers,0,0,0,0,0,0,7.0,WR,0,0,72,6,0,0,0,0,0
2016,1,Seth Roberts,0,0,Saints,0,0,0,0,0,0,7.0,WR,0,1,19,2,0,0,0,0,1
2016,1,Allen Hurns,0,0,Packers,0,0,0,0,0,0,7.0,WR,0,0,75,4,0,0,0,0,0
2016,1,T.Y. Hilton,0,0,Lions,0,0,0,0,0,0,7.0,WR,0,0,79,6,0,0,0,0,0
2016,1,Julian Edelman,0,0,Cardinals,0,0,0,0,0,0,7.0,WR,0,0,66,7,0,3,0,16,1
2016,1,Odell Beckham Jr.,0,0,Cowboys,0,0,0,0,0,0,7.0,WR,0,0,73,4,0,0,0,0,1
2016,1,Terrelle Pryor,0,0,Eagles,0,0,0,0,0,0,6.0,WR,0,0,68,3,0,0,0,0,1
2016,1,Quinton Patton,0,0,LA,0,0,0,0,0,0,6.0,WR,0,0,60,5,0,0,0,0,0
2016,1,Jeremy Kerley,0,0,LA,0,0,0,0,0,0,6.0,WR,0,0,61,7,0,0,0,0,0
2016,1,Tyreek Hill,0,0,Chargers,0,0,0,0,0,0,6.0,WR,0,1,9,1,0,0,0,0,0
2016,1,Michael Floyd,0,0,Patriots,0,0,0,0,0,0,6.0,WR,0,0,61,3,0,0,0,0,0
2016,1,Corey Coleman,0,0,Eagles,0,0,0,0,0,0,6.0,WR,0,0,69,2,0,0,0,0,1
2016,1,Randall Cobb,0,0,Jaguars,0,0,0,0,0,0,6.0,WR,0,0,57,6,0,3,0,11,1
2016,1,Kenny Britt,0,0,49ers,0,0,0,0,0,0,6.0,WR,0,0,67,4,0,0,0,0,1
2016,1,Cole Beasley,0,0,Giants,0,0,0,0,0,0,6.0,WR,0,0,65,8,0,0,0,0,0
2016,1,Keenan Allen,0,0,Chiefs,0,0,0,0,0,0,6.0,WR,0,0,63,6,0,0,0,0,1
2016,1,Michael Thomas,0,0,Raiders,0,0,0,0,0,0,5.0,WR,0,0,58,6,0,0,0,0,0
2016,1,Adam Thielen,0,0,Titans,0,0,0,0,0,0,5.0,WR,0,0,54,4,0,0,0,0,1
2016,1,Jarvis Landry,0,0,Seahawks,0,0,0,0,0,0,5.0,WR,0,0,59,7,0,0,0,0,1
2016,1,Jermaine Kearse,0,0,Dolphins,0,0,0,0,0,0,5.0,WR,0,0,57,5,0,0,0,0,0
2016,1,Pierre Garcon,0,0,Steelers,0,0,0,0,0,0,5.0,WR,0,0,51,6,0,0,0,0,0
2016,1,Jamison Crowder,0,0,Steelers,0,0,0,0,0,0,5.0,WR,0,0,58,6,0,0,0,0,0
2016,1,Sammie Coates,0,0,Redskins,0,0,0,0,0,0,5.0,WR,0,0,56,2,0,0,0,0,1
2016,1,Sammy Watkins,0,0,Ravens,0,0,0,0,0,0,4.0,WR,0,0,43,4,0,0,0,0,1
2016,1,Demaryius Thomas,0,0,Panthers,0,0,0,0,0,0,4.0,WR,0,0,48,4,0,0,0,0,0
2016,1,Golden Tate,0,0,Colts,0,0,0,0,0,0,4.0,WR,0,0,41,7,0,1,0,2,1
2016,1,Emmanuel Sanders,0,0,Panthers,0,0,0,0,0,0,4.0,WR,0,0,49,5,0,0,0,0,0
2016,1,Chris Conley,0,0,Chargers,0,0,0,0,0,0,4.0,WR,0,0,43,4,0,0,0,0,0
2016,1,Danny Amendola,0,0,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,48,3,0,0,0,0,1
2016,1,Terrance Williams,0,0,Giants,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,0
2016,1,Kevin White,0,0,Texans,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,1
2016,1,Breshad Perriman,0,0,Bills,0,0,0,0,0,0,3.0,WR,0,0,35,1,0,0,0,0,0
2016,1,Malcolm Mitchell,0,0,Cardinals,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,1
2016,1,Brandon Marshall,0,0,Bengals,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,0
2016,1,Andre Johnson,0,0,Min,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,0
2016,1,Adam Humphries,0,0,Falcons,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,1,0,7,1
2016,1,Anquan Boldin,0,0,Colts,0,0,0,0,0,0,3.0,WR,0,0,35,3,0,0,0,0,1
2016,1,Travis Benjamin,0,0,Chiefs,0,0,0,0,0,0,3.0,WR,0,0,32,7,0,0,0,0,1
2016,1,Robert Woods,0,0,Ravens,0,0,0,0,0,0,2.0,WR,0,0,20,4,0,0,0,0,1
2016,1,Brian Quick,0,0,49ers,0,0,0,0,0,0,2.0,WR,0,0,23,3,0,0,0,0,1
2016,1,Rishard Matthews,0,0,Min,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,0
2016,1,Marqise Lee,0,0,Packers,0,0,0,0,0,0,2.0,WR,0,0,22,2,0,0,0,0,0
2016,1,Ted Ginn Jr.,0,0,Broncos,0,0,0,0,0,0,2.0,WR,0,0,5,1,0,1,0,20,1
2016,1,Harry Douglas,0,0,Min,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,0
2016,1,Tyler Boyd,0,0,Jets,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,0,0,0,1
2016,1,Kenny Stills,0,0,Seahawks,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,1
2016,1,Torrey Smith,0,0,LA,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,0
2016,1,Steve Smith,0,0,Bills,0,0,0,0,0,0,1.0,WR,0,0,19,5,0,0,0,0,0
2016,1,Paul Richardson,0,0,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,0
2016,1,J.J. Nelson,0,0,Patriots,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,0
2016,1,Chris Moore,0,0,Bills,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,0
2016,1,Tyler Lockett,0,0,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,17,3,0,0,0,0,0
2016,1,Vincent Jackson,0,0,Falcons,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,1
2016,1,Dorial Green-Beckham,0,0,Browns,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,0
2016,1,Leonte Carroo,0,0,Seahawks,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,1
2016,1,Brice Butler,0,0,Giants,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,0
2016,1,Philly Brown,0,0,Broncos,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,1
2016,1,Jaron Brown,0,0,Patriots,0,0,0,0,0,0,1.0,WR,0,0,18,1,0,0,0,0,0
2016,1,Tavon Austin,0,0,49ers,0,0,0,0,0,0,1.0,WR,0,0,13,4,0,1,0,2,1
2016,1,Kamar Aiken,0,0,Bills,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,0
2016,1,James Wright,0,0,Jets,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,2,0,-6,1
2016,1,Albert Wilson,0,0,Chargers,0,0,0,0,0,0,0.0,WR,0,0,1,3,0,0,0,0,0
2016,1,Russell Shepard,0,0,Falcons,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,9,1
2016,1,Denard Robinson,0,0,Packers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,3,0,7,0
2016,1,Andre Roberts,0,0,Colts,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1
2016,1,Cordarrelle Patterson,0,0,Titans,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,1,0,8,1
2016,1,Braxton Miller,0,0,Bears,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,0
2016,1,Charles Johnson,0,0,Titans,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,1
2016,1,Dontrelle Inman,0,0,Chiefs,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,1
2016,1,Andrew Hawkins,0,0,Eagles,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,-1,1
2016,1,Justin Hardy,0,0,Buccaneers,0,0,0,0,0,0,0.0,WR,0,0,0,1,0,0,0,0,0
2016,1,Rashad Greene,0,0,Packers,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,0
2016,1,Devin Funchess,0,0,Broncos,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1
2016,1,Josh Doctson,0,0,Steelers,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,0
2016,1,Dez Bryant,0,0,Giants,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,0
2016,1,John Brown,0,0,Patriots,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,0
2016,1,Jared Abbrederis,0,0,Jaguars,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1
2016,2,Stefon Diggs,0,0,Packers,0,0,0,0,0,0,24.0,WR,0,1,182,9,0,0,0,0,0
2016,2,Travis Benjamin,0,0,Jaguars,0,0,0,0,0,0,23.0,WR,0,2,115,6,0,1,0,-1,0
2016,2,Corey Coleman,0,0,Ravens,0,0,0,0,0,0,22.0,WR,0,2,104,5,0,0,0,0,0
2016,2,Kelvin Benjamin,0,0,49ers,0,0,0,0,0,0,22.0,WR,0,2,108,7,0,0,0,0,0
2016,2,Eric Decker,0,0,Bills,0,0,0,0,0,0,18.0,WR,0,1,126,6,0,0,0,0,1
2016,2,DeAndre Hopkins,0,0,Chiefs,0,0,0,0,0,0,17.0,WR,0,1,113,7,0,0,0,0,0
2016,2,Marquise Goodwin,0,0,Jets,0,0,0,0,0,0,17.0,WR,0,1,112,2,0,0,0,0,0
2016,2,Mike Wallace,0,0,Browns,0,0,0,0,0,0,16.0,WR,0,2,41,4,0,0,0,0,1
2016,2,Julio Jones,0,0,Raiders,0,0,0,0,0,0,16.0,WR,0,1,106,5,0,0,0,0,1
2016,2,Danny Amendola,0,1,Dolphins,0,0,0,0,0,0,15.0,WR,0,2,48,4,0,0,0,0,0
2016,2,Greg Salas,0,0,Jets,0,0,0,0,0,0,14.0,WR,0,1,89,4,0,0,0,0,0
2016,2,Jordy Nelson,0,0,Min,0,0,0,0,0,0,13.0,WR,0,1,73,5,0,0,0,0,1
2016,2,Larry Fitzgerald,0,0,Buccaneers,0,0,0,0,0,0,13.0,WR,0,1,77,5,0,1,0,4,0
2016,2,Mike Evans,0,0,Cardinals,0,0,0,0,0,0,13.0,WR,0,1,70,6,0,0,0,0,1
2016,2,Jaron Brown,0,0,Buccaneers,0,0,0,0,0,0,13.0,WR,0,1,78,2,0,0,0,0,0
2016,2,Tyrell Williams,0,0,Jaguars,0,0,0,0,0,0,12.0,WR,0,1,61,3,0,0,0,0,0
2016,2,Jarvis Landry,0,1,Patriots,0,0,0,0,0,0,12.0,WR,0,0,135,10,0,0,0,0,1
2016,2,Demaryius Thomas,0,0,Colts,0,0,0,0,0,0,11.0,WR,1,0,90,5,0,0,0,0,0
2016,2,Willie Snead,0,0,Giants,0,0,0,0,0,0,11.0,WR,0,1,54,5,0,0,0,0,1
2016,2,Torrey Smith,0,0,Panthers,0,0,0,0,0,0,11.0,WR,0,1,55,3,0,0,0,0,1
2016,2,Sterling Shepard,0,0,Saints,0,0,0,0,0,0,11.0,WR,0,0,117,8,0,0,0,0,0
2016,2,Marvin Jones,0,0,Titans,0,0,0,0,0,0,11.0,WR,0,0,118,8,0,0,0,0,0
2016,2,DeVante Parker,0,0,Patriots,0,0,0,0,0,0,10.0,WR,0,0,106,8,0,0,0,0,1
2016,2,Brandon Marshall,0,0,Bills,0,0,0,0,0,0,10.0,WR,0,0,101,6,0,0,0,0,1
2016,2,Will Fuller,0,0,Chiefs,0,0,0,0,0,0,10.0,WR,0,0,104,4,0,0,0,0,0
2016,2,Dez Bryant,0,0,Redskins,0,0,0,0,0,0,10.0,WR,0,0,102,7,0,0,0,0,1
2016,2,Anquan Boldin,0,0,Titans,0,0,0,0,0,0,10.0,WR,0,1,48,4,0,0,0,0,0
2016,2,Kenny Stills,0,0,Patriots,0,0,0,0,0,0,9.0,WR,0,1,39,2,0,0,0,0,1
2016,2,Tyler Lockett,0,0,LA,0,0,0,0,0,0,9.0,WR,0,0,99,4,0,0,0,0,1
2016,2,Alshon Jeffery,0,0,Eagles,0,0,0,0,0,0,9.0,WR,0,0,96,5,0,0,0,0,0
2016,2,Quincy Enunwa,0,0,Bills,0,0,0,0,0,0,9.0,WR,0,0,92,6,0,0,0,0,1
2016,2,Jamison Crowder,0,0,Cowboys,0,0,0,0,0,0,9.0,WR,0,1,39,6,0,0,0,0,0
2016,2,Michael Crabtree,0,0,Falcons,0,0,0,0,0,0,9.0,WR,0,1,31,4,0,0,0,0,0
2016,2,Sammie Coates,0,0,Bengals,0,0,0,0,0,0,9.0,WR,0,0,97,2,0,1,0,6,0
2016,2,Kenny Britt,0,0,Seahawks,0,0,0,0,0,0,9.0,WR,0,0,94,6,0,0,0,0,0
2016,2,Victor Cruz,0,1,Saints,0,0,0,0,0,0,8.0,WR,0,0,91,4,0,0,0,0,0
2016,2,Odell Beckham Jr.,0,0,Saints,0,0,0,0,0,0,8.0,WR,0,0,86,8,0,0,0,0,0
2016,2,Jordan Matthews,0,0,Bears,0,0,0,0,0,0,7.0,WR,0,0,71,6,0,0,0,0,1
2016,2,Marqise Lee,0,0,Chargers,0,0,0,0,0,0,7.0,WR,0,0,75,5,0,0,0,0,1
2016,2,Devin Funchess,0,0,49ers,0,0,0,0,0,0,7.0,WR,0,1,19,2,0,0,0,0,0
2016,2,Julian Edelman,0,0,Dolphins,0,0,0,0,0,0,7.0,WR,0,0,76,7,0,0,0,0,0
2016,2,Amari Cooper,0,0,Falcons,0,0,0,0,0,0,7.0,WR,0,0,71,5,0,0,0,0,0
2016,2,Cole Beasley,0,0,Redskins,0,0,0,0,0,0,7.0,WR,0,0,75,5,0,0,0,0,1
2016,2,Steve Smith,0,0,Browns,0,0,0,0,0,0,6.0,WR,0,0,64,3,0,0,0,0,1
2016,2,Jeremy Maclin,0,0,Texans,0,0,0,0,0,0,6.0,WR,0,0,68,6,0,0,0,0,1
2016,2,Andre Johnson,0,0,Lions,0,0,0,0,0,0,6.0,WR,0,1,9,1,0,0,0,0,1
2016,2,Allen Hurns,0,0,Chargers,0,0,0,0,0,0,6.0,WR,0,0,64,5,0,0,0,0,1
2016,2,Adam Humphries,0,0,Cardinals,0,0,0,0,0,0,6.0,WR,0,0,67,6,0,0,0,0,1
2016,2,Andre Holmes,0,0,Falcons,0,0,0,0,0,0,6.0,WR,0,1,6,1,0,0,0,0,0
2016,2,Justin Hardy,0,0,Raiders,0,0,0,0,0,0,6.0,WR,0,1,8,1,0,0,0,0,1
2016,2,Michael Floyd,0,0,Buccaneers,0,0,0,0,0,0,6.0,WR,0,1,8,2,0,0,0,0,0
2016,2,Brandin Cooks,0,0,Giants,0,0,0,0,0,0,6.0,WR,0,0,68,7,0,0,0,0,1
2016,2,Tyler Boyd,0,1,Steelers,0,0,0,0,0,0,6.0,WR,0,0,78,6,0,0,0,0,1
2016,2,Michael Thomas,0,0,Giants,0,0,0,0,0,0,5.0,WR,0,0,56,4,0,0,0,0,1
2016,2,Eddie Royal,0,0,Eagles,0,0,0,0,0,0,5.0,WR,0,0,52,4,0,0,0,0,0
2016,2,Allen Robinson,0,0,Chargers,0,0,0,0,0,0,5.0,WR,0,0,54,3,0,0,0,0,1
2016,2,Chris Hogan,0,0,Dolphins,0,0,0,0,0,0,5.0,WR,0,0,59,4,0,0,0,0,0
2016,2,Josh Doctson,0,0,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,57,1,0,0,0,0,0
2016,2,Tavon Austin,0,0,Seahawks,0,0,0,0,0,0,5.0,WR,0,0,50,5,0,2,0,6,0
2016,2,Adam Thielen,0,0,Packers,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,0
2016,2,Rishard Matthews,0,0,Lions,0,0,0,0,0,0,4.0,WR,0,0,40,4,0,0,0,0,1
2016,2,Vincent Jackson,0,0,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,44,4,0,0,0,0,1
2016,2,DeSean Jackson,0,0,Cowboys,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,0
2016,2,T.Y. Hilton,0,0,Broncos,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,1
2016,2,Ted Ginn Jr.,0,1,49ers,0,0,0,0,0,0,4.0,WR,0,0,51,2,0,1,0,5,0
2016,2,Randall Cobb,0,0,Min,0,0,0,0,0,0,4.0,WR,0,0,42,5,0,1,0,1,1
2016,2,Nelson Agholor,0,0,Bears,0,0,0,0,0,0,4.0,WR,0,0,42,4,0,0,0,0,1
2016,2,Kevin White,0,0,Eagles,0,0,0,0,0,0,3.0,WR,0,0,36,4,0,1,0,9,0
2016,2,Tajae Sharpe,0,0,Lions,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,1
2016,2,Emmanuel Sanders,0,0,Colts,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,0
2016,2,Aldrick Robinson,0,0,Raiders,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,1
2016,2,Paul Richardson,0,0,LA,0,0,0,0,0,0,3.0,WR,0,0,35,3,0,0,0,0,1
2016,2,Terrelle Pryor,0,0,Ravens,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,0
2016,2,Breshad Perriman,0,0,Browns,0,0,0,0,0,0,3.0,WR,0,0,32,2,0,0,0,0,1
2016,2,Jalin Marshall,0,1,Bills,0,0,0,0,0,0,3.0,WR,0,0,45,3,0,0,0,0,1
2016,2,Brandon LaFell,0,0,Steelers,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,1
2016,2,A.J. Green,0,0,Steelers,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,0,0,0,1
2016,2,Phillip Dorsett,0,0,Broncos,0,0,0,0,0,0,3.0,WR,0,0,30,1,0,0,0,0,1
2016,2,Antonio Brown,0,0,Bengals,0,0,0,0,0,0,3.0,WR,0,0,39,4,0,0,0,0,0
2016,2,Sammy Watkins,0,0,Jets,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,0
2016,2,Jordan Taylor,0,0,Colts,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,0
2016,2,Seth Roberts,0,0,Falcons,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,0
2016,2,Quinton Patton,0,0,Panthers,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,1
2016,2,Jordan Norwood,0,0,Colts,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,0
2016,2,Jeremy Kerley,0,0,Panthers,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,1
2016,2,Andrew Hawkins,0,0,Ravens,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,0
2016,2,Pierre Garcon,0,0,Cowboys,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,0
2016,2,Alex Erickson,0,0,Steelers,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,1
2016,2,Doug Baldwin,0,0,LA,0,0,0,0,0,0,2.0,WR,0,0,20,3,0,0,0,0,1
2016,2,James Wright,0,0,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,1
2016,2,Robert Woods,0,0,Jets,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,0
2016,2,Albert Wilson,0,0,Texans,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,1
2016,2,Golden Tate,0,0,Titans,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,0
2016,2,Rod Streater,0,0,Panthers,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,1
2016,2,Cecil Shorts,0,0,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,1
2016,2,Russell Shepard,0,0,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,16,2,0,0,0,0,1
2016,2,Mohamed Sanu,0,0,Raiders,0,0,0,0,0,0,1.0,WR,0,0,19,3,0,0,0,0,1
2016,2,Niles Paul,0,0,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,0
2016,2,Malcolm Mitchell,0,0,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,0
2016,2,Cody Latimer,0,0,Colts,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,0
2016,2,Jermaine Kearse,0,0,LA,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,1
2016,2,Charles Johnson,0,0,Packers,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,0
2016,2,Johnny Holton,0,0,Falcons,0,0,0,0,0,0,1.0,WR,0,0,4,1,0,1,0,14,0
2016,2,Dorial Green-Beckham,0,0,Bears,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,1
2016,2,Taylor Gabriel,0,0,Raiders,0,0,0,0,0,0,1.0,WR,0,0,19,2,0,0,0,0,1
2016,2,Chris Conley,0,0,Texans,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,1
2016,2,Brandon Coleman,0,0,Giants,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,1
2016,2,Philly Brown,0,0,49ers,0,0,0,0,0,0,1.0,WR,0,0,15,3,0,0,0,0,0
2016,2,John Brown,0,0,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,0
2016,2,Davante Adams,0,1,Min,0,0,0,0,0,0,1.0,WR,0,0,26,3,0,0,0,0,1
2016,2,Eli Rogers,0,0,Bengals,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,0
2016,2,Denard Robinson,0,0,Chargers,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,1,0,7,1
2016,2,Brian Quick,0,0,Seahawks,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,0
2016,2,Cordarrelle Patterson,0,0,Packers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,-2,0
2016,2,Chris Moore,0,0,Browns,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1
2016,2,Donte Moncrief,0,0,Broncos,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1
2016,2,Braxton Miller,0,0,Chiefs,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,1,0,-2,0
2016,2,Tommylee Lewis,0,0,Giants,0,0,0,0,0,0,0.0,WR,0,0,-1,1,0,0,0,0,1
2016,2,Dontrelle Inman,0,0,Jaguars,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,0
2016,2,Josh Huff,0,0,Bears,0,0,0,0,0,0,0.0,WR,0,0,-1,1,0,1,0,0,1
2016,2,Tyreek Hill,0,0,Texans,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,1,0,-1,1
2016,2,Darrius Heyward-Bey,0,0,Bengals,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,0
2016,2,Rashad Greene,0,0,Chargers,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,1
2016,2,Ryan Grant,0,0,Cowboys,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,0
2016,2,Quan Bray,0,0,Broncos,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,1
2016,2,Arrelious Benn,0,0,Chargers,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1
2016,3,Marvin Jones,0,0,Packers,0,0,0,0,0,0,32.0,WR,0,2,205,6,0,0,0,0,1
2016,3,Emmanuel Sanders,0,0,Bengals,0,0,0,0,0,0,23.0,WR,0,2,117,9,0,0,0,0,1
2016,3,Terrelle Pryor,0,0,Dolphins,0,5,3,0,0,35,23.0,WR,0,0,144,8,0,4,1,21,1
2016,3,T.Y. Hilton,0,0,Chargers,0,0,0,0,0,0,23.0,WR,0,1,174,8,0,0,0,0,0
2016,3,Jordy Nelson,0,0,Lions,0,0,0,0,0,0,22.0,WR,0,2,101,6,0,0,0,0,0
2016,3,Doug Baldwin,0,0,49ers,0,0,0,0,0,0,22.0,WR,0,1,164,8,0,1,0,-4,0
2016,3,Jarvis Landry,0,0,Browns,0,0,0,0,0,0,19.0,WR,0,1,120,7,0,2,0,16,0
2016,3,Mike Evans,0,0,LA,0,0,0,0,0,0,19.0,WR,0,1,132,10,0,0,0,0,0
2016,3,Allen Robinson,0,0,Ravens,0,0,0,0,0,0,17.0,WR,0,2,57,7,0,0,0,0,0
2016,3,Tavon Austin,0,0,Buccaneers,0,0,0,0,0,0,16.0,WR,0,1,82,5,0,2,0,22,1
2016,3,Demaryius Thomas,0,1,Bengals,0,0,0,0,0,0,15.0,WR,0,1,100,6,0,0,0,0,1
2016,3,DeSean Jackson,0,0,Giants,0,0,0,0,0,0,15.0,WR,0,1,96,5,0,0,0,0,1
2016,3,Antonio Brown,0,0,Eagles,0,0,0,0,0,0,14.0,WR,0,0,140,12,0,0,0,0,1
2016,3,Michael Thomas,0,0,Falcons,0,0,0,0,0,0,13.0,WR,0,1,71,7,0,0,0,0,0
2016,3,Sterling Shepard,0,0,Redskins,0,0,0,0,0,0,13.0,WR,0,1,73,5,0,0,0,0,0
2016,3,Jamison Crowder,0,0,Giants,0,0,0,0,0,0,13.0,WR,0,1,78,4,0,0,0,0,1
2016,3,Odell Beckham Jr.,0,0,Redskins,0,0,0,0,0,0,12.0,WR,0,0,121,7,0,0,0,0,0
2016,3,Brian Quick,0,0,Buccaneers,0,0,0,0,0,0,11.0,WR,0,1,53,2,0,0,0,0,1
2016,3,DeVante Parker,0,0,Browns,0,0,0,0,0,0,11.0,WR,0,1,51,3,0,0,0,0,0
2016,3,Adam Humphries,0,0,LA,0,0,0,0,0,0,10.0,WR,0,0,100,9,0,0,0,0,0
