,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,0.0,0.0,4.0,4.0,Greg Zuerlein,Cardinals,13.0,K,1,1.0,1.0,2013.0,0.0,Cardinals,0.0,1.0,1.0,Rams,299.0,27.0,11.0,DST,67.0,0.0,0.0,366.0,1.0,1.0
1,0.0,0.0,4.0,4.0,Greg Zuerlein,Falcons,13.0,K,2,1.0,1.0,2013.0,0.0,Falcons,0.0,0.0,1.0,Rams,341.0,23.0,5.0,DST,78.0,2.0,0.0,419.0,0.0,1.0
2,26.0,0.0,2.5,2.5,Greg Zuerlein,Cowboys,9.5,K,3,2.0,2.0,2013.0,0.5,Cowboys,0.5,1.5,1.5,Rams,313.5,24.0,18.5,DST,82.0,3.5,0.0,395.5,1.0,0.5
3,48.33333333333334,0.0,1.6666666666666667,1.6666666666666667,Greg Zuerlein,49ers,6.666666666666668,K,4,1.6666666666666667,1.6666666666666667,2013.0,0.6666666666666666,49ers,0.3333333333333333,0.3333333333333333,0.6666666666666666,Rams,197.33333333333331,28.0,5.333333333333333,DST,139.66666666666666,2.333333333333333,0.0,337.0,0.0,0.3333333333333333
4,67.5,0.0,1.5,1.5,Greg Zuerlein,Jaguars,5.75,K,5,1.25,1.25,2013.0,0.5,Jaguars,0.25,0.5,0.5,Rams,222.0,32.25,6.0,DST,165.0,2.0,0.25,387.0,0.0,0.5
5,82.0,0.0,1.6,1.6,Greg Zuerlein,Texans,6.6,K,6,1.8,1.8,2013.0,0.4,Texans,0.0,0.2,0.4,Rams,134.2,27.8,6.0,DST,126.0,2.8,0.2,260.2,0.2,0.6
6,96.5,0.0,1.5,1.5,Greg Zuerlein,Panthers,6.833333333333332,K,7,2.333333333333333,2.333333333333333,2013.0,0.5,Panthers,0.0,0.6,1.6,Rams,210.4,13.6,12.6,DST,88.8,3.0,0.0,299.2,0.0,0.6
7,112.0,0.0,1.5714285714285714,1.5714285714285714,Greg Zuerlein,Seahawks,6.857142857142858,K,8,2.142857142857143,2.142857142857143,2013.0,0.5714285714285714,Seahawks,0.14285714285714285,1.1428571428571428,1.5714285714285714,Rams,190.57142857142856,16.571428571428573,15.142857142857142,DST,91.57142857142857,3.2857142857142856,0.2857142857142857,282.14285714285717,0.14285714285714285,0.5714285714285714
8,126.0,0.0,1.875,1.75,Greg Zuerlein,Titans,7.125,K,9,1.875,1.875,2013.0,0.5,Titans,0.14285714285714285,1.0,0.8571428571428571,Rams,219.85714285714286,20.857142857142858,12.714285714285715,DST,117.14285714285714,2.8571428571428568,0.0,337.0,0.42857142857142855,0.42857142857142855
9,142.11111111111111,0.0,1.7777777777777777,1.5555555555555556,Greg Zuerlein,Colts,6.666666666666668,K,10,2.0,2.0,2013.0,0.4444444444444444,Colts,0.125,0.625,1.0,Rams,242.375,19.375,11.375,DST,124.875,2.75,0.125,367.25,0.25,0.5
10,156.0,0.0,1.7,1.5,Greg Zuerlein,Bears,6.8,K,12,2.3,2.3,2013.0,0.5,Bears,0.0,0.8,1.4,Rams,239.1,26.7,11.0,DST,133.9,1.7,0.0,373.0,0.6,0.4
11,172.36363636363637,0.0,1.7272727272727273,1.5454545454545454,Greg Zuerlein,49ers,7.090909090909091,K,13,2.4545454545454546,2.4545454545454546,2013.0,0.4545454545454545,49ers,0.09090909090909093,0.8181818181818182,1.0909090909090908,Rams,206.9090909090909,16.727272727272727,12.909090909090908,DST,104.72727272727272,2.4545454545454546,0.09090909090909093,311.6363636363636,0.2727272727272727,0.5454545454545454
12,188.91666666666663,0.0,1.75,1.5833333333333333,Greg Zuerlein,Cardinals,7.083333333333332,K,14,2.333333333333333,2.333333333333333,2013.0,0.5,Cardinals,0.16666666666666666,0.6666666666666666,1.25,Rams,233.0,20.58333333333333,11.916666666666664,DST,83.25,2.833333333333333,0.08333333333333333,316.25,0.25,0.5
13,206.0,0.0,1.6923076923076923,1.5384615384615383,Greg Zuerlein,Saints,6.846153846153847,K,15,2.230769230769231,2.230769230769231,2013.0,0.5384615384615384,Saints,0.0,0.5384615384615384,0.7692307692307693,Rams,199.3076923076923,18.69230769230769,9.76923076923077,DST,114.30769230769229,3.3076923076923075,0.0,313.61538461538464,0.0,0.4615384615384616
14,222.35714285714286,0.0,1.7142857142857142,1.5714285714285714,Greg Zuerlein,Buccaneers,7.0,K,16,2.2857142857142856,2.2857142857142856,2013.0,0.5,Buccaneers,0.14285714285714285,0.5714285714285714,1.5,Rams,234.85714285714286,23.142857142857146,10.571428571428571,DST,109.64285714285714,2.357142857142857,0.07142857142857142,344.5,0.21428571428571427,0.42857142857142855
15,237.86666666666667,0.06666666666666668,1.8,1.6666666666666667,Greg Zuerlein,Seahawks,7.4,K,17,2.2666666666666666,2.2666666666666666,2013.0,0.4666666666666667,Seahawks,0.06666666666666668,0.7333333333333333,1.7333333333333334,Rams,173.8,14.8,14.466666666666667,DST,107.53333333333332,2.8,0.13333333333333333,281.3333333333333,0.2,0.5333333333333333
