,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
0,0,0,4,4,Greg Zuerlein,Cardinals,13.0,K,1,1,1,2013,0
52,52,0,1,1,Greg Zuerlein,Falcons,6.0,K,2,3,3,2013,1
93,93,0,0,0,Greg Zuerlein,Cowboys,1.0,K,3,1,1,2013,1
125,125,0,1,1,Greg Zuerlein,49ers,3.0,K,4,0,0,2013,0
140,140,0,2,2,Greg Zuerlein,Jaguars,10.0,K,5,4,4,2013,0
169,169,0,1,1,Greg Zuerlein,Texans,8.0,K,6,5,5,2013,1
205,205,0,2,2,Greg Zuerlein,Panthers,7.0,K,7,1,1,2013,1
224,224,0,4,3,Greg Zuerlein,Seahawks,9.0,K,8,0,0,2013,0
271,271,0,1,0,Greg Zuerlein,Titans,3.0,K,9,3,3,2013,0
281,281,0,1,1,Greg Zuerlein,Colts,8.0,K,10,5,5,2013,1
336,336,0,2,2,Greg Zuerlein,Bears,10.0,K,12,4,4,2013,0
371,371,0,2,2,Greg Zuerlein,49ers,7.0,K,13,1,1,2013,1
411,411,0,1,1,Greg Zuerlein,Cardinals,4.0,K,14,1,1,2013,1
435,435,0,2,2,Greg Zuerlein,Saints,9.0,K,15,3,3,2013,0
455,455,1,3,3,Greg Zuerlein,Buccaneers,13.0,K,16,2,2,2013,0
512,512,0,1,1,Greg Zuerlein,Seahawks,3.0,K,17,0,0,2013,1
