,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1036,2014,1,Lions,0,0,2,Giants,144,14,10.0,DST,53,2.0,0,197,0,0
1072,2014,2,Lions,0,0,0,Panthers,251,24,5.0,DST,62,4.0,0,313,0,1
1091,2014,3,Lions,0,1,0,Packers,147,7,19.0,DST,76,2.0,1,223,1,0
1130,2014,4,Lions,0,1,1,Jets,204,17,10.0,DST,132,2.0,0,336,0,1
1154,2014,5,Lions,0,0,1,Bills,294,17,14.0,DST,49,2.0,0,343,1,0
1176,2014,6,Lions,0,0,3,Min,143,3,24.0,DST,69,8.0,0,212,0,1
1225,2014,7,Lions,0,1,1,Saints,335,23,6.0,DST,73,1.0,0,408,0,0
1255,2014,8,Lions,0,0,1,Falcons,213,21,5.0,DST,78,2.0,0,291,0,1
1302,2014,10,Lions,0,1,1,Dolphins,178,16,11.0,DST,50,3.0,0,228,0,0
1333,2014,11,Lions,0,0,2,Cardinals,306,14,8.0,DST,46,0.0,0,352,0,1
1373,2014,12,Lions,0,0,1,Patriots,349,34,2.0,DST,90,0.0,0,439,0,1
1386,2014,13,Lions,0,0,2,Bears,256,17,11.0,DST,13,3.0,0,269,0,0
1412,2014,14,Lions,0,1,2,Buccaneers,207,17,16.0,DST,26,6.0,0,233,0,0
1448,2014,15,Lions,1,0,2,Min,284,14,14.0,DST,76,4.0,0,360,0,0
1490,2014,16,Lions,0,0,1,Bears,170,14,8.0,DST,64,2.0,0,234,0,1
1528,2014,17,Lions,1,2,0,Packers,225,30,7.0,DST,152,1.0,0,377,0,1
