,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2109,18,0,1,1,Chandler Catanzaro,Saints,7.0,K,1,4,4,2015,0
2143,52,0,0,0,Chandler Catanzaro,Bears,6.0,K,2,7,6,2015,1
2162,71,0,1,1,Chandler Catanzaro,49ers,9.0,K,3,6,6,2015,0
2189,98,0,5,5,Chandler Catanzaro,Rams,16.0,K,4,1,1,2015,0
2240,149,0,0,0,Chandler Catanzaro,Lions,6.0,K,5,6,6,2015,1
2266,175,0,3,2,Chandler Catanzaro,Steelers,7.0,K,6,1,1,2015,1
2288,197,0,3,2,Chandler Catanzaro,Ravens,8.0,K,7,3,2,2015,0
2317,226,0,2,2,Chandler Catanzaro,Browns,10.0,K,8,4,4,2015,1
2363,272,0,3,3,Chandler Catanzaro,Seahawks,13.0,K,10,4,4,2015,1
2394,303,0,2,2,Chandler Catanzaro,Bengals,10.0,K,11,4,4,2015,0
2434,343,0,2,2,Chandler Catanzaro,49ers,7.0,K,12,2,1,2015,1
2458,367,0,2,2,Chandler Catanzaro,Rams,9.0,K,13,3,3,2015,1
2486,395,0,3,3,Chandler Catanzaro,Min,11.0,K,14,2,2,2015,0
2521,430,0,2,2,Chandler Catanzaro,Eagles,10.0,K,15,5,4,2015,1
2556,465,0,1,1,Chandler Catanzaro,Packers,8.0,K,16,5,5,2015,0
2608,517,0,1,0,Chandler Catanzaro,Seahawks,0.0,K,17,1,0,2015,0
