,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
3,3,3,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,16.0,RB,0,1,47,8,0,5,0,66,1,2017
119,119,119,0,1,Tarik Cohen,Buccaneers,0,0,0,0,0,0,5.0,RB,0,0,55,8,0,7,0,13,2,2017
193,193,193,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,9.0,RB,0,0,24,4,0,12,0,78,3,2017
304,304,304,0,0,Tarik Cohen,Packers,0,0,0,0,0,0,4.0,RB,0,0,24,4,0,6,0,24,4,2017
424,424,424,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,1.0,RB,0,0,-6,1,0,6,0,13,5,2017
456,456,456,0,1,Tarik Cohen,Ravens,0,1,1,0,1,21,9.0,RB,0,0,14,1,0,14,0,32,6,2017
532,532,532,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,7.0,RB,0,0,70,1,0,0,0,0,7,2017
623,623,623,0,0,Tarik Cohen,Saints,0,0,0,0,0,0,6.0,RB,0,0,6,1,0,4,1,2,8,2017
804,804,804,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,1.0,RB,0,0,10,1,0,1,0,1,10,2017
834,834,834,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,11.0,RB,0,0,15,4,0,9,1,44,11,2017
972,972,972,0,0,Tarik Cohen,Eagles,0,0,0,0,0,0,0.0,RB,0,0,8,2,0,2,0,-11,12,2017
1030,1030,1030,0,0,Tarik Cohen,Bears,0,0,0,0,0,0,3.0,RB,0,0,39,4,0,2,0,5,13,2017
