,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,63,63,0,0,Case Keenum,Steelers,0,37,20,0,0,167,6.0,QB,0,0,0,0,0,0,0,0,2,2017,42,42,0,1,0,Vikings,146,9,11.0,DST,91,2.0,0,Steelers,237,0
1,63,63,0,0,Case Keenum,Steelers,0,37,20,0,0,167,6.0,QB,0,0,0,0,0,0,0,0,2,2017,43,43,0,0,1,49ers,89,9,11.0,DST,159,2.0,0,Steelers,248,0
2,70,70,0,0,Case Keenum,Vikings,0,33,25,0,3,369,33.0,QB,0,0,0,0,0,6,0,18,3,2017,71,71,0,0,3,Buccaneers,316,17,12.0,DST,26,2.0,0,Vikings,342,0
3,128,128,0,0,Case Keenum,Vikings,0,30,16,0,0,219,8.0,QB,0,0,0,0,0,0,0,0,4,2017,106,106,0,0,0,Lions,154,14,10.0,DST,97,6.0,0,Vikings,251,0
4,156,156,0,0,Case Keenum,Bears,0,21,17,0,1,140,13.0,QB,0,0,0,0,0,1,0,22,5,2017,138,138,0,0,0,Vikings,141,20,10.0,DST,159,4.0,1,Bears,300,0
5,185,185,0,0,Case Keenum,Vikings,0,38,24,1,1,239,14.0,QB,0,0,0,0,0,2,0,15,6,2017,160,160,0,0,3,Packers,155,10,17.0,DST,72,4.0,0,Vikings,227,0
6,227,227,0,0,Case Keenum,Vikings,0,31,20,1,0,188,5.0,QB,0,0,0,0,0,1,0,9,7,2017,193,193,0,0,0,Ravens,144,16,9.0,DST,64,5.0,0,Vikings,208,0
7,241,241,0,0,Case Keenum,Browns,0,43,27,1,2,288,21.0,QB,0,0,0,0,0,0,0,0,8,2017,230,230,1,0,1,Vikings,287,33,5.0,DST,88,1.0,0,Browns,375,0
8,295,295,0,0,Case Keenum,Redskins,0,29,21,2,4,304,32.0,QB,0,0,0,0,0,3,0,-1,10,2017,285,285,0,0,2,Vikings,304,38,4.0,DST,102,0.0,0,Redskins,406,0
9,340,340,0,0,Case Keenum,Vikings,0,38,27,0,1,280,19.0,QB,0,0,0,0,0,3,0,20,11,2017,302,302,0,1,0,Rams,209,7,11.0,DST,45,2.0,0,Vikings,254,0
10,363,363,0,0,Case Keenum,Lions,0,30,21,0,2,282,31.0,QB,0,0,0,0,0,7,1,20,12,2017,341,341,2,0,0,Vikings,272,30,6.0,DST,136,2.0,0,Lions,408,0
11,405,405,0,0,Case Keenum,Falcons,0,30,25,0,2,227,21.0,QB,0,0,0,0,0,4,0,-1,13,2017,366,366,0,0,0,Vikings,207,14,6.0,DST,105,2.0,0,Falcons,312,0
