,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
63,63,63.0,0.0,0.0,Case Keenum,Steelers,0.0,37.0,20.0,0.0,0.0,167.0,6.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2017.0
70,70,63.0,0.0,0.0,Case Keenum,Vikings,0.0,37.0,20.0,0.0,0.0,167.0,6.0,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2017.0
128,128,66.5,0.0,0.0,Case Keenum,Vikings,0.0,35.0,22.5,0.0,1.5,268.0,19.5,QB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,4,2017.0
156,156,87.0,0.0,0.0,Case Keenum,Bears,0.0,33.333333333333336,20.333333333333332,0.0,1.0,251.66666666666666,15.666666666666666,QB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,5,2017.0
185,185,104.25,0.0,0.0,Case Keenum,Vikings,0.0,30.25,19.5,0.0,1.0,223.75,15.0,QB,0.0,0.0,0.0,0.0,0.0,1.75,0.0,10.0,6,2017.0
227,227,120.4,0.0,0.0,Case Keenum,Vikings,0.0,31.8,20.4,0.2,1.0,226.8,14.8,QB,0.0,0.0,0.0,0.0,0.0,1.8,0.0,11.0,7,2017.0
241,241,138.16666666666666,0.0,0.0,Case Keenum,Browns,0.0,31.666666666666668,20.333333333333332,0.3333333333333333,0.8333333333333334,220.33333333333334,13.166666666666666,QB,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,10.666666666666666,8,2017.0
295,295,152.85714285714286,0.0,0.0,Case Keenum,Redskins,0.0,33.285714285714285,21.285714285714285,0.42857142857142855,1.0,230.0,14.285714285714286,QB,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,9.142857142857142,10,2017.0
340,340,170.625,0.0,0.0,Case Keenum,Vikings,0.0,32.75,21.25,0.625,1.375,239.25,16.5,QB,0.0,0.0,0.0,0.0,0.0,1.625,0.0,7.875,11,2017.0
363,363,189.44444444444446,0.0,0.0,Case Keenum,Lions,0.0,33.333333333333336,21.88888888888889,0.5555555555555556,1.3333333333333333,243.77777777777777,16.77777777777778,QB,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,9.222222222222221,12,2017.0
405,405,206.8,0.0,0.0,Case Keenum,Falcons,0.0,33.0,21.8,0.5,1.4,247.6,18.2,QB,0.0,0.0,0.0,0.0,0.0,2.3,0.1,10.3,13,2017.0
