,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,22,0,1,1,Stephen Hauschka,49ers,5.0,K,1,2,2,2011,1,49ers,0,2,1,Seahawks,155,17,27.0,DST,64,5.0,0,219,2,0
1,76,1,2,2,Stephen Hauschka,Cardinals,9.0,K,3,1,1,2011,0,Cardinals,0,0,1,Seahawks,139,13,13.0,DST,122,4.0,0,261,0,1
2,129,0,1,0,Stephen Hauschka,Falcons,4.0,K,4,4,4,2011,0,Falcons,0,0,2,Seahawks,319,28,4.0,DST,53,0.0,0,372,0,1
3,136,1,2,2,Stephen Hauschka,Giants,12.0,K,5,4,4,2011,1,Giants,0,2,1,Seahawks,279,36,12.0,DST,145,6.0,0,424,0,0
4,204,0,1,1,Stephen Hauschka,Browns,3.0,K,7,0,0,2011,1,Browns,0,1,1,Seahawks,69,3,18.0,DST,68,4.0,0,137,0,0
5,225,0,2,2,Stephen Hauschka,Bengals,6.0,K,8,0,0,2011,0,Bengals,0,1,1,Seahawks,350,12,27.0,DST,61,4.0,0,411,2,1
6,251,0,3,2,Stephen Hauschka,Cowboys,7.0,K,9,1,1,2011,1,Cowboys,1,0,3,Seahawks,219,13,16.0,DST,162,1.0,0,381,0,0
7,268,0,5,5,Stephen Hauschka,Ravens,16.0,K,10,1,1,2011,0,Ravens,0,0,0,Seahawks,208,22,2.0,DST,119,1.0,0,327,0,1
8,314,0,1,1,Stephen Hauschka,Rams,6.0,K,11,3,3,2011,1,Rams,0,0,2,Seahawks,163,24,9.0,DST,126,4.0,0,289,0,0
9,357,0,2,1,Stephen Hauschka,Redskins,5.0,K,12,2,2,2011,0,Redskins,0,0,1,Seahawks,126,17,8.0,DST,124,2.0,0,250,0,1
10,378,0,1,1,Stephen Hauschka,Eagles,7.0,K,13,4,4,2011,0,Eagles,0,0,0,Seahawks,173,31,3.0,DST,174,3.0,0,347,0,1
11,399,0,4,3,Stephen Hauschka,Rams,12.0,K,14,3,3,2011,0,Rams,0,1,0,Seahawks,214,30,4.0,DST,145,2.0,0,359,0,1
12,441,0,1,1,Stephen Hauschka,Bears,8.0,K,15,5,5,2011,1,Bears,0,1,0,Seahawks,226,38,9.0,DST,60,1.0,0,286,1,0
13,483,0,1,1,Stephen Hauschka,49ers,5.0,K,16,2,2,2011,0,49ers,0,1,0,Seahawks,141,17,10.0,DST,124,4.0,0,265,0,1
14,510,0,3,2,Stephen Hauschka,Cardinals,8.0,K,17,2,2,2011,1,Cardinals,1,0,1,Seahawks,191,20,12.0,DST,178,4.0,0,369,0,0
