,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,67,67,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,1,2017,15,15,0,0,1,Ravens,111,20,7.0,DST,157,1.0,0,Bengals,268,0
1,160,160,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,2,2017,44,44,0,0,0,Texans,98,13,10.0,DST,168,3.0,0,Bengals,266,0
2,332,332,0,0,Brandon LaFell,Packers,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,3,2017,78,78,0,1,0,Bengals,191,24,6.0,DST,110,3.0,0,Packers,301,0
3,431,431,0,0,Brandon LaFell,Browns,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,4,2017,113,113,0,1,0,Bengals,264,31,5.0,DST,86,3.0,0,Browns,350,0
4,509,509,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,32,5,0,0,0,0,5,2017,132,132,0,0,1,Bills,139,16,12.0,DST,82,6.0,0,Bengals,221,0
5,688,688,0,0,Brandon LaFell,Steelers,0,0,0,0,0,0,8.0,WR,0,1,28,4,0,0,0,0,7,2017,188,188,0,0,2,Bengals,108,14,12.0,DST,71,4.0,0,Steelers,179,0
6,688,688,0,0,Brandon LaFell,Steelers,0,0,0,0,0,0,8.0,WR,0,1,28,4,0,0,0,0,7,2017,192,192,0,1,0,Giants,131,7,10.0,DST,46,1.0,0,Steelers,177,0
7,810,810,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,4.0,WR,0,0,44,4,0,0,0,0,8,2017,219,219,1,0,1,Colts,216,23,15.0,DST,115,4.0,0,Bengals,331,1
8,925,925,0,0,Brandon LaFell,Jaguars,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,9,2017,241,241,0,0,0,Bengals,119,7,15.0,DST,29,2.0,0,Jaguars,148,1
9,967,967,0,0,Brandon LaFell,Titans,0,0,0,0,0,0,15.0,WR,0,1,95,6,0,0,0,0,10,2017,276,276,0,2,0,Bengals,255,20,9.0,DST,53,1.0,0,Titans,308,0
10,1123,1123,0,0,Brandon LaFell,Broncos,0,0,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,11,2017,306,306,1,0,0,Bengals,141,20,8.0,DST,49,2.0,0,Broncos,190,0
11,1232,1232,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,33,3,0,0,0,0,12,2017,334,334,0,0,0,Browns,236,16,8.0,DST,169,4.0,0,Bengals,405,0
12,1329,1329,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,5.0,WR,0,0,55,4,0,0,0,0,13,2017,375,375,0,0,1,Steelers,282,23,4.0,DST,92,1.0,0,Bengals,374,0
