,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
67,67,67,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,1,2017
160,160,160,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,2,2017
332,332,332,0,0,Brandon LaFell,Packers,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,3,2017
431,431,431,0,0,Brandon LaFell,Browns,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,4,2017
509,509,509,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,32,5,0,0,0,0,5,2017
688,688,688,0,0,Brandon LaFell,Steelers,0,0,0,0,0,0,8.0,WR,0,1,28,4,0,0,0,0,7,2017
810,810,810,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,4.0,WR,0,0,44,4,0,0,0,0,8,2017
925,925,925,0,0,Brandon LaFell,Jaguars,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,9,2017
967,967,967,0,0,Brandon LaFell,Titans,0,0,0,0,0,0,15.0,WR,0,1,95,6,0,0,0,0,10,2017
1123,1123,1123,0,0,Brandon LaFell,Broncos,0,0,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,11,2017
1232,1232,1232,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,3.0,WR,0,0,33,3,0,0,0,0,12,2017
1329,1329,1329,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,5.0,WR,0,0,55,4,0,0,0,0,13,2017
