,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
13,13,0,1,1,Alex Henery,Redskins,7.0,K,1,4,4,2013,1
37,37,0,4,3,Alex Henery,Chargers,12.0,K,2,3,3,2013,0
90,90,0,2,1,Alex Henery,Chiefs,4.0,K,3,1,1,2013,0
112,112,0,3,2,Alex Henery,Broncos,8.0,K,4,2,2,2013,1
129,129,0,5,5,Alex Henery,Giants,18.0,K,5,3,3,2013,1
173,173,0,1,1,Alex Henery,Buccaneers,7.0,K,6,4,4,2013,1
217,217,0,2,1,Alex Henery,Cowboys,3.0,K,7,0,0,2013,0
244,244,0,0,0,Alex Henery,Giants,1.0,K,8,1,1,2013,0
260,260,0,0,0,Alex Henery,Raiders,7.0,K,9,7,7,2013,1
277,277,0,3,2,Alex Henery,Packers,9.0,K,10,3,3,2013,1
322,322,0,1,1,Alex Henery,Redskins,6.0,K,11,3,3,2013,0
376,376,0,1,1,Alex Henery,Cardinals,6.0,K,13,3,3,2013,0
427,427,1,3,3,Alex Henery,Min,12.0,K,15,1,1,2013,1
462,462,0,1,1,Alex Henery,Bears,10.0,K,16,7,7,2013,0
506,506,0,1,1,Alex Henery,Cowboys,6.0,K,17,3,3,2013,1
629,110,1,2,1,Alex Henery,Jets,8.0,K,4,3,3,2014,1
671,152,0,3,0,Alex Henery,Bills,2.0,K,5,2,2,2014,0
1578,14,0,1,1,Alex Henery,Rams,7.0,K,1,4,4,2011,1
1614,50,0,2,1,Alex Henery,Falcons,7.0,K,2,4,4,2011,1
1637,73,0,3,3,Alex Henery,Giants,10.0,K,3,1,1,2011,0
1672,108,0,5,3,Alex Henery,49ers,11.0,K,4,2,2,2011,0
1710,146,0,1,1,Alex Henery,Bills,6.0,K,5,3,3,2011,1
1731,167,0,2,2,Alex Henery,Redskins,8.0,K,6,2,2,2011,1
1782,218,0,2,2,Alex Henery,Cowboys,10.0,K,8,4,4,2011,0
1822,258,0,1,1,Alex Henery,Bears,6.0,K,9,3,3,2011,0
1853,289,0,1,1,Alex Henery,Cardinals,5.0,K,10,2,2,2011,0
1881,317,0,1,1,Alex Henery,Giants,5.0,K,11,2,2,2011,1
1910,346,0,2,2,Alex Henery,Patriots,8.0,K,12,2,2,2011,0
1957,393,0,0,0,Alex Henery,Seahawks,2.0,K,13,2,2,2011,1
1976,412,0,1,1,Alex Henery,Dolphins,6.0,K,14,3,3,2011,1
2001,437,0,1,1,Alex Henery,Jets,9.0,K,15,6,6,2011,0
2035,471,1,2,2,Alex Henery,Cowboys,10.0,K,16,2,2,2011,1
2068,504,0,2,2,Alex Henery,Redskins,10.0,K,17,4,4,2011,0
2635,26,0,2,1,Alex Henery,Browns,5.0,K,1,2,2,2012,1
2663,54,0,1,1,Alex Henery,Ravens,6.0,K,2,3,3,2012,0
2697,88,0,2,2,Alex Henery,Cardinals,6.0,K,3,0,0,2012,1
2713,104,0,4,4,Alex Henery,Giants,13.0,K,4,1,1,2012,0
2764,155,0,0,0,Alex Henery,Steelers,2.0,K,5,2,2,2012,1
2775,166,0,3,3,Alex Henery,Lions,11.0,K,6,2,2,2012,0
2843,234,0,1,1,Alex Henery,Falcons,5.0,K,8,2,2,2012,0
2865,256,0,2,2,Alex Henery,Saints,7.0,K,9,1,1,2012,1
2904,295,0,1,1,Alex Henery,Cowboys,5.0,K,10,3,2,2012,0
2929,320,0,2,2,Alex Henery,Redskins,6.0,K,11,0,0,2012,1
2944,335,0,3,3,Alex Henery,Panthers,10.0,K,12,1,1,2012,0
2983,374,0,2,2,Alex Henery,Cowboys,9.0,K,13,3,3,2012,1
3024,415,0,3,1,Alex Henery,Buccaneers,5.0,K,14,2,2,2012,1
3051,442,0,2,2,Alex Henery,Bengals,7.0,K,15,1,1,2012,0
3079,470,0,2,2,Alex Henery,Redskins,8.0,K,16,2,2,2012,0
3130,521,0,1,0,Alex Henery,Giants,1.0,K,17,1,1,2012,1
