,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,13,0,1,1,Alex Henery,Redskins,7.0,K,1,4,4,2013,1,Redskins,0,2,0,Eagles,180,33,13.0,DST,263,3.0,0,443,1,0
1,37,0,4,3,Alex Henery,Chargers,12.0,K,2,3,3,2013,0,Chargers,0,0,0,Eagles,411,30,2.0,DST,100,2.0,0,511,0,1
2,90,0,2,1,Alex Henery,Chiefs,4.0,K,3,1,1,2013,0,Chiefs,0,3,2,Eagles,167,16,26.0,DST,264,6.0,0,431,1,1
3,112,0,3,2,Alex Henery,Broncos,8.0,K,4,2,2,2013,1,Broncos,1,0,0,Eagles,284,20,21.0,DST,166,3.0,0,450,2,0
4,129,0,5,5,Alex Henery,Giants,18.0,K,5,3,3,2013,1,Giants,0,0,0,Eagles,299,36,1.0,DST,140,1.0,0,439,0,0
5,173,0,1,1,Alex Henery,Buccaneers,7.0,K,6,4,4,2013,1,Buccaneers,0,1,0,Eagles,287,31,3.0,DST,138,1.0,0,425,0,0
6,217,0,2,1,Alex Henery,Cowboys,3.0,K,7,0,0,2013,0,Cowboys,0,0,3,Eagles,194,3,19.0,DST,84,3.0,0,278,0,1
7,244,0,0,0,Alex Henery,Giants,1.0,K,8,1,1,2013,0,Giants,0,1,2,Eagles,152,7,17.0,DST,48,4.0,0,200,0,1
8,260,0,0,0,Alex Henery,Raiders,7.0,K,9,7,7,2013,1,Raiders,0,0,0,Eagles,418,49,1.0,DST,124,1.0,0,542,0,0
9,277,0,3,2,Alex Henery,Packers,9.0,K,10,3,3,2013,1,Packers,0,1,0,Eagles,211,27,6.0,DST,204,3.0,0,415,0,0
10,322,0,1,1,Alex Henery,Redskins,6.0,K,11,3,3,2013,0,Redskins,0,0,0,Eagles,276,24,4.0,DST,126,3.0,0,402,0,1
11,376,0,1,1,Alex Henery,Cardinals,6.0,K,13,3,3,2013,0,Cardinals,0,0,0,Eagles,202,24,6.0,DST,105,5.0,0,307,0,1
12,462,0,1,1,Alex Henery,Bears,10.0,K,16,7,7,2013,0,Bears,0,1,0,Eagles,225,54,4.0,DST,289,2.0,0,514,0,1
13,506,0,1,1,Alex Henery,Cowboys,6.0,K,17,3,3,2013,1,Cowboys,0,1,0,Eagles,229,24,8.0,DST,137,5.0,0,366,0,0
14,110,1,2,1,Alex Henery,Jets,8.0,K,4,3,3,2014,1,Jets,0,0,0,Lions,272,24,5.0,DST,88,4.0,0,360,0,0
15,152,0,3,0,Alex Henery,Bills,2.0,K,5,2,2,2014,0,Bills,0,1,1,Lions,204,14,14.0,DST,69,6.0,0,273,0,1
16,14,0,1,1,Alex Henery,Rams,7.0,K,1,4,4,2011,1,Rams,0,1,0,Eagles,167,31,5.0,DST,236,3.0,0,403,0,0
17,50,0,2,1,Alex Henery,Falcons,7.0,K,2,4,4,2011,1,Falcons,0,2,1,Eagles,314,31,6.0,DST,133,0.0,0,447,0,0
18,73,0,3,3,Alex Henery,Giants,10.0,K,3,1,1,2011,0,Giants,0,0,3,Eagles,199,16,12.0,DST,177,2.0,0,376,0,1
19,108,0,5,3,Alex Henery,49ers,11.0,K,4,2,2,2011,0,49ers,0,2,1,Eagles,405,23,9.0,DST,108,2.0,0,513,0,1
20,146,0,1,1,Alex Henery,Bills,6.0,K,5,3,3,2011,1,Bills,0,1,4,Eagles,315,24,17.0,DST,174,0.0,0,489,1,0
21,167,0,2,2,Alex Henery,Redskins,8.0,K,6,2,2,2011,1,Redskins,0,0,2,Eagles,230,20,10.0,DST,192,2.0,0,422,0,0
22,218,0,2,2,Alex Henery,Cowboys,10.0,K,8,4,4,2011,0,Cowboys,0,0,0,Eagles,256,34,4.0,DST,239,4.0,0,495,0,1
23,258,0,1,1,Alex Henery,Bears,6.0,K,9,3,3,2011,0,Bears,0,1,1,Eagles,211,24,6.0,DST,119,1.0,0,330,0,1
24,289,0,1,1,Alex Henery,Cardinals,5.0,K,10,2,2,2011,0,Cardinals,0,0,2,Eagles,123,17,10.0,DST,166,2.0,0,289,0,1
25,317,0,1,1,Alex Henery,Giants,5.0,K,11,2,2,2011,1,Giants,0,0,3,Eagles,255,17,11.0,DST,136,1.0,0,391,0,0
26,346,0,2,2,Alex Henery,Patriots,8.0,K,12,2,2,2011,0,Patriots,0,0,1,Eagles,393,20,8.0,DST,73,2.0,0,466,0,1
27,393,0,0,0,Alex Henery,Seahawks,2.0,K,13,2,2,2011,1,Seahawks,0,0,4,Eagles,198,14,20.0,DST,132,2.0,0,330,1,0
28,412,0,1,1,Alex Henery,Dolphins,6.0,K,14,3,3,2011,1,Dolphins,1,1,1,Eagles,188,26,11.0,DST,51,4.0,0,239,0,0
