,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
29,29,0,0,0,Shaun Suisham,Titans,1.0,K,1,1,1,2013,0
55,55,0,1,1,Shaun Suisham,Bengals,4.0,K,2,1,1,2013,1
71,71,0,3,3,Shaun Suisham,Bears,11.0,K,3,2,2,2013,0
109,109,0,2,2,Shaun Suisham,Min,9.0,K,4,3,3,2013,1
161,161,0,4,4,Shaun Suisham,Jets,13.0,K,6,1,1,2013,1
191,191,0,4,4,Shaun Suisham,Ravens,13.0,K,7,1,1,2013,0
239,239,0,3,1,Shaun Suisham,Raiders,4.0,K,8,1,1,2013,1
259,259,0,1,1,Shaun Suisham,Patriots,7.0,K,9,4,4,2013,1
273,273,0,3,3,Shaun Suisham,Bills,11.0,K,10,2,2,2013,0
300,300,0,3,3,Shaun Suisham,Lions,13.0,K,11,4,4,2013,0
340,340,0,2,2,Shaun Suisham,Browns,9.0,K,12,3,3,2013,1
387,387,0,0,0,Shaun Suisham,Ravens,2.0,K,13,2,2,2013,1
413,413,0,0,0,Shaun Suisham,Dolphins,4.0,K,14,4,4,2013,0
426,426,0,3,3,Shaun Suisham,Bengals,12.0,K,15,3,3,2013,0
466,466,0,1,1,Shaun Suisham,Packers,8.0,K,16,5,5,2013,1
499,499,0,2,2,Shaun Suisham,Browns,8.0,K,17,2,2,2013,0
525,6,0,3,3,Shaun Suisham,Browns,12.0,K,1,3,3,2014,0
567,48,0,2,2,Shaun Suisham,Ravens,6.0,K,2,0,0,2014,1
585,66,0,3,3,Shaun Suisham,Panthers,13.0,K,3,4,4,2014,1
630,111,0,2,1,Shaun Suisham,Buccaneers,6.0,K,4,3,3,2014,0
663,144,0,1,1,Shaun Suisham,Jaguars,5.0,K,5,2,2,2014,1
696,177,0,1,1,Shaun Suisham,Browns,4.0,K,6,1,1,2014,1
706,187,0,3,3,Shaun Suisham,Texans,12.0,K,7,3,3,2014,0
751,232,0,0,0,Shaun Suisham,Colts,7.0,K,8,7,7,2014,0
777,258,0,0,0,Shaun Suisham,Ravens,5.0,K,9,5,5,2014,0
794,275,1,3,2,Shaun Suisham,Jets,9.0,K,10,1,1,2014,1
