,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,150,150.0,0.0,0.0,Darrell Daniels,Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3,2017.0,76,35.5,0.0,0.5,0.5,Browns,308.0,31.0,6.5,DST,73.0,2.5,0.0,Colts,381.0,0.0
1,241,150.0,0.0,0.0,Darrell Daniels,Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5,2017.0,151,63.75,0.0,0.25,1.5,49ers,283.5,34.0,7.25,DST,112.75,2.25,0.25,Colts,396.25,0.0
2,350,195.5,0.0,0.0,Darrell Daniels,Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.5,TE,0.0,0.0,9.5,1.0,0.0,0.0,0.0,0.0,7,2017.0,200,95.33333333333331,0.0,0.16666666666666666,1.1666666666666667,Jaguars,295.8333333333333,32.5,6.833333333333332,DST,114.16666666666669,2.0,0.16666666666666666,Colts,410.0,0.16666666666666666
