,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
17,17,0,2,1,Jay Feely,Rams,6.0,K,1,3,3,2013,1
35,35,0,4,4,Jay Feely,Lions,13.0,K,2,1,1,2013,0
94,94,0,0,0,Jay Feely,Saints,1.0,K,3,1,1,2013,1
117,117,0,2,2,Jay Feely,Buccaneers,7.0,K,4,1,1,2013,1
141,141,1,2,2,Jay Feely,Panthers,10.0,K,5,2,2,2013,0
185,185,0,0,0,Jay Feely,49ers,2.0,K,6,2,2,2013,1
194,194,1,3,3,Jay Feely,Seahawks,12.0,K,7,1,1,2013,0
227,227,0,2,2,Jay Feely,Falcons,9.0,K,8,3,3,2013,0
279,279,0,2,2,Jay Feely,Texans,9.0,K,10,3,3,2013,0
312,312,0,2,2,Jay Feely,Jaguars,9.0,K,11,3,3,2013,1
330,330,1,5,4,Jay Feely,Colts,18.0,K,12,4,4,2013,0
386,386,0,0,0,Jay Feely,Eagles,3.0,K,13,3,3,2013,1
414,414,0,2,0,Jay Feely,Rams,4.0,K,14,4,4,2013,0
424,424,0,3,3,Jay Feely,Titans,13.0,K,15,4,4,2013,1
465,465,0,3,3,Jay Feely,Seahawks,9.0,K,16,0,0,2013,1
501,501,0,4,2,Jay Feely,49ers,8.0,K,17,2,2,2013,0
