,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1569,5,0,3,3,Josh Scobee,Titans,10.0,K,1,1,1,2011,0
1621,57,1,1,1,Josh Scobee,Jets,5.0,K,2,0,0,2011,1
1647,83,1,1,1,Josh Scobee,Panthers,6.0,K,3,1,1,2011,1
1692,128,0,1,1,Josh Scobee,Saints,4.0,K,4,1,1,2011,0
1706,142,0,2,2,Josh Scobee,Bengals,8.0,K,5,2,2,2011,0
1733,169,0,2,2,Josh Scobee,Steelers,7.0,K,6,1,1,2011,1
1749,185,3,4,4,Josh Scobee,Ravens,18.0,K,7,0,0,2011,0
1797,233,0,0,0,Josh Scobee,Texans,2.0,K,8,2,2,2011,1
1849,285,0,2,1,Josh Scobee,Colts,5.0,K,10,2,2,2011,1
1886,322,0,1,1,Josh Scobee,Browns,4.0,K,11,1,1,2011,1
1917,353,0,3,2,Josh Scobee,Texans,7.0,K,12,1,1,2011,0
1955,391,0,0,0,Josh Scobee,Chargers,2.0,K,13,2,2,2011,0
1979,415,0,0,0,Josh Scobee,Buccaneers,5.0,K,14,5,5,2011,0
2020,456,0,0,0,Josh Scobee,Falcons,2.0,K,15,2,2,2011,1
2046,482,0,1,1,Josh Scobee,Titans,5.0,K,16,2,2,2011,1
2061,497,0,4,4,Josh Scobee,Colts,13.0,K,17,1,1,2011,0
