,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
525,6,0,3,3,Shaun Suisham,Browns,12.0,K,1,3,3,2014,0
567,48,0,2,2,Shaun Suisham,Ravens,6.0,K,2,0,0,2014,1
585,66,0,3,3,Shaun Suisham,Panthers,13.0,K,3,4,4,2014,1
630,111,0,2,1,Shaun Suisham,Buccaneers,6.0,K,4,3,3,2014,0
663,144,0,1,1,Shaun Suisham,Jaguars,5.0,K,5,2,2,2014,1
696,177,0,1,1,Shaun Suisham,Browns,4.0,K,6,1,1,2014,1
706,187,0,3,3,Shaun Suisham,Texans,12.0,K,7,3,3,2014,0
751,232,0,0,0,Shaun Suisham,Colts,7.0,K,8,7,7,2014,0
777,258,0,0,0,Shaun Suisham,Ravens,5.0,K,9,5,5,2014,0
794,275,1,3,2,Shaun Suisham,Jets,9.0,K,10,1,1,2014,1
824,305,0,2,2,Shaun Suisham,Titans,9.0,K,11,3,3,2014,1
886,367,0,4,3,Shaun Suisham,Saints,10.0,K,13,1,1,2014,0
914,395,0,2,2,Shaun Suisham,Bengals,10.0,K,14,4,4,2014,1
951,432,0,2,2,Shaun Suisham,Falcons,9.0,K,15,3,3,2014,1
985,466,0,2,2,Shaun Suisham,Chiefs,8.0,K,16,2,2,2014,0
1017,498,0,2,2,Shaun Suisham,Bengals,9.0,K,17,3,3,2014,0
