,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
28,28,28,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,6.0,WR,0,0,68,6,0,0,0,0,1,2017
185,185,185,0,0,Terrance Williams,Broncos,0,0,0,0,0,0,1.0,WR,0,0,17,4,0,0,0,0,2,2017
278,278,278,0,0,Terrance Williams,Cardinals,0,0,0,0,0,0,4.0,WR,0,0,47,3,0,0,0,0,3,2017
401,401,401,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,3.0,WR,0,0,34,4,0,0,0,0,4,2017
528,528,528,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,5,2017
813,813,813,0,0,Terrance Williams,Redskins,0,0,0,0,0,0,3.0,WR,0,0,36,2,0,0,0,0,8,2017
868,868,868,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,14.0,WR,0,0,141,9,0,0,0,0,9,2017
1055,1055,1055,0,0,Terrance Williams,Falcons,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,10,2017
1114,1114,1114,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,3.0,WR,0,0,35,4,0,0,0,0,11,2017
1216,1216,1216,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,54,4,0,1,0,6,12,2017
1349,1349,1349,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,13,2017
