,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1031,2014,1,Bills,0,1,2,Bears,341,20,12.0,DST,86,2.0,0,427,0,1
1057,2014,2,Bills,1,1,1,Dolphins,210,10,23.0,DST,80,4.0,0,290,1,0
1112,2014,3,Bills,0,0,0,Chargers,250,22,3.0,DST,83,2.0,0,333,0,0
1129,2014,4,Bills,0,1,2,Texans,264,23,10.0,DST,37,3.0,0,301,0,1
1153,2014,5,Bills,0,1,1,Lions,204,14,14.0,DST,69,6.0,0,273,0,1
1199,2014,6,Bills,0,0,0,Patriots,346,37,2.0,DST,50,2.0,0,396,0,0
1210,2014,7,Bills,0,0,2,Min,118,16,13.0,DST,158,5.0,0,276,0,0
1239,2014,8,Bills,0,2,4,Jets,137,23,17.0,DST,175,4.0,0,312,0,1
1300,2014,10,Bills,0,1,0,Chiefs,151,17,12.0,DST,127,6.0,0,278,0,0
1328,2014,11,Bills,0,2,0,Dolphins,205,22,10.0,DST,125,5.0,0,330,0,1
1346,2014,12,Bills,1,0,1,Jets,126,3,27.0,DST,92,7.0,0,218,1,0
1379,2014,13,Bills,0,1,2,Browns,241,10,21.0,DST,74,2.0,0,315,1,0
1425,2014,14,Bills,0,1,2,Broncos,173,24,7.0,DST,133,0.0,0,306,0,1
1442,2014,15,Bills,1,0,2,Packers,175,13,22.0,DST,158,1.0,1,333,1,0
1501,2014,16,Bills,0,0,0,Raiders,207,26,2.0,DST,140,1.0,0,347,0,1
1516,2014,17,Bills,0,0,0,Patriots,144,9,11.0,DST,116,4.0,0,260,0,1
