,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
77,77,77.0,0.0,0.0,Eddie Lacy,Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1,2017.0
297,297,77.0,0.0,0.0,Eddie Lacy,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4,2017.0
420,420,187.0,0.0,0.0,Eddie Lacy,Rams,0.0,0.0,0.0,0.0,0.0,0.0,2.5,RB,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.5,5,2017.0
553,553,264.6666666666667,0.0,0.0,Eddie Lacy,Giants,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,3.0,0.3333333333333333,0.0,8.333333333333334,0.0,24.666666666666668,7,2017.0
656,656,336.75,0.0,0.0,Eddie Lacy,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,2.25,RB,0.0,0.0,4.5,0.5,0.0,9.0,0.0,27.0,8,2017.0
700,700,400.6,0.0,0.0,Eddie Lacy,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,1.8,RB,0.0,0.0,3.6,0.4,0.0,8.4,0.0,21.6,9,2017.0
886,886,450.5,0.0,0.0,Eddie Lacy,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,5.333333333333333,0.5,0.0,8.0,0.0,21.333333333333332,11,2017.0
930,930,512.7142857142857,0.0,0.0,Eddie Lacy,49ers,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,RB,0.0,0.0,4.571428571428571,0.42857142857142855,0.0,7.285714285714286,0.0,18.571428571428573,12,2017.0
1054,1054,564.875,0.0,0.0,Eddie Lacy,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,2.125,RB,0.0,0.0,5.875,0.75,0.0,8.5,0.0,22.0,13,2017.0
