,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2054,2012.0,1,Buccaneers,1.0,0.0,2.0,Panthers,291.0,10.0,16.0,DST,10.0,3.0,0.0,301.0,0.0,0.0
2088,2012.0,2,Buccaneers,1.0,0.0,2.0,Giants,291.0,10.0,16.0,DST,10.0,3.0,0.0,301.0,0.0,0.0
2120,2012.0,3,Buccaneers,0.5,0.0,2.5,Cowboys,400.5,25.5,14.0,DST,52.0,1.5,0.0,452.5,0.5,0.5
2172,2012.0,4,Buccaneers,0.3333333333333333,0.6666666666666666,2.0,Redskins,353.3333333333333,22.333333333333332,14.0,DST,47.333333333333336,2.3333333333333335,0.0,400.6666666666667,0.3333333333333333,0.6666666666666666
2207,2012.0,6,Buccaneers,0.25,0.5,1.5,Chiefs,345.25,22.75,11.0,DST,73.75,2.0,0.0,419.0,0.25,0.5
2255,2012.0,7,Buccaneers,0.2,0.4,1.6,Saints,312.2,20.2,12.2,DST,75.0,1.6,0.0,387.2,0.4,0.4
2265,2012.0,8,Buccaneers,0.16666666666666666,0.3333333333333333,1.5,Min,323.0,22.666666666666668,10.5,DST,76.0,1.3333333333333333,0.0,399.0,0.3333333333333333,0.3333333333333333
2297,2012.0,9,Buccaneers,0.14285714285714285,0.5714285714285714,1.4285714285714286,Raiders,309.57142857142856,21.857142857142858,10.857142857142858,DST,85.14285714285714,1.5714285714285714,0.0,394.7142857142857,0.2857142857142857,0.42857142857142855
2316,2012.0,10,Buccaneers,0.125,0.5,1.625,Chargers,321.125,23.125,10.5,DST,77.25,1.625,0.0,398.375,0.25,0.5
2361,2012.0,11,Buccaneers,0.2222222222222222,0.4444444444444444,1.6666666666666667,Panthers,321.3333333333333,23.22222222222222,11.666666666666666,DST,80.11111111111111,1.6666666666666667,0.0,401.44444444444446,0.4444444444444444,0.4444444444444444
2389,2012.0,12,Buccaneers,0.2,0.5,1.5,Falcons,312.6,23.0,11.0,DST,81.8,1.7,0.0,394.4,0.4,0.5
2430,2012.0,13,Buccaneers,0.18181818181818182,0.5454545454545454,1.4545454545454546,Broncos,315.54545454545456,23.09090909090909,10.545454545454545,DST,81.54545454545455,1.6363636363636365,0.0,397.09090909090907,0.36363636363636365,0.45454545454545453
2449,2012.0,14,Buccaneers,0.16666666666666666,0.5,1.4166666666666667,Eagles,309.4166666666667,23.75,9.833333333333334,DST,82.33333333333333,1.5,0.0,391.75,0.3333333333333333,0.5
2495,2012.0,15,Buccaneers,0.15384615384615385,0.5384615384615384,1.3076923076923077,Saints,311.61538461538464,23.692307692307693,9.76923076923077,DST,78.23076923076923,1.8461538461538463,0.0,389.84615384615387,0.3076923076923077,0.46153846153846156
2521,2012.0,16,Buccaneers,0.14285714285714285,0.5,1.2142857142857142,Rams,310.64285714285717,24.928571428571427,9.142857142857142,DST,83.28571428571429,1.7857142857142858,0.0,393.92857142857144,0.2857142857142857,0.5
2544,2012.0,17,Buccaneers,0.13333333333333333,0.5333333333333333,1.2,Falcons,303.0,25.133333333333333,8.8,DST,83.66666666666667,1.6666666666666667,0.0,386.6666666666667,0.26666666666666666,0.4666666666666667
