,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,0,0,Austin Hooper,Bears,0,0,0,0,0,0,18.0,TE,0,1,128,2,0,0,0,0,1,2017
1,1,1,0,0,Jesse James,Browns,0,0,0,0,0,0,16.0,TE,0,2,41,6,0,0,0,0,1,2017
2,2,2,0,0,Jason Witten,Cowboys,0,0,0,0,0,0,11.0,TE,0,1,59,7,0,0,0,0,1,2017
3,3,3,0,0,Coby Fleener,Vikings,0,0,0,0,0,0,11.0,TE,0,1,54,5,0,0,0,0,1,2017
4,4,4,0,0,Charles Clay,Bills,0,0,0,0,0,0,11.0,TE,0,1,53,4,0,0,0,0,1,2017
5,5,5,0,0,Zach Ertz,Redskins,0,0,0,0,0,0,9.0,TE,0,0,93,8,0,0,0,0,1,2017
6,6,6,0,0,Kyle Rudolph,Vikings,0,0,0,0,0,0,8.0,TE,0,1,26,3,0,0,0,0,1,2017
7,7,7,0,0,Delanie Walker,Titans,0,0,0,0,0,0,7.0,TE,0,0,76,7,0,0,0,0,1,2017
8,8,8,0,0,Demetrius Harris,Patriots,0,0,0,0,0,0,7.0,TE,0,1,15,2,0,0,0,0,1,2017
9,9,9,0,0,Jared Cook,Titans,0,0,0,0,0,0,5.0,TE,0,0,56,5,0,0,0,0,1,2017
10,10,10,0,0,Travis Kelce,Patriots,0,0,0,0,0,0,4.0,TE,0,0,40,5,0,1,0,4,1,2017
11,11,11,0,0,Virgil Green,Broncos,0,0,0,0,0,0,4.0,TE,0,0,44,1,0,0,0,0,1,2017
12,12,12,0,0,C.J. Fiedorowicz,Texans,0,0,0,0,0,0,4.0,TE,0,0,46,4,0,0,0,0,1,2017
13,13,13,0,0,Evan Engram,Cowboys,0,0,0,0,0,0,4.0,TE,0,0,44,4,0,0,0,0,1,2017
14,14,14,0,0,Jack Doyle,Rams,0,0,0,0,0,0,4.0,TE,0,0,41,2,0,0,0,0,1,2017
15,15,15,0,0,Martellus Bennett,Packers,0,0,0,0,0,0,4.0,TE,0,0,43,3,0,0,0,0,1,2017
16,16,16,0,0,Will Tye,Bills,0,0,0,0,0,0,3.0,TE,0,0,34,3,0,0,0,0,1,2017
17,17,17,0,0,Dion Sims,Bears,0,0,0,0,0,0,3.0,TE,0,0,31,2,0,0,0,0,1,2017
18,18,18,0,0,Jordan Reed,Redskins,0,0,0,0,0,0,3.0,TE,0,0,36,5,0,0,0,0,1,2017
19,19,19,0,0,Zach Miller,Bears,0,0,0,0,0,0,3.0,TE,0,0,39,4,0,0,0,0,1,2017
20,20,20,0,0,Rob Gronkowski,Patriots,0,0,0,0,0,0,3.0,TE,0,0,33,2,0,0,0,0,1,2017
21,21,21,0,0,Gerald Everett,Rams,0,0,0,0,0,0,3.0,TE,0,0,39,1,0,0,0,0,1,2017
