,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,3.0,0.0,3.0,3.0,Garrett Hartley,Falcons,11.0,K,1,2.0,2.0,2013.0,0.0,Falcons,0.0,0.0,1.0,Saints,341.0,23.0,5.0,DST,78.0,2.0,0.0,419.0,0.0,1.0
1,3.0,0.0,3.0,3.0,Garrett Hartley,Buccaneers,11.0,K,2,2.0,2.0,2013.0,0.0,Buccaneers,0.0,1.0,1.0,Saints,214.0,18.0,13.0,DST,90.0,5.0,0.0,304.0,0.0,1.0
2,22.5,0.0,3.5,3.0,Garrett Hartley,Cardinals,10.5,K,3,1.5,1.5,2013.0,0.5,Cardinals,0.5,1.0,0.5,Saints,286.0,24.0,8.5,DST,58.0,0.5,0.0,344.0,0.5,0.5
3,43.0,0.0,2.6666666666666665,2.333333333333333,Garrett Hartley,Dolphins,9.333333333333334,K,4,2.333333333333333,2.333333333333333,2013.0,0.3333333333333333,Dolphins,0.0,0.3333333333333333,1.6666666666666667,Saints,263.3333333333333,17.666666666666668,11.0,DST,108.66666666666669,3.0,0.0,372.0,0.0,0.6666666666666666
4,60.5,0.0,2.5,2.0,Garrett Hartley,Bears,9.0,K,5,3.0,3.0,2013.0,0.25,Bears,0.0,2.0,1.5,Saints,277.75,28.5,13.5,DST,106.25,1.5,0.0,384.0,0.75,0.5
5,75.4,0.0,2.8,2.4,Garrett Hartley,Patriots,10.0,K,6,2.8,2.8,2013.0,0.4,Patriots,0.0,0.8,1.2,Saints,228.6,14.0,11.8,DST,116.4,2.6,0.0,345.0,0.0,0.6
6,90.66666666666669,0.0,2.6666666666666665,2.333333333333333,Garrett Hartley,Bills,9.833333333333334,K,8,2.833333333333333,2.833333333333333,2013.0,0.5,Bills,0.0,0.42857142857142855,1.7142857142857142,Saints,256.85714285714283,25.42857142857143,10.571428571428571,DST,123.57142857142857,3.2857142857142856,0.0,380.4285714285714,0.2857142857142857,0.42857142857142855
7,111.42857142857143,0.0,2.571428571428572,2.0,Garrett Hartley,Jets,9.142857142857142,K,9,3.1428571428571432,3.1428571428571432,2013.0,0.42857142857142855,Jets,0.0,0.25,0.375,Saints,237.125,26.375,7.875,DST,77.875,3.125,0.125,315.0,0.125,0.5
8,129.0,0.125,2.625,2.0,Garrett Hartley,Cowboys,9.25,K,10,3.0,3.0,2013.0,0.5,Cowboys,0.1111111111111111,1.0,1.3333333333333333,Saints,305.22222222222223,23.222222222222218,13.666666666666664,DST,114.0,2.555555555555556,0.0,419.22222222222223,0.5555555555555556,0.4444444444444444
9,146.55555555555554,0.1111111111111111,2.4444444444444446,1.7777777777777777,Garrett Hartley,49ers,9.0,K,11,3.4444444444444446,3.4444444444444446,2013.0,0.4444444444444444,49ers,0.1111111111111111,0.8888888888888888,1.1111111111111112,Saints,211.66666666666663,17.22222222222222,13.111111111111109,DST,105.11111111111113,2.2222222222222223,0.1111111111111111,316.77777777777777,0.3333333333333333,0.4444444444444444
10,162.7,0.1,2.5,1.9,Garrett Hartley,Falcons,9.2,K,12,3.3,3.3,2013.0,0.4,Falcons,0.0,0.2,0.6,Saints,249.2,29.2,5.4,DST,132.7,2.1,0.0,381.9,0.2,0.5
11,179.9090909090909,0.09090909090909093,2.363636363636364,1.818181818181818,Garrett Hartley,Seahawks,8.818181818181818,K,13,3.1818181818181817,3.1818181818181817,2013.0,0.4545454545454545,Seahawks,0.09090909090909093,0.9090909090909092,1.4545454545454546,Saints,180.3636363636364,16.272727272727273,14.090909090909092,DST,112.9090909090909,3.0,0.18181818181818185,293.27272727272725,0.18181818181818185,0.5454545454545454
12,197.33333333333331,0.08333333333333333,2.1666666666666665,1.6666666666666667,Garrett Hartley,Panthers,8.166666666666666,K,14,3.0,3.0,2013.0,0.5,Panthers,0.0,0.8333333333333334,1.3333333333333333,Saints,209.58333333333331,13.083333333333336,14.333333333333336,DST,80.25,3.25,0.0,289.8333333333333,0.16666666666666666,0.5
13,213.3076923076923,0.07692307692307693,2.0769230769230766,1.6153846153846154,Garrett Hartley,Rams,8.076923076923077,K,15,3.0769230769230766,3.0769230769230766,2013.0,0.4615384615384616,Rams,0.0,0.9230769230769232,0.9230769230769232,Saints,248.7692307692308,23.69230769230769,11.461538461538463,DST,108.84615384615385,2.9230769230769234,0.07692307692307693,357.6153846153846,0.4615384615384616,0.5384615384615384
