,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1546,2011,1,Falcons,0,0,1,Bears,289,30,13.0,DST,88,5.0,0,377,1,1
1584,2011,2,Falcons,0,2,1,Eagles,314,31,6.0,DST,133,0.0,0,447,0,0
1619,2011,3,Falcons,0,0,2,Buccaneers,180,16,8.0,DST,115,0.0,0,295,0,1
1654,2011,4,Falcons,0,0,2,Seahawks,319,28,4.0,DST,53,0.0,0,372,0,1
1675,2011,5,Falcons,0,1,0,Packers,369,25,7.0,DST,57,4.0,0,426,0,0
1700,2011,6,Falcons,0,0,3,Panthers,229,17,11.0,DST,139,1.0,0,368,0,0
1730,2011,7,Falcons,0,1,0,Lions,159,16,9.0,DST,104,3.0,0,263,0,1
1776,2011,9,Falcons,0,1,1,Colts,103,7,13.0,DST,83,2.0,0,186,0,1
1826,2011,10,Falcons,0,0,0,Saints,322,26,1.0,DST,41,0.0,0,363,0,0
1846,2011,11,Falcons,0,0,1,Titans,257,17,7.0,DST,41,1.0,0,298,0,0
1872,2011,12,Falcons,0,0,0,Min,162,14,8.0,DST,64,4.0,0,226,0,0
1901,2011,13,Falcons,0,1,0,Texans,175,17,9.0,DST,162,3.0,0,337,0,1
1941,2011,14,Falcons,0,0,2,Panthers,259,23,7.0,DST,157,2.0,0,416,0,1
1953,2011,15,Falcons,0,3,1,Jaguars,91,14,23.0,DST,116,5.0,0,207,1,0
2007,2011,16,Falcons,0,0,2,Saints,299,45,5.0,DST,164,1.0,0,463,0,1
2017,2011,17,Falcons,0,1,3,Buccaneers,259,24,17.0,DST,35,2.0,0,294,1,0
