,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
42,2011,1,Hines Ward,0,0,Ravens,0,0,0,0,0,0,6.0,WR,0,0,67,5,0,0,0,0,1
163,2011,2,Hines Ward,0,0,Seahawks,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,0
290,2011,3,Hines Ward,0,0,Colts,0,0,0,0,0,0,1.0,WR,0,0,17,3,0,0,0,0,1
406,2011,4,Hines Ward,0,0,Texans,0,0,0,0,0,0,1.0,WR,0,0,19,1,0,0,0,0,1
431,2011,5,Hines Ward,0,0,Titans,0,0,0,0,0,0,17.0,WR,0,2,54,7,0,0,0,0,0
560,2011,6,Hines Ward,0,0,Jaguars,0,0,0,0,0,0,4.0,WR,0,0,47,3,0,0,0,0,0
646,2011,7,Hines Ward,0,0,Cardinals,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,1
947,2011,10,Hines Ward,0,0,Bengals,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,1
1130,2011,12,Hines Ward,0,0,Chiefs,0,0,0,0,0,0,2.0,WR,0,0,21,4,0,0,0,0,1
1232,2011,13,Hines Ward,0,0,Bengals,0,0,0,0,0,0,3.0,WR,0,0,30,5,0,0,0,0,0
1393,2011,14,Hines Ward,0,1,Browns,0,0,0,0,0,0,-1.0,WR,0,0,6,1,0,0,0,0,0
1568,2011,16,Hines Ward,0,0,Rams,0,0,0,0,0,0,3.0,WR,0,0,32,4,0,0,0,0,0
1683,2011,17,Hines Ward,0,0,Browns,0,0,0,0,0,0,2.0,WR,0,0,24,5,0,0,0,0,1
1741,2010,1,Hines Ward,0,0,Falcons,0,0,0,0,0,0,10.0,WR,0,0,108,6,0,0,0,0,0
1914,2010,2,Hines Ward,0,0,Titans,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,1
1946,2010,3,Hines Ward,0,0,Buccaneers,0,0,0,0,0,0,9.0,WR,0,1,34,3,0,1,0,-2,1
2092,2010,4,Hines Ward,0,0,Ravens,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,0
2230,2010,6,Hines Ward,0,0,Browns,0,0,0,0,0,0,11.0,WR,0,1,54,5,0,0,0,0,0
2312,2010,7,Hines Ward,0,0,Dolphins,0,0,0,0,0,0,19.0,WR,0,1,131,7,0,0,0,0,1
2467,2010,8,Hines Ward,0,0,Saints,0,0,0,0,0,0,1.0,WR,0,0,15,3,0,0,0,0,1
2518,2010,9,Hines Ward,0,1,Bengals,0,0,0,0,0,0,6.0,WR,0,1,10,3,0,0,0,0,1
2733,2010,11,Hines Ward,0,0,Raiders,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,0
2795,2010,12,Hines Ward,0,0,Bills,0,0,0,0,0,0,10.0,WR,0,0,107,7,0,0,0,0,1
2964,2010,13,Hines Ward,0,0,Ravens,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,1
3003,2010,14,Hines Ward,0,0,Bengals,0,0,0,0,0,0,11.0,WR,0,0,115,8,0,0,0,0,0
3155,2010,15,Hines Ward,0,0,Jets,0,0,0,0,0,0,3.0,WR,0,0,34,2,0,0,0,0,0
3258,2010,16,Hines Ward,0,0,Panthers,0,0,0,0,0,0,3.0,WR,0,0,38,3,0,0,0,0,0
3325,2010,17,Hines Ward,0,0,Browns,0,0,0,0,0,0,10.0,WR,0,1,45,5,0,0,0,0,1
