,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,166,166,0,0,Kenyan Drake,Chargers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,-3,2,2017,50,50,0,0,0,Dolphins,225,19,6.0,DST,111,2.0,0,Chargers,336,0
1,260,260,0,0,Kenyan Drake,Jets,0,0,0,0,0,0,0.0,RB,0,0,2,1,0,1,0,0,3,2017,63,63,0,0,2,Dolphins,195,6,17.0,DST,30,3.0,0,Jets,225,0
2,353,353,0,0,Kenyan Drake,Dolphins,0,0,0,0,0,0,0.0,RB,0,0,5,2,0,1,0,6,4,2017,114,114,0,0,0,Saints,261,20,5.0,DST,86,1.0,0,Dolphins,347,0
3,432,432,0,0,Kenyan Drake,Dolphins,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,0,5,2017,127,127,0,2,0,Titans,119,10,23.0,DST,69,6.0,0,Dolphins,188,1
4,638,638,0,0,Kenyan Drake,Ravens,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,6,0,22,8,2017,212,212,0,0,2,Dolphins,151,0,35.0,DST,45,3.0,0,Ravens,196,3
5,676,676,0,1,Kenyan Drake,Dolphins,0,0,0,0,0,0,10.0,RB,0,0,35,6,1,9,0,69,9,2017,257,257,0,1,1,Raiders,295,27,6.0,DST,84,1.0,0,Dolphins,379,0
6,740,740,0,0,Kenyan Drake,Panthers,0,0,0,0,0,0,15.0,RB,0,0,10,2,0,7,1,82,10,2017,286,286,0,0,1,Dolphins,213,21,3.0,DST,100,0.0,0,Panthers,313,0
7,874,874,0,0,Kenyan Drake,Dolphins,0,0,0,0,0,0,1.0,RB,0,0,10,1,0,7,0,4,11,2017,317,317,0,0,0,Buccaneers,268,30,1.0,DST,53,1.0,0,Dolphins,321,0
8,917,917,0,1,Kenyan Drake,Patriots,0,0,0,0,0,0,9.0,RB,0,1,27,3,0,9,0,20,12,2017,323,323,0,1,2,Dolphins,154,17,17.0,DST,67,7.0,0,Patriots,221,0
9,980,980,0,0,Kenyan Drake,Dolphins,0,0,0,0,0,0,20.0,RB,0,0,21,3,0,23,1,120,13,2017,352,352,1,0,3,Broncos,167,9,28.0,DST,103,3.0,2,Dolphins,270,1
