,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,25,25.0,0.0,0.0,Rishard Matthews,Titans,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.0,71.0,5.0,0.0,0.0,0.0,0.0,1,2017.0,27,27.0,0.0,0.0,0.0,Raiders,250.0,26.0,3.0,DST,109.0,2.0,0.0,Titans,359.0,0.0
1,150,25.0,0.0,0.0,Rishard Matthews,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.0,71.0,5.0,0.0,0.0,0.0,0.0,2,2017.0,57,0.0,0.0,3.0,1.0,Titans,110.0,7.0,31.0,DST,93.0,10.0,0.0,Jaguars,203.0,1.0
2,236,87.5,0.0,0.0,Rishard Matthews,Titans,0.0,0.0,0.0,0.0,0.0,0.0,5.5,WR,0.0,0.0,57.0,4.0,0.0,0.0,0.0,0.0,3,2017.0,88,34.0,0.0,0.5,1.0,Steelers,230.5,21.0,7.5,DST,104.0,2.0,0.0,Titans,334.5,0.0
3,393,137.0,0.0,0.0,Rishard Matthews,Texans,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,WR,0.0,0.3333333333333333,67.0,4.666666666666667,0.0,0.0,0.0,0.0,4,2017.0,95,46.0,0.0,0.6666666666666666,0.0,Titans,225.0,24.66666666666667,8.333333333333334,DST,98.66666666666669,2.6666666666666665,0.0,Texans,323.6666666666667,0.3333333333333333
4,508,201.0,0.0,0.0,Rishard Matthews,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,7.25,WR,0.0,0.25,62.5,4.25,0.0,0.0,0.0,0.0,5,2017.0,127,80.33333333333333,0.0,0.3333333333333333,0.0,Titans,272.3333333333333,19.0,6.0,DST,77.66666666666667,1.3333333333333333,0.0,Dolphins,350.0,0.0
5,597,262.4,0.0,0.0,Rishard Matthews,Titans,0.0,0.0,0.0,0.0,0.0,0.0,6.4,WR,0.0,0.2,56.8,4.0,0.0,0.2,0.0,-0.6,6,2017.0,181,83.4,0.0,0.4,0.8,Colts,235.0,28.4,6.0,DST,110.0,1.6,0.0,Titans,345.0,0.0
6,704,318.1666666666667,0.0,0.0,Rishard Matthews,Browns,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333332,WR,0.0,0.16666666666666666,58.83333333333334,4.0,0.0,0.16666666666666666,0.0,-0.5,7,2017.0,189,95.5,0.0,0.5,0.6666666666666666,Titans,226.33333333333331,26.16666666666667,6.5,DST,84.33333333333333,2.1666666666666665,0.0,Browns,310.6666666666667,0.16666666666666666
7,873,373.28571428571433,0.0,0.0,Rishard Matthews,Titans,0.0,0.0,0.0,0.0,0.0,0.0,6.0,WR,0.0,0.14285714285714285,56.14285714285714,3.8571428571428568,0.0,0.14285714285714285,0.0,-0.42857142857142855,9,2017.0,246,112.14285714285714,0.0,0.42857142857142855,1.0,Ravens,229.28571428571428,24.714285714285715,7.0,DST,100.14285714285714,1.5714285714285714,0.0,Titans,329.42857142857144,0.0
8,1003,435.75,0.0,0.0,Rishard Matthews,Titans,0.0,0.0,0.0,0.0,0.0,0.0,6.875,WR,0.0,0.25,57.875,3.875,0.0,0.125,0.0,-0.375,10,2017.0,276,128.875,0.0,0.375,1.125,Bengals,234.125,24.125,7.375,DST,96.75,1.625,0.0,Titans,330.875,0.0
9,1072,498.77777777777777,0.0,0.0,Rishard Matthews,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668,WR,0.0,0.2222222222222222,57.0,4.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,11,2017.0,297,139.66666666666666,0.1111111111111111,0.6111111111111112,0.8888888888888888,Titans,199.83333333333331,17.38888888888889,12.055555555555555,DST,101.83333333333331,3.0,0.16666666666666666,Steelers,301.6666666666667,0.2222222222222222
10,1072,498.77777777777777,0.0,0.0,Rishard Matthews,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666668,WR,0.0,0.2222222222222222,57.0,4.0,0.0,0.1111111111111111,0.0,-0.3333333333333333,11,2017.0,312,147.94736842105263,0.15789473684210525,0.5789473684210527,1.0526315789473684,Falcons,203.21052631578945,17.368421052631582,12.421052631578947,DST,99.2105263157895,3.1052631578947367,0.15789473684210525,Steelers,302.42105263157896,0.21052631578947367
