,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
25,2016,1,Browns,0,0,0,Eagles,270,29,2.0,DST,133,2.0,0,403,0,1
55,2016,2,Browns,0,0,2,Ravens,302,25,5.0,DST,80,0.0,0,382,0,0
71,2016,3,Browns,0,1,2,Dolphins,311,30,13.0,DST,115,1.0,0,426,1,1
116,2016,4,Browns,0,0,1,Redskins,156,31,5.0,DST,145,3.0,0,301,0,1
152,2016,5,Browns,0,0,0,Patriots,403,33,1.0,DST,98,1.0,0,501,0,0
174,2016,6,Browns,0,0,1,Titans,270,28,4.0,DST,137,2.0,0,407,0,1
204,2016,7,Browns,0,1,0,Bengals,288,31,5.0,DST,271,3.0,0,559,0,1
237,2016,8,Browns,0,0,0,Jets,222,31,2.0,DST,171,2.0,0,393,0,0
265,2016,9,Browns,0,0,0,Cowboys,255,35,0.0,DST,168,0.0,0,423,0,0
285,2016,10,Browns,0,0,2,Ravens,277,28,6.0,DST,119,2.0,0,396,0,1
320,2016,11,Browns,0,0,0,Steelers,167,24,1.0,DST,146,0.0,0,313,0,0
343,2016,12,Browns,0,1,0,Giants,192,27,4.0,DST,104,1.0,0,296,0,0
409,2016,14,Browns,0,0,0,Bengals,147,23,5.0,DST,213,4.0,0,360,0,0
446,2016,15,Browns,0,0,0,Bills,171,33,1.0,DST,280,1.0,0,451,0,1
462,2016,16,Browns,1,0,1,Chargers,322,17,8.0,DST,34,0.0,0,356,0,0
497,2016,17,Browns,0,0,1,Steelers,243,27,7.0,DST,69,4.0,0,312,0,1
531,2013,1,Browns,0,0,1,Dolphins,255,23,7.0,DST,20,4.0,0,275,0,0
562,2013,2,Browns,0,1,0,Ravens,197,14,8.0,DST,99,2.0,0,296,0,1
586,2013,3,Browns,0,2,1,Min,195,27,13.0,DST,134,6.0,0,329,0,1
616,2013,4,Browns,0,1,1,Bengals,203,6,16.0,DST,63,2.0,0,266,0,0
641,2013,5,Browns,0,0,1,Bills,188,24,19.0,DST,155,4.0,0,343,2,0
690,2013,6,Browns,0,0,1,Lions,248,31,3.0,DST,118,1.0,0,366,0,0
725,2013,7,Browns,0,0,0,Packers,253,31,1.0,DST,104,1.0,0,357,0,1
743,2013,8,Browns,0,0,0,Chiefs,195,23,7.0,DST,136,6.0,0,331,0,1
755,2013,9,Browns,0,1,1,Ravens,223,18,13.0,DST,55,5.0,0,278,0,0
815,2013,11,Browns,0,0,2,Bengals,118,41,10.0,DST,106,0.0,0,224,1,1
862,2013,12,Browns,0,0,0,Steelers,217,27,1.0,DST,85,0.0,0,302,0,0
889,2013,13,Browns,0,0,1,Jaguars,202,32,4.0,DST,112,2.0,0,314,0,0
909,2013,14,Browns,0,1,1,Patriots,397,27,9.0,DST,87,4.0,0,484,0,1
929,2013,15,Browns,0,1,2,Bears,261,38,20.0,DST,179,2.0,0,440,2,0
990,2013,16,Browns,0,0,0,Jets,214,24,1.0,DST,208,0.0,0,422,0,1
1004,2013,17,Browns,0,0,2,Steelers,172,20,9.0,DST,120,1.0,0,292,0,1
1043,2014,1,Browns,0,0,1,Steelers,376,30,5.0,DST,127,3.0,0,503,0,1
1064,2014,2,Browns,0,1,1,Saints,223,24,13.0,DST,174,2.0,0,397,1,0
1113,2014,3,Browns,0,0,1,Ravens,217,23,3.0,DST,160,0.0,0,377,0,0
1160,2014,5,Browns,1,0,0,Titans,261,28,7.0,DST,149,3.0,1,410,0,1
1187,2014,6,Browns,0,0,1,Steelers,221,10,11.0,DST,138,2.0,0,359,0,0
1215,2014,7,Browns,0,0,3,Jaguars,151,24,9.0,DST,185,2.0,0,336,0,1
1240,2014,8,Browns,0,2,1,Raiders,311,13,17.0,DST,76,4.0,0,387,0,0
1271,2014,9,Browns,1,0,2,Buccaneers,252,17,12.0,DST,113,2.0,0,365,0,0
1294,2014,10,Browns,0,1,3,Bengals,79,3,20.0,DST,86,2.0,0,165,0,1
1344,2014,11,Browns,0,0,1,Texans,211,23,3.0,DST,213,0.0,0,424,0,0
1362,2014,12,Browns,0,1,1,Falcons,252,24,8.0,DST,63,3.0,0,315,0,1
1392,2014,13,Browns,1,0,2,Bills,181,26,8.0,DST,106,1.0,0,287,0,1
1410,2014,14,Browns,0,2,2,Colts,269,25,24.0,DST,93,3.0,0,362,2,0
1465,2014,15,Browns,0,0,1,Bengals,103,30,4.0,DST,244,2.0,0,347,0,0
1488,2014,16,Browns,0,1,1,Panthers,195,17,9.0,DST,209,1.0,0,404,0,1
1531,2014,17,Browns,0,0,0,Ravens,290,20,5.0,DST,129,1.0,0,419,0,1
1561,2011,1,Browns,0,0,0,Bengals,155,27,5.0,DST,139,4.0,0,294,0,0
1577,2011,2,Browns,0,1,1,Colts,176,19,10.0,DST,109,2.0,0,285,0,1
1609,2011,3,Browns,0,1,1,Dolphins,231,16,13.0,DST,138,5.0,0,369,0,0
1660,2011,4,Browns,0,0,1,Titans,220,31,2.0,DST,112,0.0,0,332,0,0
1708,2011,6,Browns,0,1,0,Raiders,178,24,5.0,DST,151,2.0,0,329,0,1
1720,2011,7,Browns,0,1,1,Seahawks,69,3,18.0,DST,68,4.0,0,137,0,0
1762,2011,8,Browns,0,0,0,49ers,174,20,5.0,DST,174,1.0,0,348,0,1
1792,2011,9,Browns,0,0,1,Texans,119,30,2.0,DST,261,0.0,0,380,0,1
1806,2011,10,Browns,0,1,1,Rams,148,13,12.0,DST,133,1.0,0,281,0,0
1842,2011,11,Browns,0,0,0,Jaguars,195,10,8.0,DST,108,1.0,0,303,0,0
1879,2011,12,Browns,0,1,0,Bengals,257,23,5.0,DST,132,2.0,0,389,0,1
1909,2011,13,Browns,0,1,0,Ravens,158,24,4.0,DST,290,1.0,0,448,0,0
1934,2011,14,Browns,0,2,1,Steelers,269,14,12.0,DST,147,2.0,0,416,0,1
1963,2011,15,Browns,0,0,1,Cardinals,289,20,10.0,DST,74,4.0,0,363,0,1
1990,2011,16,Browns,0,0,1,Ravens,122,20,13.0,DST,162,1.0,0,284,1,1
2023,2011,17,Browns,0,2,0,Steelers,199,13,13.0,DST,161,2.0,0,360,0,0
2048,2012,1,Browns,0,1,4,Eagles,306,17,22.0,DST,150,2.0,0,456,1,0
2097,2012,2,Browns,0,0,1,Bengals,295,34,8.0,DST,80,6.0,0,375,0,1
2136,2012,3,Browns,0,1,0,Bills,206,24,4.0,DST,138,1.0,0,344,0,0
2159,2012,4,Browns,0,0,1,Ravens,337,23,7.0,DST,101,4.0,0,438,0,1
2198,2012,5,Browns,0,1,1,Giants,259,41,4.0,DST,243,0.0,0,502,0,1
2206,2012,6,Browns,0,1,3,Bengals,362,24,17.0,DST,76,2.0,0,438,1,0
2239,2012,7,Browns,0,1,0,Colts,173,17,9.0,DST,148,3.0,0,321,0,1
2263,2012,8,Browns,0,1,0,Chargers,148,6,13.0,DST,117,1.0,0,265,0,0
2309,2012,9,Browns,0,0,0,Ravens,145,25,2.0,DST,137,1.0,0,282,0,0
2355,2012,11,Browns,0,1,0,Cowboys,257,23,10.0,DST,63,7.0,0,320,0,1
2371,2012,12,Browns,0,5,3,Steelers,193,14,21.0,DST,49,1.0,0,242,0,0
2418,2012,13,Browns,0,0,1,Raiders,344,17,7.0,DST,85,1.0,0,429,0,1
2433,2012,14,Browns,0,0,1,Chiefs,130,7,20.0,DST,180,5.0,0,310,1,0
2486,2012,15,Browns,0,0,1,Redskins,308,38,4.0,DST,122,2.0,0,430,0,0
