,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,9,9.0,0.0,3.0,3.0,Matt Bryant,Bears,11.0,K,1,2.0,2.0,2017.0,25,25.0,0.0,0.0,0.0,Falcons,308.0,23.0,3.0,DST,64.0,2.0,0.0,Bears,372.0,0.0
1,31,9.0,0.0,3.0,3.0,Matt Bryant,Falcons,11.0,K,2,2.0,2.0,2017.0,34,14.0,0.0,0.0,0.0,Packers,176.0,17.0,8.0,DST,125.0,4.0,0.0,Falcons,301.0,0.0
2,70,20.0,1.0,2.5,2.5,Matt Bryant,Lions,12.5,K,3,3.0,3.0,2017.0,68,19.0,0.0,0.5,2.0,Falcons,235.5,16.5,18.0,DST,53.5,3.0,0.0,Lions,289.0,1.0
3,120,36.66666666666666,0.6666666666666666,2.6666666666666665,2.6666666666666665,Matt Bryant,Falcons,12.333333333333336,K,4,3.0,3.0,2017.0,116,45.0,0.0,0.3333333333333333,0.3333333333333333,Bills,245.66666666666663,22.0,8.333333333333334,DST,85.0,3.0,0.0,Falcons,330.6666666666667,0.3333333333333333
4,175,57.5,0.5,2.25,2.25,Matt Bryant,Falcons,10.5,K,6,2.75,2.75,2017.0,173,62.75,0.0,0.25,0.25,Dolphins,225.25,22.25,7.25,DST,93.0,3.0,0.0,Falcons,318.25,0.25
5,214,81.0,0.6,2.2,2.0,Matt Bryant,Patriots,9.8,K,7,2.6,2.6,2017.0,191,95.16666666666669,0.0,0.5,0.8333333333333334,Falcons,324.8333333333333,26.5,7.0,DST,115.83333333333331,2.333333333333333,0.0,Patriots,440.66666666666674,0.0
6,221,103.16666666666669,0.5,2.1666666666666665,1.6666666666666667,Matt Bryant,Jets,8.333333333333334,K,8,2.333333333333333,2.333333333333333,2017.0,228,109.71428571428572,0.0,0.2857142857142857,1.2857142857142858,Falcons,231.28571428571428,23.0,7.428571428571429,DST,126.57142857142857,1.4285714285714286,0.0,Jets,357.8571428571428,0.0
7,254,120.0,0.42857142857142855,2.4285714285714284,2.0,Matt Bryant,Panthers,9.0,K,9,2.142857142857143,2.142857142857143,2017.0,250,122.125,0.125,0.5,0.375,Falcons,182.375,17.75,9.75,DST,81.625,3.375,0.0,Panthers,264.0,0.0
8,274,136.75,0.5,2.25,1.875,Matt Bryant,Falcons,8.75,K,10,2.125,2.125,2017.0,264,137.75,0.0,0.5,0.25,Cowboys,207.25,21.5,7.0,DST,114.5,2.25,0.0,Falcons,321.75,0.125
9,306,152.0,0.5555555555555556,2.2222222222222223,1.8888888888888888,Matt Bryant,Steelers,9.0,K,11,2.2222222222222223,2.2222222222222223,2017.0,297,139.66666666666666,0.1111111111111111,0.6111111111111112,0.8888888888888888,Titans,199.83333333333331,17.38888888888889,12.055555555555555,DST,101.83333333333331,3.0,0.16666666666666666,Steelers,301.6666666666667,0.2222222222222222
10,306,152.0,0.5555555555555556,2.2222222222222223,1.8888888888888888,Matt Bryant,Steelers,9.0,K,11,2.2222222222222223,2.2222222222222223,2017.0,312,147.94736842105263,0.15789473684210525,0.5789473684210527,1.0526315789473684,Falcons,203.21052631578945,17.368421052631582,12.421052631578947,DST,99.2105263157895,3.1052631578947367,0.15789473684210525,Steelers,302.42105263157896,0.21052631578947367
11,335,167.4,0.5,2.2,1.9,Matt Bryant,Falcons,9.1,K,12,2.4,2.4,2017.0,343,166.5,0.0,0.7,0.3,Buccaneers,200.8,21.0,8.8,DST,115.9,2.9,0.0,Falcons,316.7,0.2
12,366,182.63636363636363,0.4545454545454545,2.1818181818181817,1.9090909090909087,Matt Bryant,Falcons,9.181818181818182,K,13,2.5454545454545454,2.5454545454545454,2017.0,366,182.54545454545453,0.0,0.6363636363636364,0.2727272727272727,Vikings,207.9090909090909,20.90909090909091,8.454545454545455,DST,113.9090909090909,2.727272727272727,0.0,Falcons,321.8181818181818,0.18181818181818185
