,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,43,43,0,0,Roger Lewis,Cowboys,0,0,0,0,0,0,5.0,WR,0,0,54,4,0,0,0,0,1,2017,7,7,0,0,1,Giants,198,3,15.0,DST,35,3.0,0,Cowboys,233,0
1,191,191,0,0,Roger Lewis,Giants,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,2,2017,51,51,0,1,0,Lions,119,24,6.0,DST,138,3.0,0,Giants,257,0
2,331,331,0,0,Roger Lewis,Eagles,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,3,2017,85,85,0,0,2,Giants,366,24,5.0,DST,49,0.0,0,Eagles,415,0
3,480,480,0,0,Roger Lewis,Giants,0,0,0,0,0,0,8.0,WR,0,1,29,1,0,0,0,0,5,2017,147,147,0,0,1,Chargers,258,27,5.0,DST,124,0.0,1,Giants,382,0
4,643,643,0,0,Roger Lewis,Broncos,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,6,2017,174,174,1,0,0,Giants,118,23,6.0,DST,148,3.0,0,Broncos,266,0
5,749,749,0,0,Roger Lewis,Giants,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,7,2017,203,203,0,1,0,Steelers,321,24,4.0,DST,104,1.0,0,Giants,425,0
6,950,950,0,0,Roger Lewis,Giants,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,9,2017,263,263,0,0,0,Rams,311,51,0.0,DST,162,0.0,0,Giants,473,0
7,985,985,0,0,Roger Lewis,49ers,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,10,2017,281,281,0,1,0,Giants,260,21,6.0,DST,114,3.0,0,49ers,374,0
8,1105,1105,0,0,Roger Lewis,Giants,0,0,0,0,0,0,5.0,WR,0,0,55,3,0,0,0,0,11,2017,298,298,0,0,3,Chiefs,229,9,14.0,DST,134,1.0,0,Giants,363,0
9,1247,1247,0,0,Roger Lewis,Redskins,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,12,2017,326,326,0,0,1,Giants,86,10,13.0,DST,84,4.0,0,Redskins,170,0
10,1396,1396,0,0,Roger Lewis,Raiders,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,13,2017,364,364,0,2,0,Giants,200,17,11.0,DST,65,3.0,0,Raiders,265,0
