,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1548,2011,1,Packers,0,1,0,Saints,396,34,11.0,DST,81,3.0,0,477,1,0
1575,2011,2,Packers,0,1,3,Panthers,404,23,13.0,DST,71,4.0,0,475,0,1
1613,2011,3,Packers,0,0,2,Bears,278,17,11.0,DST,13,3.0,0,291,0,1
1637,2011,4,Packers,0,1,3,Broncos,265,23,16.0,DST,119,1.0,0,384,1,0
1673,2011,5,Packers,0,0,2,Falcons,156,14,9.0,DST,95,1.0,0,251,0,1
1695,2011,6,Packers,0,0,1,Rams,306,3,15.0,DST,118,3.0,0,424,0,0
1733,2011,7,Packers,0,0,2,Min,217,27,7.0,DST,218,2.0,0,435,0,1
1769,2011,9,Packers,0,0,3,Chargers,375,38,20.0,DST,85,2.0,0,460,2,1
1802,2011,10,Packers,0,0,1,Min,162,7,18.0,DST,104,3.0,0,266,1,0
1847,2011,11,Packers,0,0,2,Buccaneers,334,26,7.0,DST,121,2.0,0,455,0,0
1866,2011,12,Packers,0,0,3,Lions,273,15,11.0,DST,136,1.0,0,409,0,1
1898,2011,13,Packers,0,1,1,Giants,347,35,11.0,DST,100,1.0,0,447,1,1
1923,2011,14,Packers,0,1,4,Raiders,240,16,21.0,DST,117,1.0,0,357,1,0
1977,2011,15,Packers,0,0,0,Chiefs,299,19,4.0,DST,139,0.0,0,438,0,1
2008,2011,16,Packers,0,0,2,Bears,242,21,5.0,DST,199,0.0,0,441,0,0
2029,2011,17,Packers,0,2,2,Lions,502,41,10.0,DST,73,2.0,0,575,0,0
