,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,9,0,2,2,Mike Nugent,Raiders,9.0,K,1,4,3,2015,1,Raiders,1,0,0,Bengals,269,33,2.0,DST,127,0.0,0,396,0,0
1,49,0,2,1,Mike Nugent,Chargers,6.0,K,2,3,3,2015,0,Chargers,0,2,0,Bengals,214,24,5.0,DST,175,0.0,0,389,0,1
2,87,0,0,0,Mike Nugent,Ravens,4.0,K,3,4,4,2015,1,Ravens,0,1,1,Bengals,372,28,12.0,DST,86,2.0,0,458,1,0
3,121,0,1,0,Mike Nugent,Chiefs,4.0,K,4,4,4,2015,0,Chiefs,0,0,0,Bengals,321,36,0.0,DST,124,0.0,0,445,0,1
4,136,0,2,2,Mike Nugent,Seahawks,9.0,K,5,3,3,2015,0,Seahawks,0,1,1,Bengals,310,27,15.0,DST,109,4.0,0,419,1,1
5,164,0,2,2,Mike Nugent,Bills,10.0,K,6,4,4,2015,1,Bills,0,0,0,Bengals,243,34,0.0,DST,112,0.0,0,355,0,0
6,224,0,4,3,Mike Nugent,Steelers,10.0,K,8,1,1,2015,1,Steelers,1,0,2,Bengals,218,16,13.0,DST,78,3.0,0,296,0,0
7,255,0,1,1,Mike Nugent,Browns,7.0,K,9,4,4,2015,0,Browns,1,0,0,Bengals,219,31,4.0,DST,152,2.0,0,371,0,1
8,284,0,2,2,Mike Nugent,Texans,6.0,K,10,0,0,2015,0,Texans,0,1,1,Bengals,182,6,18.0,DST,74,4.0,0,256,0,1
9,311,0,1,1,Mike Nugent,Cardinals,7.0,K,11,4,4,2015,1,Cardinals,0,1,0,Bengals,278,31,6.0,DST,99,4.0,0,377,0,0
10,341,0,1,1,Mike Nugent,Rams,7.0,K,12,4,4,2015,0,Rams,0,0,1,Bengals,236,31,2.0,DST,140,0.0,0,376,0,1
11,363,0,3,3,Mike Nugent,Browns,13.0,K,13,4,4,2015,1,Browns,0,0,0,Bengals,233,37,1.0,DST,144,1.0,0,377,0,0
12,400,0,3,2,Mike Nugent,Steelers,8.0,K,14,2,2,2015,0,Steelers,0,0,3,Bengals,321,20,19.0,DST,64,3.0,0,385,1,1
13,439,0,1,1,Mike Nugent,49ers,6.0,K,15,3,3,2015,1,49ers,0,1,0,Bengals,174,24,7.0,DST,68,4.0,0,242,0,0
14,467,1,2,1,Mike Nugent,Broncos,7.0,K,16,2,2,2015,1,Broncos,0,1,0,Bengals,186,17,8.0,DST,108,2.0,0,294,0,0
15,499,1,1,1,Mike Nugent,Ravens,8.0,K,17,3,3,2015,0,Ravens,0,0,0,Bengals,147,24,4.0,DST,145,3.0,0,292,0,1
