,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
22,22,22,0,0,Isaiah Crowell,Browns,0,0,0,0,0,0,8.0,RB,0,0,33,2,1,17,0,33,1,2017
133,133,133,0,0,Isaiah Crowell,Ravens,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,10,0,37,2,2017
209,209,209,0,0,Isaiah Crowell,Colts,0,0,0,0,0,0,5.0,RB,0,0,10,2,0,12,0,44,3,2017
322,322,322,0,0,Isaiah Crowell,Browns,0,0,0,0,0,0,2.0,RB,0,0,7,1,0,7,0,20,4,2017
386,386,386,0,0,Isaiah Crowell,Browns,0,0,0,0,0,0,6.0,RB,0,0,7,2,0,16,0,60,5,2017
465,465,465,0,0,Isaiah Crowell,Texans,0,0,0,0,0,0,6.0,RB,0,0,15,2,0,12,0,58,6,2017
540,540,540,0,0,Isaiah Crowell,Browns,0,0,0,0,0,0,6.0,RB,0,0,36,4,0,17,0,35,7,2017
598,598,598,0,1,Isaiah Crowell,Browns,0,0,0,0,0,0,16.0,RB,0,0,54,4,0,11,1,64,8,2017
741,741,741,0,0,Isaiah Crowell,Lions,0,0,0,0,0,0,15.0,RB,0,0,5,1,0,16,1,90,10,2017
876,876,876,0,0,Isaiah Crowell,Browns,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,11,0,18,11,2017
913,913,913,0,0,Isaiah Crowell,Bengals,0,0,0,0,0,0,10.0,RB,0,0,10,1,0,16,0,95,12,2017
1021,1021,1021,0,0,Isaiah Crowell,Chargers,0,0,0,0,0,0,4.0,RB,0,0,3,1,0,10,0,41,13,2017
