,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3094,2015.0,1,Chargers,0.0,0.0,2.0,Lions,233.0,28.0,5.0,DST,69.0,1.0,0.0,302.0,0.0,0.0
3125,2015.0,2,Chargers,0.0,0.0,2.0,Bengals,233.0,28.0,5.0,DST,69.0,1.0,0.0,302.0,0.0,0.0
3164,2015.0,3,Chargers,0.0,1.0,1.0,Min,223.5,26.0,5.0,DST,122.0,0.5,0.0,345.5,0.0,0.5
3186,2015.0,4,Chargers,0.0,0.6666666666666666,1.0,Browns,189.33333333333334,27.666666666666668,4.0,DST,135.66666666666666,0.3333333333333333,0.0,325.0,0.0,0.6666666666666666
3216,2015.0,5,Chargers,0.0,0.75,0.75,Steelers,225.0,27.5,4.75,DST,126.75,1.25,0.0,351.75,0.0,0.5
3248,2015.0,6,Chargers,0.0,0.6,0.8,Packers,218.8,26.8,5.0,DST,132.4,1.6,0.0,351.2,0.0,0.4
3281,2015.0,7,Chargers,0.0,0.5,0.6666666666666666,Raiders,221.83333333333334,26.833333333333332,4.833333333333333,DST,132.5,1.8333333333333333,0.0,354.3333333333333,0.0,0.5
3306,2015.0,8,Chargers,0.0,0.42857142857142855,0.5714285714285714,Ravens,230.42857142857142,28.285714285714285,4.285714285714286,DST,132.14285714285714,1.7142857142857142,0.0,362.57142857142856,0.0,0.42857142857142855
3314,2015.0,9,Chargers,0.0,0.375,0.5,Bears,238.25,28.375,4.125,DST,124.625,1.875,0.0,362.875,0.0,0.5
3390,2015.0,11,Chargers,0.0,0.4444444444444444,0.5555555555555556,Chiefs,249.22222222222223,27.666666666666668,5.0,DST,122.88888888888889,1.7777777777777777,0.0,372.1111111111111,0.1111111111111111,0.4444444444444444
3413,2015.0,12,Chargers,0.0,0.4,0.5,Jaguars,247.5,28.2,4.8,DST,125.9,1.9,0.0,373.4,0.1,0.4
3446,2015.0,13,Chargers,0.0,0.36363636363636365,0.5454545454545454,Broncos,253.9090909090909,27.90909090909091,4.818181818181818,DST,123.72727272727273,1.9090909090909092,0.0,377.6363636363636,0.09090909090909091,0.45454545454545453
3468,2015.0,14,Chargers,0.0,0.3333333333333333,0.5833333333333334,Chiefs,246.0,27.0,5.0,DST,124.58333333333333,1.8333333333333333,0.0,370.5833333333333,0.08333333333333333,0.4166666666666667
3498,2015.0,15,Chargers,0.0,0.38461538461538464,0.6153846153846154,Dolphins,240.84615384615384,25.692307692307693,5.615384615384615,DST,126.53846153846153,1.8461538461538463,0.0,367.38461538461536,0.07692307692307693,0.46153846153846156
3543,2015.0,16,Chargers,0.0,0.42857142857142855,0.5714285714285714,Raiders,237.0,24.857142857142858,5.857142857142857,DST,120.64285714285714,1.9285714285714286,0.0,357.64285714285717,0.07142857142857142,0.42857142857142855
3560,2015.0,17,Chargers,0.0,0.4,0.6,Broncos,232.86666666666667,24.733333333333334,5.866666666666666,DST,119.66666666666667,2.0,0.0,352.53333333333336,0.06666666666666667,0.4666666666666667
