,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1331,289.0,0.0,3.0,2.0,Dave Rayner,Bills,6.0,K,10,0.0,0.0,2010.0,1.0
1362,289.0,0.0,3.0,2.0,Dave Rayner,Cowboys,6.0,K,11,0.0,0.0,2010.0,1.0
1391,304.5,0.0,2.0,1.5,Dave Rayner,Patriots,5.5,K,12,1.0,1.0,2010.0,1.0
1408,319.3333333333333,0.0,2.0,1.3333333333333333,Dave Rayner,Bears,5.666666666666667,K,13,1.6666666666666667,1.6666666666666667,2010.0,0.6666666666666666
1465,331.0,0.25,2.0,1.5,Dave Rayner,Packers,6.75,K,14,1.75,1.75,2010.0,0.5
1475,349.4,0.2,1.8,1.2,Dave Rayner,Buccaneers,5.6,K,15,1.6,1.6,2010.0,0.4
1504,363.3333333333333,0.16666666666666666,2.0,1.5,Dave Rayner,Dolphins,6.5,K,16,1.6666666666666667,1.6666666666666667,2010.0,0.5
1536,377.42857142857144,0.14285714285714285,2.0,1.5714285714285714,Dave Rayner,Min,7.0,K,17,2.0,2.0,2010.0,0.5714285714285714
1861,297.0,0.0,1.0,0.0,Dave Rayner,Cowboys,1.0,K,10,1.0,1.0,2011.0,1.0
1870,297.0,0.0,1.0,0.0,Dave Rayner,Dolphins,1.0,K,11,1.0,1.0,2011.0,1.0
1909,301.5,0.5,1.5,1.0,Dave Rayner,Jets,4.5,K,12,0.5,0.5,2011.0,1.0
1948,316.0,0.6666666666666666,1.3333333333333333,1.0,Dave Rayner,Titans,5.666666666666667,K,13,1.3333333333333333,1.3333333333333333,2011.0,1.0
1983,333.0,0.5,1.25,1.0,Dave Rayner,Chargers,5.5,K,14,1.5,1.5,2011.0,0.75
2014,350.2,0.4,1.4,1.0,Dave Rayner,Dolphins,5.2,K,15,1.4,1.4,2011.0,0.8
2025,366.8333333333333,0.3333333333333333,1.5,1.0,Dave Rayner,Broncos,5.166666666666667,K,16,1.5,1.5,2011.0,0.6666666666666666
