,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
19,19,19,0,0,Keenan Allen,Broncos,0,0,0,0,0,0,9.0,WR,0,1,35,5,0,0,0,0,1,2017
117,117,117,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,10.0,WR,0,0,100,9,0,0,0,0,2,2017
272,272,272,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,6.0,WR,0,0,61,5,0,0,0,0,3,2017
351,351,351,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,13.0,WR,0,0,138,5,0,0,0,0,4,2017
489,489,489,0,0,Keenan Allen,Giants,0,0,0,0,0,0,6.0,WR,0,0,67,4,0,0,0,0,5,2017
605,605,605,0,0,Keenan Allen,Raiders,0,0,0,0,0,0,4.0,WR,0,0,45,5,0,0,0,0,6,2017
711,711,711,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,7,2017
805,805,805,0,0,Keenan Allen,Patriots,0,0,0,0,0,0,6.0,WR,0,0,61,4,0,0,0,0,8,2017
1017,1017,1017,0,0,Keenan Allen,Jaguars,0,0,0,0,0,0,4.0,WR,0,0,48,4,0,1,0,6,10,2017
1068,1068,1068,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,27.0,WR,0,2,159,12,0,1,0,3,11,2017
1177,1177,1177,0,0,Keenan Allen,Cowboys,0,0,0,0,0,0,23.0,WR,0,1,172,11,0,0,0,0,12,2017
1294,1294,1294,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,16.0,WR,0,1,105,10,0,0,0,0,13,2017
