,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
532,2013,1,Steelers,0,0,0,Titans,117,16,7.0,DST,112,1.0,1,229,0,0
571,2013,2,Steelers,0,0,0,Bengals,280,20,4.0,DST,127,0.0,0,407,0,1
604,2013,3,Steelers,1,0,0,Bears,151,40,4.0,DST,107,2.0,0,258,0,0
636,2013,4,Steelers,0,0,0,Min,248,34,1.0,DST,145,1.0,0,393,0,1
669,2013,6,Steelers,0,0,2,Jets,184,6,17.0,DST,83,3.0,0,267,0,1
717,2013,7,Steelers,0,0,0,Ravens,205,16,5.0,DST,82,1.0,0,287,0,0
741,2013,8,Steelers,0,1,2,Raiders,82,21,9.0,DST,197,2.0,0,279,0,1
771,2013,9,Steelers,0,1,0,Patriots,413,55,5.0,DST,197,3.0,0,610,0,1
788,2013,10,Steelers,0,0,1,Bills,132,10,12.0,DST,95,3.0,0,227,0,0
820,2013,11,Steelers,0,2,1,Lions,344,27,9.0,DST,107,2.0,0,451,0,0
836,2013,12,Steelers,0,3,1,Browns,312,11,26.0,DST,55,5.0,0,367,1,1
893,2013,13,Steelers,0,0,0,Ravens,237,22,3.0,DST,74,2.0,0,311,0,1
906,2013,14,Steelers,0,0,1,Dolphins,186,34,10.0,DST,181,2.0,0,367,1,0
938,2013,15,Steelers,0,1,0,Bengals,222,20,13.0,DST,57,1.0,0,279,1,0
972,2013,16,Steelers,0,1,1,Packers,219,31,13.0,DST,151,3.0,0,370,1,1
998,2013,17,Steelers,0,1,1,Browns,221,7,14.0,DST,79,3.0,0,300,0,0
