,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1594,30,0,1,0,Adam Vinatieri,Texans,1.0,K,1,1,1,2011,1
1597,33,1,4,4,Adam Vinatieri,Browns,15.0,K,2,1,1,2011,0
1643,79,0,2,2,Adam Vinatieri,Steelers,8.0,K,3,2,2,2011,0
1685,121,0,2,1,Adam Vinatieri,Buccaneers,5.0,K,4,2,2,2011,1
1704,140,1,1,1,Adam Vinatieri,Chiefs,8.0,K,5,3,3,2011,0
1742,178,0,2,1,Adam Vinatieri,Bengals,5.0,K,6,2,2,2011,1
1770,206,0,0,0,Adam Vinatieri,Saints,1.0,K,7,1,1,2011,1
1793,229,0,1,1,Adam Vinatieri,Titans,4.0,K,8,1,1,2011,1
1827,263,0,0,0,Adam Vinatieri,Falcons,1.0,K,9,1,1,2011,0
1857,293,0,1,1,Adam Vinatieri,Jaguars,3.0,K,10,0,0,2011,0
1915,351,0,2,2,Adam Vinatieri,Panthers,7.0,K,12,1,1,2011,0
1945,381,0,1,1,Adam Vinatieri,Patriots,6.0,K,13,3,3,2011,1
1982,418,0,1,1,Adam Vinatieri,Ravens,4.0,K,14,1,1,2011,1
2000,436,0,2,2,Adam Vinatieri,Titans,9.0,K,15,3,3,2011,0
2029,465,0,5,4,Adam Vinatieri,Texans,13.0,K,16,1,1,2011,0
2075,511,0,2,2,Adam Vinatieri,Jaguars,7.0,K,17,1,1,2011,1
