,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
5,5,5.0,0.0,0.0,Bennie Fowler,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,14.0,WR,0.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,1,2017.0
212,212,5.0,0.0,0.0,Bennie Fowler,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,14.0,WR,0.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,2,2017.0
277,277,108.5,0.0,0.0,Bennie Fowler,Bills,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,1.0,14.5,2.0,0.0,0.0,0.0,0.0,3,2017.0
410,410,164.66666666666666,0.0,0.0,Bennie Fowler,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,WR,0.0,0.6666666666666666,28.0,2.6666666666666665,0.0,0.0,0.0,0.0,4,2017.0
625,625,226.0,0.0,0.0,Bennie Fowler,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,5.5,WR,0.0,0.5,29.75,2.5,0.0,0.0,0.0,0.0,6,2017.0
709,709,305.8,0.0,0.0,Bennie Fowler,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,4.8,WR,0.0,0.4,28.0,2.6,0.0,0.0,0.0,0.0,7,2017.0
820,820,373.0,0.0,0.0,Bennie Fowler,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,WR,0.0,0.3333333333333333,30.833333333333332,3.0,0.0,0.0,0.0,0.0,8,2017.0
1155,1155,436.85714285714283,0.0,0.0,Bennie Fowler,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,WR,0.0,0.2857142857142857,31.428571428571427,2.857142857142857,0.0,0.0,0.0,0.0,11,2017.0
1198,1198,526.625,0.0,0.0,Bennie Fowler,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.25,29.75,2.625,0.0,0.0,0.0,0.0,12,2017.0
1362,1362,601.2222222222222,0.0,0.0,Bennie Fowler,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,4.555555555555555,WR,0.0,0.3333333333333333,30.11111111111111,2.6666666666666665,0.0,0.0,0.0,0.0,13,2017.0
