,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2574,2010.0,1,Saints,1.0,0.0,1.0,Min,162.0,9.0,12.0,DST,91.0,1.0,0.0,253.0,0.0,0.0
2602,2010.0,2,Saints,1.0,0.0,1.0,49ers,162.0,9.0,12.0,DST,91.0,1.0,0.0,253.0,0.0,0.0
2647,2010.0,3,Saints,0.5,1.0,1.5,Falcons,218.5,15.5,11.5,DST,116.5,0.5,0.5,335.0,0.0,0.5
2674,2010.0,4,Saints,0.3333333333333333,1.0,1.0,Panthers,217.33333333333334,19.333333333333332,9.333333333333334,DST,145.0,1.0,0.3333333333333333,362.3333333333333,0.0,0.3333333333333333
2704,2010.0,5,Saints,0.25,1.0,0.75,Cardinals,196.25,18.0,9.25,DST,138.25,1.5,0.25,334.5,0.0,0.25
2715,2010.0,6,Saints,0.2,0.8,0.8,Buccaneers,187.6,20.4,8.6,DST,118.8,2.0,0.2,306.4,0.0,0.4
2767,2010.0,7,Saints,0.16666666666666666,0.8333333333333334,0.6666666666666666,Browns,195.5,18.0,9.333333333333334,DST,106.0,1.8333333333333333,0.16666666666666666,301.5,0.0,0.5
2776,2010.0,8,Saints,0.14285714285714285,0.7142857142857143,0.5714285714285714,Steelers,179.71428571428572,19.714285714285715,8.142857142857142,DST,108.71428571428571,1.7142857142857142,0.14285714285714285,288.42857142857144,0.0,0.42857142857142855
2795,2010.0,9,Saints,0.125,0.75,0.625,Panthers,178.625,18.5,8.875,DST,108.625,1.875,0.125,287.25,0.0,0.375
2865,2010.0,11,Saints,0.1111111111111111,0.7777777777777778,0.6666666666666666,Seahawks,166.33333333333334,16.77777777777778,10.555555555555555,DST,110.66666666666667,2.111111111111111,0.1111111111111111,277.0,0.1111111111111111,0.4444444444444444
2894,2010.0,12,Saints,0.1,0.9,0.6,Cowboys,186.3,17.0,10.3,DST,105.4,1.9,0.1,291.7,0.1,0.4
2940,2010.0,13,Saints,0.09090909090909091,1.0,0.6363636363636364,Bengals,197.8181818181818,17.90909090909091,10.090909090909092,DST,108.9090909090909,1.8181818181818181,0.09090909090909091,306.72727272727275,0.09090909090909091,0.45454545454545453
2947,2010.0,14,Saints,0.08333333333333333,0.9166666666666666,0.5833333333333334,Rams,199.25,18.916666666666668,9.5,DST,107.83333333333333,1.9166666666666667,0.08333333333333333,307.0833333333333,0.08333333333333333,0.5
3002,2010.0,15,Saints,0.07692307692307693,0.9230769230769231,0.6923076923076923,Ravens,198.6153846153846,18.46153846153846,10.461538461538462,DST,110.0,2.0,0.07692307692307693,308.61538461538464,0.15384615384615385,0.46153846153846156
3023,2010.0,16,Saints,0.07142857142857142,0.8571428571428571,0.6428571428571429,Falcons,195.0,19.285714285714285,9.928571428571429,DST,117.0,2.0714285714285716,0.07142857142857142,312.0,0.14285714285714285,0.5
3059,2010.0,17,Saints,0.06666666666666667,0.9333333333333333,0.6,Buccaneers,191.33333333333334,18.933333333333334,9.866666666666667,DST,114.2,2.0,0.06666666666666667,305.53333333333336,0.13333333333333333,0.5333333333333333
1555,2011.0,1,Saints,0.0,0.0,0.0,Packers,296.0,42.0,8.0,DST,103.0,2.0,0.0,399.0,1.0,1.0
1573,2011.0,2,Saints,0.0,0.0,0.0,Bears,296.0,42.0,8.0,DST,103.0,2.0,0.0,399.0,1.0,1.0
1628,2011.0,3,Saints,0.0,0.5,0.0,Texans,241.0,27.5,11.5,DST,81.5,4.0,0.0,322.5,0.5,0.5
1641,2011.0,4,Saints,0.0,0.3333333333333333,0.3333333333333333,Jaguars,282.0,29.333333333333332,9.0,DST,90.66666666666667,3.3333333333333335,0.0,372.6666666666667,0.3333333333333333,0.3333333333333333
1677,2011.0,5,Saints,0.0,0.25,0.5,Panthers,254.0,24.5,9.75,DST,94.0,3.25,0.0,348.0,0.25,0.5
1715,2011.0,6,Saints,0.2,0.2,0.6,Buccaneers,247.0,25.0,9.0,DST,107.6,2.8,0.0,354.6,0.2,0.6
1717,2011.0,7,Saints,0.16666666666666666,0.16666666666666666,0.5,Colts,256.3333333333333,25.166666666666668,7.666666666666667,DST,109.16666666666667,2.3333333333333335,0.0,365.5,0.16666666666666666,0.6666666666666666
1751,2011.0,8,Saints,0.14285714285714285,0.42857142857142855,0.5714285714285714,Rams,233.57142857142858,22.571428571428573,9.428571428571429,DST,115.71428571428571,2.142857142857143,0.0,349.2857142857143,0.2857142857142857,0.5714285714285714
1788,2011.0,9,Saints,0.125,0.5,0.5,Buccaneers,221.875,23.625,9.75,DST,124.125,2.375,0.0,346.0,0.375,0.625
1821,2011.0,10,Saints,0.1111111111111111,0.4444444444444444,0.4444444444444444,Falcons,228.44444444444446,22.77777777777778,9.222222222222221,DST,119.66666666666667,2.2222222222222223,0.0,348.1111111111111,0.3333333333333333,0.5555555555555556
1878,2011.0,12,Saints,0.1,0.4,0.5,Giants,239.9,22.8,8.7,DST,121.5,2.1,0.0,361.4,0.3,0.6
1900,2011.0,13,Saints,0.09090909090909091,0.45454545454545453,0.5454545454545454,Lions,253.72727272727272,22.90909090909091,8.454545454545455,DST,117.0909090909091,2.0,0.0,370.8181818181818,0.2727272727272727,0.5454545454545454
1943,2011.0,14,Saints,0.16666666666666666,0.4166666666666667,0.5833333333333334,Titans,264.1666666666667,22.416666666666668,8.666666666666666,DST,114.58333333333333,2.0833333333333335,0.0,378.75,0.25,0.5
1965,2011.0,15,Saints,0.15384615384615385,0.38461538461538464,0.5384615384615384,Min,268.0,22.0,8.461538461538462,DST,110.3076923076923,2.076923076923077,0.0,378.3076923076923,0.23076923076923078,0.5384615384615384
1992,2011.0,16,Saints,0.14285714285714285,0.35714285714285715,0.5714285714285714,Falcons,256.14285714285717,21.857142857142858,8.571428571428571,DST,109.92857142857143,2.2142857142857144,0.0,366.07142857142856,0.21428571428571427,0.5714285714285714
2030,2011.0,17,Saints,0.13333333333333333,0.4,0.5333333333333333,Panthers,268.0,21.466666666666665,8.8,DST,104.93333333333334,2.066666666666667,0.0,372.93333333333334,0.26666666666666666,0.5333333333333333
2063,2012.0,1,Saints,1.0,0.0,0.0,Redskins,306.0,40.0,10.0,DST,153.0,2.0,0.0,459.0,1.0,0.0
2107,2012.0,2,Saints,1.0,0.0,0.0,Panthers,306.0,40.0,10.0,DST,153.0,2.0,0.0,459.0,1.0,0.0
2124,2012.0,3,Saints,0.5,0.5,0.0,Chiefs,275.0,37.5,6.5,DST,186.0,1.5,0.0,461.0,0.5,0.5
2168,2012.0,4,Saints,0.3333333333333333,1.0,0.3333333333333333,Packers,262.3333333333333,34.0,7.666666666666667,DST,215.0,2.0,0.0,477.3333333333333,0.3333333333333333,0.3333333333333333
