,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2585,2010.0,1,Vikings,0.0,0.0,0.0,Saints,229.0,14.0,5.0,DST,79.0,1.0,0.0,308.0,0.0,1.0
2605,2010.0,2,Vikings,0.0,0.0,0.0,Dolphins,229.0,14.0,5.0,DST,79.0,1.0,0.0,308.0,0.0,1.0
2632,2010.0,3,Vikings,0.0,1.0,0.0,Lions,167.5,14.0,7.5,DST,99.5,1.5,0.0,267.0,0.0,0.5
2709,2010.0,5,Vikings,0.0,1.0,0.6666666666666666,Jets,189.0,12.666666666666666,9.666666666666666,DST,87.33333333333333,1.3333333333333333,0.0,276.3333333333333,0.0,0.3333333333333333
2720,2010.0,6,Vikings,0.0,0.75,0.5,Cowboys,185.0,16.75,7.75,DST,104.25,1.5,0.0,289.25,0.0,0.5
2764,2010.0,7,Vikings,0.0,0.6,0.8,Packers,192.0,17.6,8.4,DST,102.2,1.2,0.0,294.2,0.2,0.4
2793,2010.0,8,Vikings,0.0,0.5,1.0,Patriots,209.16666666666666,19.333333333333332,7.666666666666667,DST,99.16666666666667,1.0,0.0,308.3333333333333,0.16666666666666666,0.5
2805,2010.0,9,Vikings,0.0,0.42857142857142855,0.8571428571428571,Cardinals,213.57142857142858,20.571428571428573,6.571428571428571,DST,102.42857142857143,0.8571428571428571,0.0,316.0,0.14285714285714285,0.5714285714285714
2833,2010.0,10,Vikings,0.0,0.375,0.75,Bears,208.375,21.0,6.625,DST,96.25,1.5,0.0,304.625,0.125,0.5
2875,2010.0,11,Vikings,0.0,0.3333333333333333,0.8888888888888888,Packers,210.77777777777777,21.666666666666668,6.666666666666667,DST,100.0,1.5555555555555556,0.0,310.77777777777777,0.1111111111111111,0.5555555555555556
2885,2010.0,12,Vikings,0.0,0.3,0.8,Redskins,218.0,22.6,6.3,DST,99.1,1.7,0.0,317.1,0.1,0.5
2920,2010.0,13,Vikings,0.0,0.2727272727272727,0.8181818181818182,Bills,215.1818181818182,21.727272727272727,6.909090909090909,DST,92.72727272727273,1.9090909090909092,0.0,307.90909090909093,0.09090909090909091,0.5454545454545454
2966,2010.0,14,Vikings,0.0,0.5833333333333334,0.8333333333333334,Giants,210.16666666666666,21.083333333333332,7.583333333333333,DST,92.0,1.8333333333333333,0.0,302.1666666666667,0.08333333333333333,0.5
3001,2010.0,15,Vikings,0.0,0.5384615384615384,0.9230769230769231,Bears,208.0,21.076923076923077,7.461538461538462,DST,101.3076923076923,1.7692307692307692,0.0,309.3076923076923,0.07692307692307693,0.46153846153846156
3010,2010.0,16,Vikings,0.0,0.5,0.9285714285714286,Eagles,206.64285714285714,22.428571428571427,7.142857142857143,DST,101.5,1.7142857142857142,0.0,308.14285714285717,0.07142857142857142,0.42857142857142855
3051,2010.0,17,Vikings,0.0,0.6,0.9333333333333333,Lions,207.8,21.866666666666667,8.133333333333333,DST,101.86666666666666,2.0,0.0,309.6666666666667,0.13333333333333333,0.4666666666666667
1547,2011.0,1,Vikings,0.0,0.0,2.0,Chargers,330.0,24.0,13.0,DST,77.0,2.0,0.0,407.0,1.0,1.0
1587,2011.0,2,Vikings,0.0,0.0,2.0,Buccaneers,330.0,24.0,13.0,DST,77.0,2.0,0.0,407.0,1.0,1.0
1624,2011.0,3,Vikings,0.0,0.0,1.5,Lions,280.0,24.0,9.0,DST,91.0,2.0,0.0,371.0,0.5,0.5
1655,2011.0,4,Vikings,0.0,0.0,1.0,Chiefs,299.3333333333333,24.666666666666668,8.0,DST,67.33333333333333,3.0,0.0,366.6666666666667,0.3333333333333333,0.3333333333333333
1666,2011.0,5,Vikings,0.0,0.0,0.75,Cardinals,286.25,24.0,7.0,DST,76.25,3.0,0.0,362.5,0.25,0.5
1712,2011.0,6,Vikings,0.0,0.2,1.2,Bears,271.8,21.2,9.4,DST,76.4,3.2,0.0,348.2,0.2,0.4
1734,2011.0,7,Vikings,0.0,0.3333333333333333,1.0,Packers,269.5,24.166666666666668,8.333333333333334,DST,83.5,2.8333333333333335,0.0,353.0,0.16666666666666666,0.5
