,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2636,27,0,1,1,Justin Medlock,Buccaneers,4.0,K,1,1,1,2012,1
2665,56,0,0,0,Justin Medlock,Saints,5.0,K,2,5,5,2012,0
2706,97,0,0,0,Justin Medlock,Giants,1.0,K,3,1,1,2012,0
2732,123,0,0,0,Justin Medlock,Falcons,4.0,K,4,4,4,2012,1
2758,149,0,1,1,Justin Medlock,Seahawks,4.0,K,5,1,1,2012,0
2819,210,0,0,0,Justin Medlock,Cowboys,2.0,K,7,2,2,2012,0
2824,215,0,5,5,Justin Medlock,Bears,16.0,K,8,1,1,2012,1
2878,269,0,1,0,Justin Medlock,Redskins,3.0,K,9,3,3,2012,1
2908,299,0,1,0,Justin Medlock,Broncos,2.0,K,10,2,2,2012,0
2935,326,0,1,0,Justin Medlock,Buccaneers,3.0,K,11,3,3,2012,0
