,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
57,57,57,0,0,Kendall Wright,Bears,0,0,0,0,0,0,3.0,WR,0,0,34,3,0,0,0,0,1,2017
135,135,135,0,0,Kendall Wright,Buccaneers,0,0,0,0,0,0,6.0,WR,0,0,69,7,0,0,0,0,2,2017
357,357,357,0,0,Kendall Wright,Packers,0,0,0,0,0,0,11.0,WR,0,1,51,4,0,0,0,0,4,2017
495,495,495,0,0,Kendall Wright,Bears,0,0,0,0,0,0,4.0,WR,0,0,46,4,0,0,0,0,5,2017
606,606,606,0,0,Kendall Wright,Ravens,0,0,0,0,0,0,3.0,WR,0,0,36,2,0,0,0,0,6,2017
823,823,823,0,0,Kendall Wright,Saints,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,8,2017
1006,1006,1006,0,0,Kendall Wright,Bears,0,0,0,0,0,0,4.0,WR,0,0,46,5,0,0,0,0,10,2017
1129,1129,1129,0,0,Kendall Wright,Bears,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,11,2017
1254,1254,1254,0,0,Kendall Wright,Eagles,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,12,2017
1347,1347,1347,0,0,Kendall Wright,Bears,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,0,0,0,13,2017
