,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
17,2016,1,Chargers,0,0,1,Chiefs,330,33,5.0,DST,83,3.0,0,413,0,1
42,2016,2,Chargers,0,1,2,Jaguars,319,14,12.0,DST,69,2.0,0,388,0,0
72,2016,3,Chargers,0,1,1,Colts,317,26,13.0,DST,93,2.0,0,410,1,1
114,2016,4,Chargers,0,0,2,Saints,192,35,6.0,DST,83,2.0,0,275,0,0
146,2016,5,Chargers,0,0,1,Raiders,300,34,5.0,DST,89,3.0,0,389,0,1
156,2016,6,Chargers,0,2,0,Broncos,220,13,15.0,DST,84,2.0,1,304,0,0
207,2016,7,Chargers,0,0,1,Falcons,256,30,5.0,DST,130,3.0,0,386,0,1
217,2016,8,Chargers,0,2,1,Broncos,267,27,14.0,DST,57,1.0,0,324,1,1
240,2016,9,Chargers,0,1,2,Titans,313,35,18.0,DST,80,0.0,0,393,2,0
290,2016,10,Chargers,0,1,0,Dolphins,231,31,3.0,DST,106,1.0,0,337,0,0
325,2016,12,Chargers,0,1,3,Texans,239,13,16.0,DST,114,1.0,0,353,0,1
379,2016,13,Chargers,0,0,1,Buccaneers,268,28,3.0,DST,81,1.0,0,349,0,0
412,2016,14,Chargers,0,0,1,Panthers,146,28,4.0,DST,126,2.0,0,272,0,1
431,2016,15,Chargers,0,1,1,Raiders,200,19,10.0,DST,145,2.0,0,345,0,0
454,2016,16,Chargers,0,0,0,Browns,127,20,13.0,DST,124,9.0,0,251,0,1
495,2016,17,Chargers,0,0,1,Chiefs,262,37,9.0,DST,103,1.0,0,365,1,0
