,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2575,2010.0,1,Ravens,0.0,1.0,0.0,Jets,60.0,9.0,11.0,DST,116.0,2.0,0.0,176.0,0.0,1.0
2615,2010.0,2,Ravens,0.0,1.0,0.0,Bengals,60.0,9.0,11.0,DST,116.0,2.0,0.0,176.0,0.0,1.0
2645,2010.0,3,Ravens,0.0,0.5,0.0,Browns,109.5,12.0,8.0,DST,105.0,1.5,0.0,214.5,0.0,1.0
2676,2010.0,4,Ravens,0.0,0.3333333333333333,0.0,Steelers,116.66666666666667,13.666666666666666,7.333333333333333,DST,127.66666666666667,1.6666666666666667,0.0,244.33333333333334,0.0,0.6666666666666666
2701,2010.0,5,Ravens,0.0,0.25,0.25,Broncos,119.0,13.75,7.5,DST,116.75,1.75,0.0,235.75,0.0,0.75
2725,2010.0,6,Ravens,0.0,0.4,0.2,Patriots,156.6,14.4,7.4,DST,101.2,1.6,0.0,257.8,0.0,0.6
2752,2010.0,7,Ravens,0.0,0.3333333333333333,0.5,Bills,175.0,15.833333333333334,7.5,DST,105.5,1.8333333333333333,0.0,280.5,0.0,0.6666666666666666
2798,2010.0,9,Ravens,0.0,0.5714285714285714,0.7142857142857143,Dolphins,204.57142857142858,18.428571428571427,7.714285714285714,DST,109.28571428571429,1.7142857142857142,0.0,313.85714285714283,0.0,0.5714285714285714
2840,2010.0,10,Ravens,0.0,0.5,1.0,Falcons,206.0,17.375,8.625,DST,104.75,1.75,0.0,310.75,0.0,0.5
2848,2010.0,11,Ravens,0.0,0.4444444444444444,0.8888888888888888,Panthers,216.66666666666666,18.333333333333332,8.0,DST,99.77777777777777,1.7777777777777777,0.0,316.44444444444446,0.0,0.5555555555555556
2896,2010.0,12,Ravens,0.0,0.4,1.0,Buccaneers,210.0,17.8,9.8,DST,101.8,1.9,0.0,311.8,0.2,0.6
2924,2010.0,13,Ravens,0.0,0.36363636363636365,0.9090909090909091,Steelers,205.63636363636363,17.09090909090909,9.545454545454545,DST,101.72727272727273,1.7272727272727273,0.0,307.3636363636364,0.18181818181818182,0.5454545454545454
2950,2010.0,14,Ravens,0.0,0.3333333333333333,0.9166666666666666,Texans,208.0,16.75,9.75,DST,97.75,1.8333333333333333,0.0,305.75,0.16666666666666666,0.5
2995,2010.0,15,Ravens,0.0,0.3076923076923077,1.0,Saints,221.07692307692307,17.615384615384617,10.384615384615385,DST,98.76923076923077,1.8461538461538463,0.0,319.84615384615387,0.3076923076923077,0.5384615384615384
3015,2010.0,16,Ravens,0.0,0.2857142857142857,1.0,Browns,222.57142857142858,18.071428571428573,10.071428571428571,DST,93.64285714285714,1.9285714285714286,0.0,316.2142857142857,0.2857142857142857,0.5
3047,2010.0,17,Ravens,0.0,0.3333333333333333,1.1333333333333333,Bengals,219.6,17.533333333333335,10.4,DST,94.2,1.8,0.0,313.8,0.26666666666666666,0.5333333333333333
