,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,0,0,Austin Hooper,Bears,0,0,0,0,0,0,18.0,TE,0,1,128,2,0,0,0,0,1,2017
91,91,91,0,0,Austin Hooper,Falcons,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,2,2017
142,142,142,0,0,Austin Hooper,Lions,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,3,2017
170,170,170,0,0,Austin Hooper,Falcons,0,0,0,0,0,0,5.0,TE,0,0,50,5,0,0,0,0,4,2017
271,271,271,0,0,Austin Hooper,Falcons,0,0,0,0,0,0,4.0,TE,0,0,48,7,0,0,0,0,6,2017
346,346,346,0,0,Austin Hooper,Patriots,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,7,2017
357,357,357,0,0,Austin Hooper,Jets,0,0,0,0,0,0,10.0,TE,0,1,47,4,0,0,0,0,8,2017
422,422,422,0,0,Austin Hooper,Panthers,0,0,0,0,0,0,3.0,TE,0,0,36,3,0,0,0,0,9,2017
447,447,447,0,0,Austin Hooper,Falcons,0,0,0,0,0,0,10.0,TE,0,1,49,6,0,0,0,0,10,2017
529,529,529,0,0,Austin Hooper,Steelers,0,0,0,0,0,0,0.0,TE,0,0,-1,2,0,0,0,0,11,2017
558,558,558,0,0,Austin Hooper,Falcons,0,0,0,0,0,0,3.0,TE,0,0,38,3,0,0,0,0,12,2017
617,617,617,0,0,Austin Hooper,Falcons,0,0,0,0,0,0,2.0,TE,0,0,21,3,0,0,0,0,13,2017
