,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
533,2013,1,49ers,0,1,1,Packers,322,28,6.0,DST,63,2.0,0,385,0,0
565,2013,2,49ers,1,0,1,Seahawks,118,29,8.0,DST,172,4.0,0,290,0,1
607,2013,3,49ers,0,0,0,Colts,152,27,2.0,DST,184,1.0,0,336,0,0
618,2013,4,49ers,0,1,1,Rams,170,11,16.0,DST,18,5.0,0,188,0,1
639,2013,5,49ers,0,1,3,Texans,182,3,25.0,DST,131,1.0,0,313,1,0
671,2013,6,49ers,0,2,2,Cardinals,294,20,15.0,DST,109,1.0,1,403,0,0
699,2013,7,49ers,0,1,1,Titans,298,17,17.0,DST,70,3.0,0,368,1,1
732,2013,8,49ers,0,1,0,Jaguars,228,10,15.0,DST,90,0.0,0,318,1,1
786,2013,10,49ers,0,1,1,Panthers,141,10,14.0,DST,109,3.0,0,250,0,0
824,2013,11,49ers,0,1,1,Saints,295,23,6.0,DST,92,1.0,0,387,0,1
839,2013,12,49ers,0,0,1,Redskins,76,6,18.0,DST,114,6.0,0,190,0,1
872,2013,13,49ers,0,0,1,Rams,198,13,12.0,DST,114,3.0,0,312,0,0
907,2013,14,49ers,1,0,1,Seahawks,178,17,10.0,DST,86,2.0,0,264,0,0
933,2013,15,49ers,0,1,1,Buccaneers,144,14,18.0,DST,39,4.0,0,183,1,1
974,2013,16,49ers,0,0,2,Falcons,341,24,12.0,DST,61,1.0,0,402,1,0
1005,2013,17,49ers,0,1,1,Cardinals,399,20,9.0,DST,83,1.0,0,482,0,1
