,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
16,2013,1,Alex Smith,0,0,Jaguars,0,34,21,0,2,173,20.0,QB,0,0,0,0,0,4,0,25,1
40,2013,2,Alex Smith,0,0,Cowboys,0,36,21,0,2,223,25.0,QB,0,0,0,0,0,8,0,57,0
89,2013,3,Alex Smith,0,0,Eagles,0,35,22,0,0,273,13.0,QB,0,0,0,0,0,11,0,32,1
107,2013,4,Alex Smith,0,0,Giants,0,41,24,2,3,288,28.0,QB,0,0,0,0,0,7,0,37,0
162,2013,5,Alex Smith,0,0,Titans,0,39,20,1,0,245,8.0,QB,0,0,0,0,0,3,0,10,1
198,2013,6,Alex Smith,0,0,Raiders,0,31,14,0,0,128,7.0,QB,0,0,0,0,0,4,0,29,0
223,2013,7,Alex Smith,0,0,Texans,0,34,23,1,0,240,15.0,QB,0,0,-4,1,0,6,1,28,0
248,2013,8,Alex Smith,0,0,Browns,0,36,24,0,2,225,25.0,QB,0,0,0,0,0,6,0,40,0
295,2013,9,Alex Smith,0,0,Bills,0,29,19,0,0,124,4.0,QB,0,0,0,0,0,4,0,7,1
342,2013,11,Alex Smith,0,0,Broncos,0,45,21,0,2,230,26.0,QB,0,0,0,0,0,5,0,52,1
377,2013,12,Alex Smith,0,0,Chargers,0,38,26,1,3,294,27.0,QB,0,0,0,0,0,2,0,-3,0
413,2013,13,Alex Smith,0,0,Broncos,0,42,26,1,2,293,25.0,QB,0,0,0,0,0,4,0,46,0
458,2013,14,Alex Smith,0,0,Redskins,0,20,14,0,2,137,17.0,QB,0,0,0,0,0,2,0,7,1
479,2013,15,Alex Smith,0,1,Raiders,0,20,17,0,5,287,41.0,QB,0,0,0,0,0,4,0,17,1
539,2013,16,Alex Smith,0,2,Colts,0,28,16,1,0,153,6.0,QB,0,0,0,0,0,6,0,47,0
