,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
27,27,0,1,0,Kai Forbath,Eagles,3.0,K,1,3,3,2013,0
164,164,0,4,3,Kai Forbath,Cowboys,10.0,K,6,1,1,2013,1
204,204,0,1,1,Kai Forbath,Bears,9.0,K,7,6,6,2013,0
242,242,0,0,0,Kai Forbath,Broncos,3.0,K,8,3,3,2013,1
265,265,0,3,1,Kai Forbath,Chargers,6.0,K,9,3,3,2013,0
278,278,0,2,2,Kai Forbath,Min,9.0,K,10,3,3,2013,1
349,349,0,2,2,Kai Forbath,49ers,6.0,K,12,0,0,2013,0
381,381,0,1,1,Kai Forbath,Giants,5.0,K,13,2,2,2013,0
408,408,1,1,1,Kai Forbath,Chiefs,6.0,K,14,1,1,2013,0
443,443,0,2,2,Kai Forbath,Falcons,8.0,K,15,2,2,2013,1
461,461,0,3,3,Kai Forbath,Cowboys,11.0,K,16,2,2,2013,0
508,508,0,2,2,Kai Forbath,Giants,6.0,K,17,0,0,2013,1
550,31,0,0,0,Kai Forbath,Texans,0.0,K,1,1,0,2014,1
562,43,0,2,2,Kai Forbath,Jaguars,11.0,K,2,5,5,2014,0
591,72,0,3,2,Kai Forbath,Eagles,10.0,K,3,4,4,2014,1
642,123,0,0,0,Kai Forbath,Giants,2.0,K,4,2,2,2014,0
666,147,0,1,1,Kai Forbath,Seahawks,5.0,K,5,2,2,2014,0
686,167,0,2,2,Kai Forbath,Cardinals,8.0,K,6,2,2,2014,1
703,184,0,4,4,Kai Forbath,Titans,13.0,K,7,1,1,2014,0
749,230,0,2,2,Kai Forbath,Cowboys,8.0,K,8,2,2,2014,1
768,249,0,2,2,Kai Forbath,Min,8.0,K,9,2,2,2014,1
843,324,0,2,0,Kai Forbath,Buccaneers,1.0,K,11,1,1,2014,0
862,343,0,2,2,Kai Forbath,49ers,7.0,K,12,1,1,2014,1
889,370,0,2,2,Kai Forbath,Colts,9.0,K,13,3,3,2014,1
960,441,0,2,2,Kai Forbath,Giants,7.0,K,15,1,1,2014,1
984,465,0,2,2,Kai Forbath,Eagles,9.0,K,16,3,3,2014,0
1028,509,0,1,1,Kai Forbath,Cowboys,5.0,K,17,2,2,2014,0
2116,25,0,2,1,Kai Forbath,Dolphins,4.0,K,1,1,1,2015,0
2300,209,0,0,0,Kai Forbath,Colts,3.0,K,7,4,3,2015,1
2311,220,1,1,1,Kai Forbath,Giants,12.0,K,8,7,7,2015,0
2355,264,0,1,0,Kai Forbath,Titans,4.0,K,9,4,4,2015,0
2385,294,0,0,0,Kai Forbath,Redskins,2.0,K,10,2,2,2015,1
2430,339,1,2,2,Kai Forbath,Texans,8.0,K,12,0,0,2015,1
2471,380,0,1,0,Kai Forbath,Panthers,4.0,K,13,4,4,2015,0
2499,408,0,1,1,Kai Forbath,Buccaneers,6.0,K,14,3,3,2015,1
2523,432,0,2,2,Kai Forbath,Lions,9.0,K,15,3,3,2015,0
2555,464,0,3,1,Kai Forbath,Jaguars,8.0,K,16,5,5,2015,0
2594,503,0,2,2,Kai Forbath,Falcons,8.0,K,17,2,2,2015,1
2779,170,1,1,1,Kai Forbath,Min,10.0,K,6,5,5,2012,0
2804,195,0,3,3,Kai Forbath,Giants,11.0,K,7,2,2,2012,1
2840,231,0,2,2,Kai Forbath,Steelers,6.0,K,8,1,0,2012,1
2867,258,0,2,2,Kai Forbath,Panthers,7.0,K,9,1,1,2012,0
2926,317,0,1,1,Kai Forbath,Eagles,7.0,K,11,4,4,2012,0
2950,341,0,1,1,Kai Forbath,Cowboys,8.0,K,12,5,5,2012,1
2998,389,0,1,1,Kai Forbath,Giants,5.0,K,13,2,2,2012,0
3012,403,0,3,3,Kai Forbath,Ravens,11.0,K,14,2,2,2012,0
3049,440,0,1,1,Kai Forbath,Browns,8.0,K,15,5,5,2012,1
3076,467,0,2,2,Kai Forbath,Eagles,9.0,K,16,3,3,2012,1
3124,515,0,1,0,Kai Forbath,Cowboys,4.0,K,17,4,4,2012,0
3448,316,0,1,1,Kai Forbath,Cardinals,6.0,K,11,4,3,2016,0
3478,346,0,2,2,Kai Forbath,Lions,7.0,K,12,1,1,2016,1
3506,374,0,3,3,Kai Forbath,Cowboys,9.0,K,13,0,0,2016,0
3529,397,0,4,4,Kai Forbath,Jaguars,13.0,K,14,2,1,2016,1
3578,446,1,2,2,Kai Forbath,Colts,8.0,K,15,0,0,2016,0
3608,476,0,2,2,Kai Forbath,Packers,7.0,K,16,2,1,2016,1
3640,508,0,1,1,Kai Forbath,Bears,8.0,K,17,5,5,2016,0
