,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
14,14,14,0,0,Chris Thompson,Redskins,0,0,0,0,0,0,11.0,RB,0,1,52,4,0,3,0,4,1,2017
88,88,88,0,0,Chris Thompson,Rams,0,0,0,0,0,0,21.0,RB,0,0,29,3,0,3,2,77,2,2017
174,174,174,0,0,Chris Thompson,Redskins,0,0,0,0,0,0,24.0,RB,0,1,150,6,0,8,0,38,3,2017
326,326,326,0,1,Chris Thompson,Chiefs,0,0,0,0,0,0,1.0,RB,0,0,4,1,0,6,0,23,4,2017
445,445,445,0,0,Chris Thompson,Redskins,0,0,0,0,0,0,13.0,RB,0,0,105,4,0,16,0,33,6,2017
518,518,518,0,0,Chris Thompson,Eagles,0,0,0,0,0,0,11.0,RB,0,1,26,5,0,7,0,38,7,2017
614,614,614,0,1,Chris Thompson,Redskins,0,0,0,0,0,0,7.0,RB,0,0,76,8,0,4,0,18,8,2017
697,697,697,0,0,Chris Thompson,Steelers,0,0,0,0,0,0,3.0,RB,0,0,11,4,0,4,0,20,9,2017
764,764,764,0,0,Chris Thompson,Redskins,0,0,0,0,0,0,6.0,RB,0,0,41,3,0,9,0,26,10,2017
844,844,844,0,0,Chris Thompson,Saints,0,0,0,0,0,0,8.0,RB,0,1,16,1,0,4,0,17,11,2017
