,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,58,58.0,0.0,0.0,Adrian Peterson,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RB,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,1,2017.0,17,17.0,0.0,0.0,0.0,Saints,284.0,19.0,5.0,DST,60.0,1.0,0.0,Vikings,344.0,0.0
1,138,58.0,0.0,0.0,Adrian Peterson,Saints,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RB,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,2,2017.0,60,28.0,0.0,0.0,0.0,Patriots,341.0,29.0,1.0,DST,129.0,1.0,0.0,Saints,470.0,0.0
2,213,98.0,0.0,0.0,Adrian Peterson,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,1.5,RB,0.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,3,2017.0,90,21.5,0.0,0.5,0.5,Saints,136.5,3.0,15.5,DST,60.0,3.5,0.0,Panthers,196.5,0.0
3,347,136.33333333333334,0.0,0.0,Adrian Peterson,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,7.666666666666668,0.0,25.66666666666667,4,2017.0,114,63.5,0.0,0.5,0.0,Saints,278.0,18.5,6.5,DST,73.5,1.5,0.0,Dolphins,351.5,0.0
4,435,189.0,0.0,0.0,Adrian Peterson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,1.5,RB,0.0,0.0,1.0,0.5,0.0,6.75,0.0,20.25,6,2017.0,172,78.8,0.0,0.0,0.8,Buccaneers,231.2,25.0,7.0,DST,94.8,2.0,0.0,Cardinals,326.0,0.2
5,552,238.2,0.0,0.0,Adrian Peterson,Rams,0.0,0.0,0.0,0.0,0.0,0.0,6.2,RB,0.0,0.0,0.8,0.4,0.0,10.6,0.4,43.0,7,2017.0,186,89.0,0.16666666666666666,0.5,1.1666666666666667,Cardinals,210.66666666666663,23.0,14.0,DST,139.5,3.333333333333333,0.16666666666666666,Rams,350.16666666666674,0.6666666666666666
6,667,290.5,0.0,0.0,Adrian Peterson,49ers,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666668,RB,0.0,0.0,2.6666666666666665,0.5,0.0,10.666666666666666,0.3333333333333333,39.333333333333336,9,2017.0,254,127.625,0.0,0.5,0.625,Cardinals,250.25,27.375,6.125,DST,131.75,2.125,0.0,49ers,382.0,0.0
7,787,344.28571428571433,0.0,0.14285714285714285,Adrian Peterson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,6.857142857142858,RB,0.0,0.0,3.4285714285714284,0.7142857142857143,0.0,14.428571428571427,0.2857142857142857,56.42857142857143,10,2017.0,279,126.125,0.0,0.125,1.0,Steelers,249.25,25.125,7.5,DST,100.5,2.25,0.0,Cardinals,349.75,0.125
8,856,399.625,0.0,0.25,Adrian Peterson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,6.25,RB,0.0,0.0,4.625,0.75,0.0,15.25,0.25,53.0,11,2017.0,307,144.66666666666666,0.0,0.4444444444444444,0.8888888888888888,Cardinals,253.77777777777774,26.777777777777782,10.222222222222221,DST,96.88888888888887,2.555555555555556,0.1111111111111111,Texans,350.66666666666674,0.4444444444444444
9,914,450.33333333333326,0.0,0.2222222222222222,Adrian Peterson,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,5.888888888888888,RB,0.0,0.0,5.5555555555555545,0.7777777777777778,0.0,15.111111111111109,0.2222222222222222,50.0,12,2017.0,333,159.8,0.0,0.2,0.9,Jaguars,242.9,25.4,7.1,DST,101.3,2.4,0.0,Cardinals,344.2,0.1
