,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
96,96,96,0,0,Tyler Lockett,Packers,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1,2017
137,137,137,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,6.0,WR,0,0,64,6,0,0,0,0,2,2017
289,289,289,0,0,Tyler Lockett,Titans,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,3,2017
369,369,369,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,8.0,WR,0,0,67,4,0,2,0,24,4,2017
520,520,520,0,0,Tyler Lockett,Rams,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,1,0,7,5,2017
717,717,717,0,0,Tyler Lockett,Giants,0,0,0,0,0,0,3.0,WR,0,0,29,4,0,3,0,15,7,2017
785,785,785,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,12.0,WR,0,0,121,6,0,1,0,-2,8,2017
943,943,943,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,2,0,0,0,0,9,2017
1046,1046,1046,0,0,Tyler Lockett,Cardinals,0,0,0,0,0,0,1.0,WR,0,0,16,1,0,0,0,0,10,2017
1122,1122,1122,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,3.0,WR,0,0,37,4,0,0,0,0,11,2017
1282,1282,1282,0,0,Tyler Lockett,49ers,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,2,12,2017
1321,1321,1321,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,7.0,WR,0,1,17,2,0,0,0,0,13,2017
