,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1536,2011.0,1,49ers,0.0,2.0,1.0,Seahawks,155.0,17.0,27.0,DST,64.0,5.0,0.0,219.0,2.0,0.0
1585,2011.0,2,49ers,0.0,2.0,1.0,Cowboys,155.0,17.0,27.0,DST,64.0,5.0,0.0,219.0,2.0,0.0
1605,2011.0,3,49ers,0.0,1.0,1.5,Bengals,291.0,22.0,16.5,DST,54.5,3.0,0.0,345.5,1.0,0.0
1645,2011.0,4,49ers,0.0,1.0,1.6666666666666667,Eagles,243.66666666666666,17.333333333333332,15.666666666666666,DST,62.666666666666664,2.3333333333333335,0.0,306.3333333333333,0.6666666666666666,0.3333333333333333
1664,2011.0,5,49ers,0.0,1.25,1.5,Buccaneers,284.0,18.75,14.0,DST,74.0,2.25,0.0,358.0,0.5,0.5
1701,2011.0,6,49ers,0.0,1.2,1.6,Lions,264.4,15.6,16.2,DST,76.4,2.4,0.0,340.8,0.6,0.4
1748,2011.0,8,49ers,0.0,1.0,1.3333333333333333,Browns,261.0,16.166666666666668,15.333333333333334,DST,74.66666666666667,2.8333333333333335,0.16666666666666666,335.6666666666667,0.5,0.5
1774,2011.0,9,49ers,0.0,1.0,1.2857142857142858,Redskins,255.71428571428572,15.285714285714286,15.285714285714286,DST,73.42857142857143,3.0,0.14285714285714285,329.14285714285717,0.42857142857142855,0.42857142857142855
1812,2011.0,10,49ers,0.0,1.125,1.25,Giants,255.125,14.75,15.25,DST,70.75,2.875,0.125,325.875,0.375,0.5
1831,2011.0,11,49ers,0.0,1.0,1.3333333333333333,Cardinals,260.3333333333333,15.333333333333334,14.555555555555555,DST,73.22222222222223,2.6666666666666665,0.1111111111111111,333.55555555555554,0.3333333333333333,0.4444444444444444
1884,2011.0,12,49ers,0.0,1.1,1.5,Ravens,249.2,14.5,15.0,DST,73.9,2.6,0.1,323.1,0.3,0.4
1892,2011.0,13,49ers,0.0,1.0,1.3636363636363635,Rams,241.1818181818182,14.636363636363637,14.0,DST,75.54545454545455,2.3636363636363638,0.09090909090909091,316.72727272727275,0.2727272727272727,0.45454545454545453
1940,2011.0,14,49ers,0.0,1.0,1.3333333333333333,Cardinals,231.58333333333334,13.416666666666666,14.333333333333334,DST,71.83333333333333,2.5,0.08333333333333333,303.4166666666667,0.25,0.4166666666666667
1955,2011.0,15,49ers,0.0,1.0,1.3846153846153846,Steelers,234.53846153846155,14.0,13.923076923076923,DST,70.53846153846153,2.4615384615384617,0.07692307692307693,305.0769230769231,0.23076923076923078,0.46153846153846156
1996,2011.0,16,49ers,0.0,1.0,1.5,Seahawks,239.57142857142858,13.214285714285714,14.428571428571429,DST,71.5,2.5,0.07142857142857142,311.07142857142856,0.21428571428571427,0.42857142857142855
2036,2011.0,17,49ers,0.0,1.0,1.4,Rams,233.0,13.466666666666667,14.133333333333333,DST,75.0,2.6,0.06666666666666667,308.0,0.2,0.4666666666666667
