,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1536,2011,1,49ers,0,2,1,Seahawks,155,17,27.0,DST,64,5.0,0,219,2,0
1585,2011,2,49ers,0,0,2,Cowboys,427,27,6.0,DST,45,1.0,0,472,0,0
1605,2011,3,49ers,0,1,2,Bengals,149,8,14.0,DST,79,1.0,0,228,0,1
1645,2011,4,49ers,0,2,1,Eagles,405,23,9.0,DST,108,2.0,0,513,0,1
1664,2011,5,49ers,0,1,2,Buccaneers,186,3,25.0,DST,86,3.0,0,272,1,0
1701,2011,6,49ers,0,0,0,Lions,244,19,11.0,DST,66,5.0,1,310,0,1
1748,2011,8,49ers,0,1,1,Browns,224,10,15.0,DST,66,4.0,0,290,0,0
1774,2011,9,49ers,0,2,1,Redskins,251,11,15.0,DST,52,2.0,0,303,0,1
1812,2011,10,49ers,0,0,2,Giants,302,20,9.0,DST,93,1.0,0,395,0,0
1831,2011,11,49ers,0,2,3,Cardinals,149,7,19.0,DST,80,2.0,0,229,0,0
1884,2011,12,49ers,0,0,0,Ravens,161,16,4.0,DST,92,0.0,0,253,0,1
1892,2011,13,49ers,0,1,1,Rams,126,0,18.0,DST,31,4.0,0,157,0,0
1940,2011,14,49ers,0,1,2,Cardinals,270,21,9.0,DST,55,2.0,0,325,0,1
1955,2011,15,49ers,0,1,3,Steelers,305,3,21.0,DST,84,3.0,0,389,0,0
1996,2011,16,49ers,0,1,0,Seahawks,141,17,10.0,DST,124,4.0,0,265,0,1
2036,2011,17,49ers,0,0,2,Rams,200,27,8.0,DST,111,3.0,0,311,0,1
